Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.04.151.1200;Έσοδα από τέλη και δικαιώματα;950.000,00;72.000,00;1.022.000,00;879.297,20;142.702,80;879.297,20;0,00;879.297,20;142.702,80;879.297,20;142.702,80;0,00;0,00;-879.297,20;1.022.000,00
06.04.151.1250;Έσοδα από ΚΑΠ;950.000,00;72.000,00;1.022.000,00;879.297,20;142.702,80;879.297,20;0,00;879.297,20;142.702,80;879.297,20;142.702,80;0,00;0,00;-879.297,20;1.022.000,00
06.04.151.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;950.000,00;72.000,00;1.022.000,00;879.297,20;142.702,80;879.297,20;0,00;879.297,20;142.702,80;879.297,20;142.702,80;0,00;0,00;-879.297,20;1.022.000,00
06.04.151.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;7.258,46;7.258,46;15.259,94;-8.001,48;15.259,94;0,00;15.259,94;-8.001,48;15.259,94;-8.001,48;0,00;0,00;-15.259,94;7.258,46
06.04.151.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;7.258,46;7.258,46;15.259,94;-8.001,48;15.259,94;0,00;15.259,94;-8.001,48;15.259,94;-8.001,48;0,00;0,00;-15.259,94;7.258,46
06.04.151.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;7.258,46;7.258,46;15.259,94;-8.001,48;15.259,94;0,00;15.259,94;-8.001,48;15.259,94;-8.001,48;0,00;0,00;-15.259,94;7.258,46
06.04.151.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;7.258,46;7.258,46;15.259,94;-8.001,48;15.259,94;0,00;15.259,94;-8.001,48;15.259,94;-8.001,48;0,00;0,00;-15.259,94;7.258,46
06.04.151.3511.α;Τόκοι από καταθέσεις σε Τράπεζες;0,00;5.266,63;5.266,63;11.415,84;-6.149,21;11.415,84;0,00;11.415,84;-6.149,21;11.415,84;-6.149,21;0,00;0,00;-11.415,84;5.266,63
06.04.151.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (002162-93);0,00;0,72;0,72;1,45;-0,73;1,45;0,00;1,45;-0,73;1,45;-0,73;0,00;0,00;-1,45;0,72
06.04.151.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες (002163-39).;0,00;1,37;1,37;2,77;-1,40;2,77;0,00;2,77;-1,40;2,77;-1,40;0,00;0,00;-2,77;1,37
06.04.151.3511.δ;Τόκοι από καταθέσεις σε Τράπεζες (003170-79).;0,00;14,01;14,01;28,38;-14,37;28,38;0,00;28,38;-14,37;28,38;-14,37;0,00;0,00;-28,38;14,01
06.04.151.3511.θ;Τόκοι από καταθέσεις σε Τράπεζες (002258-56).;0,00;503,91;503,91;831,02;-327,11;831,02;0,00;831,02;-327,11;831,02;-327,11;0,00;0,00;-831,02;503,91
06.04.151.3511.ι;Τόκοι από καταθέσεις σε Τράπεζες (003137-22);0,00;1.461,96;1.461,96;2.960,52;-1.498,56;2.960,52;0,00;2.960,52;-1.498,56;2.960,52;-1.498,56;0,00;0,00;-2.960,52;1.461,96
06.04.151.3511.κ;Τόκοι από καταθέσεις (002164-82);0,00;9,86;9,86;19,96;-10,10;19,96;0,00;19,96;-10,10;19,96;-10,10;0,00;0,00;-19,96;9,86
06.04.151.5000;Λοιπά Εσοδα;0,00;0,00;0,00;18.656,98;-18.656,98;18.656,98;0,00;18.656,98;-18.656,98;18.656,98;-18.656,98;0,00;0,00;-18.656,98;0,00
06.04.151.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;18.656,98;-18.656,98;18.656,98;0,00;18.656,98;-18.656,98;18.656,98;-18.656,98;0,00;0,00;-18.656,98;0,00
06.04.151.5520;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;0,00;0,00;18.656,98;-18.656,98;18.656,98;0,00;18.656,98;-18.656,98;18.656,98;-18.656,98;0,00;0,00;-18.656,98;0,00
06.04.151.5529;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;0,00;0,00;18.656,98;-18.656,98;18.656,98;0,00;18.656,98;-18.656,98;18.656,98;-18.656,98;0,00;0,00;-18.656,98;0,00
06.04.151.Τ000;Ταμειακό Υπόλοιπο;257.204,74;204.452,69;461.657,43;0,00;461.657,43;0,00;0,00;0,00;461.657,43;0,00;461.657,43;0,00;0,00;0,00;461.657,43
06.04.151.ΤΑ00;Ταμειακό Υπόλοιπο;257.204,74;204.452,69;461.657,43;0,00;461.657,43;0,00;0,00;0,00;461.657,43;0,00;461.657,43;0,00;0,00;0,00;461.657,43
06.04.151.ΤΑΜ0;Ταμειακό Υπόλοιπο;257.204,74;204.452,69;461.657,43;0,00;461.657,43;0,00;0,00;0,00;461.657,43;0,00;461.657,43;0,00;0,00;0,00;461.657,43
06.04.151.ΤΑΜΥ;Ταμειακό Υπόλοιπο;257.204,74;204.452,69;461.657,43;0,00;461.657,43;0,00;0,00;0,00;461.657,43;0,00;461.657,43;0,00;0,00;0,00;461.657,43
06.04.151.ΤΑΜΥ.01;Ταμειακό Υπόλοιπο απο  νοσήλεια 2271;0,00;722,54;722,54;0,00;722,54;0,00;0,00;0,00;722,54;0,00;722,54;0,00;0,00;0,00;722,54
06.04.151.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο 2274;207.189,36;55.551,75;262.741,11;0,00;262.741,11;0,00;0,00;0,00;262.741,11;0,00;262.741,11;0,00;0,00;0,00;262.741,11
06.04.151.ΤΑΜΥ.03;Ταμειαό Υπόλοιπο μισθοδοσία νοσοκομείου 2275;0,00;52,68;52,68;0,00;52,68;0,00;0,00;0,00;52,68;0,00;52,68;0,00;0,00;0,00;52,68
06.04.151.ΤΑΜΥ.04;Ταμειαό Υπόλοιπο-λειτουργικές δαπάνες νοσοκομείου;0,00;100,19;100,19;0,00;100,19;0,00;0,00;0,00;100,19;0,00;100,19;0,00;0,00;0,00;100,19
06.04.151.ΤΑΜΥ.05;Ταμειακό Υπόλοιπο-μισθοδοσία προνοιακών ιδρυμάτων;0,00;1.027,25;1.027,25;0,00;1.027,25;0,00;0,00;0,00;1.027,25;0,00;1.027,25;0,00;0,00;0,00;1.027,25
06.04.151.ΤΑΜΥ.06;Ταμειακό Υπόλοιπο-μισθοδοσία πάσης φύσεως προνοιακών ιδρυμάτων-2278;0,00;113,47;113,47;0,00;113,47;0,00;0,00;0,00;113,47;0,00;113,47;0,00;0,00;0,00;113,47
06.04.151.ΤΑΜΥ.07;Πρώτων Κοινωνικών Βοηθειών;50.015,38;57.141,80;107.157,18;0,00;107.157,18;0,00;0,00;0,00;107.157,18;0,00;107.157,18;0,00;0,00;0,00;107.157,18
06.04.151.ΤΑΜΥ.08;Ταμειακό Υπόλοιπο Νεφροπαθών από ΚΑΠ;0,00;89.743,01;89.743,01;0,00;89.743,01;0,00;0,00;0,00;89.743,01;0,00;89.743,01;0,00;0,00;0,00;89.743,01
06.04.153;ΥΠΗΡΕΣΙΕΣ ΠΑΙΔΙΚΩΝ ΕΞΟΧΩΝ - ΚΑΤΑΣΚΗΝΩΣΕΩΝ;0,00;60.233,24;60.233,24;1.638,12;58.595,12;1.638,12;0,00;1.638,12;58.595,12;1.638,12;58.595,12;0,00;0,00;-1.638,12;60.233,24
06.04.153.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;809,15;809,15;1.638,12;-828,97;1.638,12;0,00;1.638,12;-828,97;1.638,12;-828,97;0,00;0,00;-1.638,12;809,15
06.04.153.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;809,15;809,15;1.638,12;-828,97;1.638,12;0,00;1.638,12;-828,97;1.638,12;-828,97;0,00;0,00;-1.638,12;809,15
06.04.153.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;809,15;809,15;1.638,12;-828,97;1.638,12;0,00;1.638,12;-828,97;1.638,12;-828,97;0,00;0,00;-1.638,12;809,15
06.04.153.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;809,15;809,15;1.638,12;-828,97;1.638,12;0,00;1.638,12;-828,97;1.638,12;-828,97;0,00;0,00;-1.638,12;809,15
06.04.153.3511.α;Τόκοι από καταθέσεις σε Τράπεζες;0,00;758,66;758,66;1.535,87;-777,21;1.535,87;0,00;1.535,87;-777,21;1.535,87;-777,21;0,00;0,00;-1.535,87;758,66
06.04.153.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (003090-27).;0,00;50,49;50,49;102,25;-51,76;102,25;0,00;102,25;-51,76;102,25;-51,76;0,00;0,00;-102,25;50,49
06.04.153.Τ000;Ταμειακό Υπόλοιπο;0,00;59.424,09;59.424,09;0,00;59.424,09;0,00;0,00;0,00;59.424,09;0,00;59.424,09;0,00;0,00;0,00;59.424,09
06.04.153.ΤΑ00;Ταμειακό Υπόλοιπο;0,00;59.424,09;59.424,09;0,00;59.424,09;0,00;0,00;0,00;59.424,09;0,00;59.424,09;0,00;0,00;0,00;59.424,09
06.04.153.ΤΑΜ0;Ταμειακό Υπόλοιπο;0,00;59.424,09;59.424,09;0,00;59.424,09;0,00;0,00;0,00;59.424,09;0,00;59.424,09;0,00;0,00;0,00;59.424,09
06.04.153.ΤΑΜΥ;Ταμειακό Υπόλοιπο;0,00;59.424,09;59.424,09;0,00;59.424,09;0,00;0,00;0,00;59.424,09;0,00;59.424,09;0,00;0,00;0,00;59.424,09
06.04.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;500.000,00;197.595,58;697.595,58;188.607,10;508.988,48;188.607,10;0,00;188.607,10;508.988,48;188.607,10;508.988,48;0,00;0,00;-188.607,10;697.595,58
06.04.191.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;0,00;656.754,79;656.754,79;188.607,10;468.147,69;188.607,10;0,00;188.607,10;468.147,69;188.607,10;468.147,69;0,00;0,00;-188.607,10;656.754,79
06.04.191.1200;Έσοδα από τέλη και δικαιώματα;0,00;656.754,79;656.754,79;188.607,10;468.147,69;188.607,10;0,00;188.607,10;468.147,69;188.607,10;468.147,69;0,00;0,00;-188.607,10;656.754,79
06.04.191.1250;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;656.754,79;656.754,79;188.607,10;468.147,69;188.607,10;0,00;188.607,10;468.147,69;188.607,10;468.147,69;0,00;0,00;-188.607,10;656.754,79
06.04.191.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;656.754,79;656.754,79;188.607,10;468.147,69;188.607,10;0,00;188.607,10;468.147,69;188.607,10;468.147,69;0,00;0,00;-188.607,10;656.754,79
06.04.191.3000;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;3.727,83;3.727,83;0,00;3.727,83;0,00;0,00;0,00;3.727,83;0,00;3.727,83;0,00;0,00;0,00;3.727,83
06.04.191.3500;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;3.727,83;3.727,83;0,00;3.727,83;0,00;0,00;0,00;3.727,83;0,00;3.727,83;0,00;0,00;0,00;3.727,83
06.04.191.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;3.727,83;3.727,83;0,00;3.727,83;0,00;0,00;0,00;3.727,83;0,00;3.727,83;0,00;0,00;0,00;3.727,83
06.04.191.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;3.727,83;3.727,83;0,00;3.727,83;0,00;0,00;0,00;3.727,83;0,00;3.727,83;0,00;0,00;0,00;3.727,83
06.04.191.Τ000;Ταμειακό Υπόλοιπο;500.000,00;-462.887,04;37.112,96;0,00;37.112,96;0,00;0,00;0,00;37.112,96;0,00;37.112,96;0,00;0,00;0,00;37.112,96
06.04.191.ΤΑ00;Ταμειακό Υπόλοιπο;500.000,00;-462.887,04;37.112,96;0,00;37.112,96;0,00;0,00;0,00;37.112,96;0,00;37.112,96;0,00;0,00;0,00;37.112,96
06.04.191.ΤΑΜ0;Ταμειακό Υπόλοιπο;500.000,00;-462.887,04;37.112,96;0,00;37.112,96;0,00;0,00;0,00;37.112,96;0,00;37.112,96;0,00;0,00;0,00;37.112,96
06.04.191.ΤΑΜΥ;Ταμειακό Υπόλοιπο;500.000,00;-462.887,04;37.112,96;0,00;37.112,96;0,00;0,00;0,00;37.112,96;0,00;37.112,96;0,00;0,00;0,00;37.112,96
06.04.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;1.500.000,00;-613.938,75;886.061,25;446.081,54;439.979,71;446.081,54;0,00;446.081,54;439.979,71;446.081,54;439.979,71;0,00;0,00;-446.081,54;886.061,25
06.04.192.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;0,00;788.014,23;788.014,23;438.998,57;349.015,66;438.998,57;0,00;438.998,57;349.015,66;438.998,57;349.015,66;0,00;0,00;-438.998,57;788.014,23
06.04.192.1200;Έσοδα από τέλη και δικαιώματα;0,00;788.014,23;788.014,23;438.998,57;349.015,66;438.998,57;0,00;438.998,57;349.015,66;438.998,57;349.015,66;0,00;0,00;-438.998,57;788.014,23
06.04.192.1250;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;788.014,23;788.014,23;438.998,57;349.015,66;438.998,57;0,00;438.998,57;349.015,66;438.998,57;349.015,66;0,00;0,00;-438.998,57;788.014,23
06.04.192.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;788.014,23;788.014,23;438.998,57;349.015,66;438.998,57;0,00;438.998,57;349.015,66;438.998,57;349.015,66;0,00;0,00;-438.998,57;788.014,23
06.04.192.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;7.082,97;-7.082,97;7.082,97;0,00;7.082,97;-7.082,97;7.082,97;-7.082,97;0,00;0,00;-7.082,97;0,00
06.04.192.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;7.082,97;-7.082,97;7.082,97;0,00;7.082,97;-7.082,97;7.082,97;-7.082,97;0,00;0,00;-7.082,97;0,00
06.04.192.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;7.082,97;-7.082,97;7.082,97;0,00;7.082,97;-7.082,97;7.082,97;-7.082,97;0,00;0,00;-7.082,97;0,00
06.04.192.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;7.082,97;-7.082,97;7.082,97;0,00;7.082,97;-7.082,97;7.082,97;-7.082,97;0,00;0,00;-7.082,97;0,00
06.04.192.Τ000;Ταμειακό Υπόλοιπο;1.500.000,00;-1.401.952,98;98.047,02;0,00;98.047,02;0,00;0,00;0,00;98.047,02;0,00;98.047,02;0,00;0,00;0,00;98.047,02
06.04.192.ΤΑ00;Ταμειακό Υπόλοιπο;1.500.000,00;-1.401.952,98;98.047,02;0,00;98.047,02;0,00;0,00;0,00;98.047,02;0,00;98.047,02;0,00;0,00;0,00;98.047,02
06.04.192.ΤΑΜ0;Ταμειακό Υπόλοιπο;1.500.000,00;-1.401.952,98;98.047,02;0,00;98.047,02;0,00;0,00;0,00;98.047,02;0,00;98.047,02;0,00;0,00;0,00;98.047,02
06.04.192.ΤΑΜΥ;Ταμειακό Υπόλοιπο;1.500.000,00;-1.401.952,98;98.047,02;0,00;98.047,02;0,00;0,00;0,00;98.047,02;0,00;98.047,02;0,00;0,00;0,00;98.047,02
06.04.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;27.050,00;11.602,64;38.652,64;12.455,93;26.196,71;12.455,93;0,00;12.455,93;26.196,71;12.455,93;26.196,71;0,00;0,00;-12.455,93;38.652,64
06.04.291.0000;Επιχορηγήσεις;10.050,00;10.904,00;20.954,00;10.892,00;10.062,00;10.892,00;0,00;10.892,00;10.062,00;10.892,00;10.062,00;0,00;0,00;-10.892,00;20.954,00
06.04.291.0100;Επιχορηγήσεις από τον τακτικό κρατικό προϋπολογισμό;0,00;9.304,00;9.304,00;9.296,00;8,00;9.296,00;0,00;9.296,00;8,00;9.296,00;8,00;0,00;0,00;-9.296,00;9.304,00
06.04.291.0150;Επιχορήγηση  για λοιπές δαπάνες;0,00;9.304,00;9.304,00;9.296,00;8,00;9.296,00;0,00;9.296,00;8,00;9.296,00;8,00;0,00;0,00;-9.296,00;9.304,00
06.04.291.0159;Επιχορήγηση  για λοιπές δαπάνες;0,00;9.304,00;9.304,00;9.296,00;8,00;9.296,00;0,00;9.296,00;8,00;9.296,00;8,00;0,00;0,00;-9.296,00;9.304,00
06.04.291.0159.α;Επιχορήγηση για λοιπές δαπάνες (Αγροτική Ανάπτυξη);0,00;9.304,00;9.304,00;9.296,00;8,00;9.296,00;0,00;9.296,00;8,00;9.296,00;8,00;0,00;0,00;-9.296,00;9.304,00
06.04.291.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα & Ειδικούς Λογαριασμούς Εσωτερικού;10.050,00;1.600,00;11.650,00;1.596,00;10.054,00;1.596,00;0,00;1.596,00;10.054,00;1.596,00;10.054,00;0,00;0,00;-1.596,00;11.650,00
06.04.291.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;10.050,00;1.600,00;11.650,00;1.596,00;10.054,00;1.596,00;0,00;1.596,00;10.054,00;1.596,00;10.054,00;0,00;0,00;-1.596,00;11.650,00
06.04.291.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;10.050,00;1.600,00;11.650,00;1.596,00;10.054,00;1.596,00;0,00;1.596,00;10.054,00;1.596,00;10.054,00;0,00;0,00;-1.596,00;11.650,00
06.04.291.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;754,21;754,21;1.563,93;-809,72;1.563,93;0,00;1.563,93;-809,72;1.563,93;-809,72;0,00;0,00;-1.563,93;754,21
06.04.291.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;754,21;754,21;1.563,93;-809,72;1.563,93;0,00;1.563,93;-809,72;1.563,93;-809,72;0,00;0,00;-1.563,93;754,21
06.04.291.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;754,21;754,21;1.563,93;-809,72;1.563,93;0,00;1.563,93;-809,72;1.563,93;-809,72;0,00;0,00;-1.563,93;754,21
06.04.291.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;754,21;754,21;1.563,93;-809,72;1.563,93;0,00;1.563,93;-809,72;1.563,93;-809,72;0,00;0,00;-1.563,93;754,21
06.04.291.3511.α;Τόκοι από καταθέσεις σε τράπεζες;0,00;91,63;91,63;214,54;-122,91;214,54;0,00;214,54;-122,91;214,54;-122,91;0,00;0,00;-214,54;91,63
06.04.291.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (002150-63).;0,00;662,58;662,58;1.349,39;-686,81;1.349,39;0,00;1.349,39;-686,81;1.349,39;-686,81;0,00;0,00;-1.349,39;662,58
06.04.291.Τ000;Ταμειακό Υπόλοιπο;17.000,00;-55,57;16.944,43;0,00;16.944,43;0,00;0,00;0,00;16.944,43;0,00;16.944,43;0,00;0,00;0,00;16.944,43
06.04.291.ΤΑ00;Ταμειακό Υπόλοιπο;17.000,00;-55,57;16.944,43;0,00;16.944,43;0,00;0,00;0,00;16.944,43;0,00;16.944,43;0,00;0,00;0,00;16.944,43
06.04.291.ΤΑΜ0;Ταμειακό Υπόλοιπο;17.000,00;-55,57;16.944,43;0,00;16.944,43;0,00;0,00;0,00;16.944,43;0,00;16.944,43;0,00;0,00;0,00;16.944,43
06.04.291.ΤΑΜΥ;Ταμειακό Υπόλοιπο;17.000,00;-55,57;16.944,43;0,00;16.944,43;0,00;0,00;0,00;16.944,43;0,00;16.944,43;0,00;0,00;0,00;16.944,43
06.04.291.ΤΑΜΥ.01;Ταμειακό Υπόλοιπο/Γεωργοπεριβαλλοντικά;4.400,00;-3.760,26;639,74;0,00;639,74;0,00;0,00;0,00;639,74;0,00;639,74;0,00;0,00;0,00;639,74
06.04.291.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο/ΟΣΔΕ Γεωργίας;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00
06.04.291.ΤΑΜΥ.03;Ταμειακό Υπόλοιπο/ΟΣΔΕ Τοπογραφικής;2.300,00;1.644,86;3.944,86;0,00;3.944,86;0,00;0,00;0,00;3.944,86;0,00;3.944,86;0,00;0,00;0,00;3.944,86
06.04.291.ΤΑΜΥ.04;Ταμειακό Υπόλοιπο/Έρευνα γάλακτος;0,00;73,51;73,51;0,00;73,51;0,00;0,00;0,00;73,51;0,00;73,51;0,00;0,00;0,00;73,51
06.04.291.ΤΑΜΥ.05;Ταμειακό Υπόλοιπο/Γεωργικές στατιστικές;0,00;388,72;388,72;0,00;388,72;0,00;0,00;0,00;388,72;0,00;388,72;0,00;0,00;0,00;388,72
06.04.291.ΤΑΜΥ.06;Ταμειακό Υπόλοιπο/Ποιοτικός έλεγχος;0,00;2,17;2,17;0,00;2,17;0,00;0,00;0,00;2,17;0,00;2,17;0,00;0,00;0,00;2,17
06.04.291.ΤΑΜΥ.07;Ταμειακό Υπόλοιπο/Φυτοπροστασία;2.000,00;159,82;2.159,82;0,00;2.159,82;0,00;0,00;0,00;2.159,82;0,00;2.159,82;0,00;0,00;0,00;2.159,82
06.04.291.ΤΑΜΥ.08;Ταμειακό Υπόλοιπο/Κυκλοφορία ζωοτροφών;1.800,00;-1.790,32;9,68;0,00;9,68;0,00;0,00;0,00;9,68;0,00;9,68;0,00;0,00;0,00;9,68
06.04.291.ΤΑΜΥ.09;Ταμειακό Υπόλοιπο/Πρόγραμμα Μελισσοκομίας;0,00;573,70;573,70;0,00;573,70;0,00;0,00;0,00;573,70;0,00;573,70;0,00;0,00;0,00;573,70
06.04.291.ΤΑΜΥ.10;Ταμειακό Υπόλοιπο/Αγροπεριβαλλοντικά;1.500,00;1.259,75;2.759,75;0,00;2.759,75;0,00;0,00;0,00;2.759,75;0,00;2.759,75;0,00;0,00;0,00;2.759,75
06.04.291.ΤΑΜΥ.11;Ταμειακό Υπόλοιπο/RICA;5.000,00;1.388,48;6.388,48;0,00;6.388,48;0,00;0,00;0,00;6.388,48;0,00;6.388,48;0,00;0,00;0,00;6.388,48
06.04.292;ΥΠΗΡΕΣΙΕΣ ΚΤΗΝΟΤΡΟΦΙΑΣ;132.100,00;256,71;132.356,71;27.071,50;105.285,21;27.071,50;0,00;27.071,50;105.285,21;27.071,50;105.285,21;0,00;0,00;-27.071,50;132.356,71
06.04.292.0000;Επιχορηγήσεις;64.100,00;-24.000,00;40.100,00;15.992,00;24.108,00;15.992,00;0,00;15.992,00;24.108,00;15.992,00;24.108,00;0,00;0,00;-15.992,00;40.100,00
06.04.292.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;64.100,00;-24.000,00;40.100,00;15.992,00;24.108,00;15.992,00;0,00;15.992,00;24.108,00;15.992,00;24.108,00;0,00;0,00;-15.992,00;40.100,00
06.04.292.0150;Επιχορήγηση  για λοιπές δαπάνες;64.100,00;-24.000,00;40.100,00;15.992,00;24.108,00;15.992,00;0,00;15.992,00;24.108,00;15.992,00;24.108,00;0,00;0,00;-15.992,00;40.100,00
06.04.292.0159;Επιχορήγηση  για λοιπές δαπάνες;64.100,00;-24.000,00;40.100,00;15.992,00;24.108,00;15.992,00;0,00;15.992,00;24.108,00;15.992,00;24.108,00;0,00;0,00;-15.992,00;40.100,00
06.04.292.0159.α;Επιχορήγηση  για λοιπές δαπάνες;8.000,00;16.000,00;24.000,00;15.992,00;8.008,00;15.992,00;0,00;15.992,00;8.008,00;15.992,00;8.008,00;0,00;0,00;-15.992,00;24.000,00
06.04.292.0159.ε;επιχορηγήσεις για δαπάνες μισθοδοσίας εποχιακού προσωπικού;56.100,00;-40.000,00;16.100,00;0,00;16.100,00;0,00;0,00;0,00;16.100,00;0,00;16.100,00;0,00;0,00;0,00;16.100,00
06.04.292.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;11.000,00;9.650,00;20.650,00;10.996,47;9.653,53;10.996,47;0,00;10.996,47;9.653,53;10.996,47;9.653,53;0,00;0,00;-10.996,47;20.650,00
06.04.292.1200;Έσοδα από τέλη και δικαιώματα;11.000,00;9.650,00;20.650,00;10.996,47;9.653,53;10.996,47;0,00;10.996,47;9.653,53;10.996,47;9.653,53;0,00;0,00;-10.996,47;20.650,00
06.04.292.1250;Έσοδα Περιφερειών από Κ.Α.Π.;11.000,00;9.650,00;20.650,00;10.996,47;9.653,53;10.996,47;0,00;10.996,47;9.653,53;10.996,47;9.653,53;0,00;0,00;-10.996,47;20.650,00
06.04.292.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;11.000,00;9.650,00;20.650,00;10.996,47;9.653,53;10.996,47;0,00;10.996,47;9.653,53;10.996,47;9.653,53;0,00;0,00;-10.996,47;20.650,00
06.04.292.1252.α.;Εσοδα απο ΚΑΠ για δαπάνες εποχικού προσωπικού;11.000,00;9.650,00;20.650,00;10.996,47;9.653,53;10.996,47;0,00;10.996,47;9.653,53;10.996,47;9.653,53;0,00;0,00;-10.996,47;20.650,00
06.04.292.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;83,03;-83,03;83,03;0,00;83,03;-83,03;83,03;-83,03;0,00;0,00;-83,03;0,00
06.04.292.3100;Έσοδα από προσφορά υπηρεσιών;0,00;0,00;0,00;83,03;-83,03;83,03;0,00;83,03;-83,03;83,03;-83,03;0,00;0,00;-83,03;0,00
