Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.04.153.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;1.566,42;-1.566,42;1.566,42;0,00;1.566,42;-1.566,42;1.566,42;-1.566,42;0,00;0,00;-1.566,42;0,00
06.04.153.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;1.566,42;-1.566,42;1.566,42;0,00;1.566,42;-1.566,42;1.566,42;-1.566,42;0,00;0,00;-1.566,42;0,00
06.04.153.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;1.566,42;-1.566,42;1.566,42;0,00;1.566,42;-1.566,42;1.566,42;-1.566,42;0,00;0,00;-1.566,42;0,00
06.04.153.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;1.566,42;-1.566,42;1.566,42;0,00;1.566,42;-1.566,42;1.566,42;-1.566,42;0,00;0,00;-1.566,42;0,00
06.04.153.3511.α;Τόκοι από καταθέσεις σε Τράπεζες;0,00;0,00;0,00;1.467,44;-1.467,44;1.467,44;0,00;1.467,44;-1.467,44;1.467,44;-1.467,44;0,00;0,00;-1.467,44;0,00
06.04.153.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (003090-27).;0,00;0,00;0,00;98,98;-98,98;98,98;0,00;98,98;-98,98;98,98;-98,98;0,00;0,00;-98,98;0,00
06.04.153.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;60.232,60;60.232,60;0,00;60.232,60;0,00;0,00;0,00;60.232,60;0,00;60.232,60;0,00;0,00;0,00;60.232,60
06.04.153.Τ120;Ταμειακό υπόλοιπο;0,00;60.232,60;60.232,60;0,00;60.232,60;0,00;0,00;0,00;60.232,60;0,00;60.232,60;0,00;0,00;0,00;60.232,60
06.04.153.Τ121;Ταμειακό υπόλοιπο;0,00;60.232,60;60.232,60;0,00;60.232,60;0,00;0,00;0,00;60.232,60;0,00;60.232,60;0,00;0,00;0,00;60.232,60
06.04.153.Τ121.α;Ταμειακό υπόλοιπο;0,00;60.232,60;60.232,60;0,00;60.232,60;0,00;0,00;0,00;60.232,60;0,00;60.232,60;0,00;0,00;0,00;60.232,60
06.04.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;176.000,00;770.236,62;946.236,62;409.674,66;536.561,96;409.674,66;0,00;409.674,66;536.561,96;409.674,66;536.561,96;0,00;0,00;-409.674,66;946.236,62
06.04.191.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;176.000,00;576.000,00;752.000,00;395.857,11;356.142,89;395.857,11;0,00;395.857,11;356.142,89;395.857,11;356.142,89;0,00;0,00;-395.857,11;752.000,00
06.04.191.1200;Έσοδα από τέλη και δικαιώματα;176.000,00;576.000,00;752.000,00;395.857,11;356.142,89;395.857,11;0,00;395.857,11;356.142,89;395.857,11;356.142,89;0,00;0,00;-395.857,11;752.000,00
06.04.191.1250;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;176.000,00;576.000,00;752.000,00;395.857,11;356.142,89;395.857,11;0,00;395.857,11;356.142,89;395.857,11;356.142,89;0,00;0,00;-395.857,11;752.000,00
06.04.191.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;176.000,00;576.000,00;752.000,00;395.857,11;356.142,89;395.857,11;0,00;395.857,11;356.142,89;395.857,11;356.142,89;0,00;0,00;-395.857,11;752.000,00
06.04.191.3000;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;5.636,62;5.636,62;13.817,55;-8.180,93;13.817,55;0,00;13.817,55;-8.180,93;13.817,55;-8.180,93;0,00;0,00;-13.817,55;5.636,62
06.04.191.3500;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;5.636,62;5.636,62;13.817,55;-8.180,93;13.817,55;0,00;13.817,55;-8.180,93;13.817,55;-8.180,93;0,00;0,00;-13.817,55;5.636,62
06.04.191.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;5.636,62;5.636,62;13.817,55;-8.180,93;13.817,55;0,00;13.817,55;-8.180,93;13.817,55;-8.180,93;0,00;0,00;-13.817,55;5.636,62
06.04.191.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;5.636,62;5.636,62;13.817,55;-8.180,93;13.817,55;0,00;13.817,55;-8.180,93;13.817,55;-8.180,93;0,00;0,00;-13.817,55;5.636,62
06.04.191.6000;Έκτακτα έσοδα;0,00;58.600,00;58.600,00;0,00;58.600,00;0,00;0,00;0,00;58.600,00;0,00;58.600,00;0,00;0,00;0,00;58.600,00
06.04.191.6100;Επιχορηγήσεις;0,00;58.600,00;58.600,00;0,00;58.600,00;0,00;0,00;0,00;58.600,00;0,00;58.600,00;0,00;0,00;0,00;58.600,00
06.04.191.6110;Επιχορηγήσεις από τον τακτικό κρατικό προϋπολογισμό;0,00;58.600,00;58.600,00;0,00;58.600,00;0,00;0,00;0,00;58.600,00;0,00;58.600,00;0,00;0,00;0,00;58.600,00
06.04.191.6118;Έκτακτη επιχορήγηση που αντιστοιχεί στις ληξιπρόθεσμες υποχρεώσεις;0,00;58.600,00;58.600,00;0,00;58.600,00;0,00;0,00;0,00;58.600,00;0,00;58.600,00;0,00;0,00;0,00;58.600,00
06.04.191.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;130.000,00;130.000,00;0,00;130.000,00;0,00;0,00;0,00;130.000,00;0,00;130.000,00;0,00;0,00;0,00;130.000,00
06.04.191.Τ120;Ταμειακό υπόλοιπο;0,00;130.000,00;130.000,00;0,00;130.000,00;0,00;0,00;0,00;130.000,00;0,00;130.000,00;0,00;0,00;0,00;130.000,00
06.04.191.Τ121;Ταμειακό υπόλοιπο;0,00;130.000,00;130.000,00;0,00;130.000,00;0,00;0,00;0,00;130.000,00;0,00;130.000,00;0,00;0,00;0,00;130.000,00
06.04.191.Τ121.α;Ταμειακό υπόλοιπο;0,00;130.000,00;130.000,00;0,00;130.000,00;0,00;0,00;0,00;130.000,00;0,00;130.000,00;0,00;0,00;0,00;130.000,00
06.04.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;241.000,00;1.452.734,58;1.693.734,58;407.746,62;1.285.987,96;407.746,62;0,00;407.746,62;1.285.987,96;407.746,62;1.285.987,96;0,00;0,00;-407.746,62;1.693.734,58
06.04.192.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;241.000,00;1.255.500,00;1.496.500,00;407.746,62;1.088.753,38;407.746,62;0,00;407.746,62;1.088.753,38;407.746,62;1.088.753,38;0,00;0,00;-407.746,62;1.496.500,00
06.04.192.1200;Έσοδα από τέλη και δικαιώματα;241.000,00;1.255.500,00;1.496.500,00;407.746,62;1.088.753,38;407.746,62;0,00;407.746,62;1.088.753,38;407.746,62;1.088.753,38;0,00;0,00;-407.746,62;1.496.500,00
06.04.192.1250;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;241.000,00;1.255.500,00;1.496.500,00;407.746,62;1.088.753,38;407.746,62;0,00;407.746,62;1.088.753,38;407.746,62;1.088.753,38;0,00;0,00;-407.746,62;1.496.500,00
06.04.192.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;241.000,00;1.255.500,00;1.496.500,00;407.746,62;1.088.753,38;407.746,62;0,00;407.746,62;1.088.753,38;407.746,62;1.088.753,38;0,00;0,00;-407.746,62;1.496.500,00
06.04.192.6000;Έκτακτα έσοδα;0,00;68.400,00;68.400,00;0,00;68.400,00;0,00;0,00;0,00;68.400,00;0,00;68.400,00;0,00;0,00;0,00;68.400,00
06.04.192.6100;Επιχορηγήσεις;0,00;68.400,00;68.400,00;0,00;68.400,00;0,00;0,00;0,00;68.400,00;0,00;68.400,00;0,00;0,00;0,00;68.400,00
06.04.192.6110;Επιχορηγήσεις από τον τακτικό κρατικό προϋπολογισμό;0,00;68.400,00;68.400,00;0,00;68.400,00;0,00;0,00;0,00;68.400,00;0,00;68.400,00;0,00;0,00;0,00;68.400,00
06.04.192.6118;Έκτακτη επιχορήγηση που αντιστοιχεί στις ληξιπρόθεσμες υποχρεώσεις;0,00;68.400,00;68.400,00;0,00;68.400,00;0,00;0,00;0,00;68.400,00;0,00;68.400,00;0,00;0,00;0,00;68.400,00
06.04.192.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;128.834,58;128.834,58;0,00;128.834,58;0,00;0,00;0,00;128.834,58;0,00;128.834,58;0,00;0,00;0,00;128.834,58
06.04.192.Τ120;Ταμειακό υπόλοιπο;0,00;128.834,58;128.834,58;0,00;128.834,58;0,00;0,00;0,00;128.834,58;0,00;128.834,58;0,00;0,00;0,00;128.834,58
06.04.192.Τ121;Ταμειακό υπόλοιπο;0,00;128.834,58;128.834,58;0,00;128.834,58;0,00;0,00;0,00;128.834,58;0,00;128.834,58;0,00;0,00;0,00;128.834,58
06.04.192.Τ121.α;Ταμειακό υπόλοιπο;0,00;128.834,58;128.834,58;0,00;128.834,58;0,00;0,00;0,00;128.834,58;0,00;128.834,58;0,00;0,00;0,00;128.834,58
06.04.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;17.404,00;16.932,80;34.336,80;16.634,66;17.702,14;16.634,66;0,00;16.634,66;17.702,14;16.634,66;17.702,14;0,00;0,00;-16.634,66;34.336,80
06.04.291.0000;Επιχορηγήσεις;17.404,00;-3.038,00;14.366,00;14.346,00;20,00;14.346,00;0,00;14.346,00;20,00;14.346,00;20,00;0,00;0,00;-14.346,00;14.366,00
06.04.291.0100;Επιχορηγήσεις από τον τακτικό κρατικό προϋπολογισμό;15.804,00;-7.305,00;8.499,00;8.487,00;12,00;8.487,00;0,00;8.487,00;12,00;8.487,00;12,00;0,00;0,00;-8.487,00;8.499,00
06.04.291.0150;Επιχορήγηση  για λοιπές δαπάνες;15.804,00;-7.305,00;8.499,00;8.487,00;12,00;8.487,00;0,00;8.487,00;12,00;8.487,00;12,00;0,00;0,00;-8.487,00;8.499,00
06.04.291.0159;Επιχορήγηση  για λοιπές δαπάνες;15.804,00;-7.305,00;8.499,00;8.487,00;12,00;8.487,00;0,00;8.487,00;12,00;8.487,00;12,00;0,00;0,00;-8.487,00;8.499,00
06.04.291.0159.α;Επιχορήγηση για λοιπές δαπάνες (Αγροτική Ανάπτυξη);15.804,00;-7.305,00;8.499,00;8.487,00;12,00;8.487,00;0,00;8.487,00;12,00;8.487,00;12,00;0,00;0,00;-8.487,00;8.499,00
06.04.291.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα & Ειδικούς Λογαριασμούς Εσωτερικού;1.600,00;4.267,00;5.867,00;5.859,00;8,00;5.859,00;0,00;5.859,00;8,00;5.859,00;8,00;0,00;0,00;-5.859,00;5.867,00
06.04.291.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;1.600,00;4.267,00;5.867,00;5.859,00;8,00;5.859,00;0,00;5.859,00;8,00;5.859,00;8,00;0,00;0,00;-5.859,00;5.867,00
06.04.291.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;1.600,00;4.267,00;5.867,00;5.859,00;8,00;5.859,00;0,00;5.859,00;8,00;5.859,00;8,00;0,00;0,00;-5.859,00;5.867,00
06.04.291.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;2.288,66;-2.288,66;2.288,66;0,00;2.288,66;-2.288,66;2.288,66;-2.288,66;0,00;0,00;-2.288,66;0,00
06.04.291.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;2.288,66;-2.288,66;2.288,66;0,00;2.288,66;-2.288,66;2.288,66;-2.288,66;0,00;0,00;-2.288,66;0,00
06.04.291.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;2.288,66;-2.288,66;2.288,66;0,00;2.288,66;-2.288,66;2.288,66;-2.288,66;0,00;0,00;-2.288,66;0,00
06.04.291.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;2.288,66;-2.288,66;2.288,66;0,00;2.288,66;-2.288,66;2.288,66;-2.288,66;0,00;0,00;-2.288,66;0,00
06.04.291.3511.α;Τόκοι από καταθέσεις σε τράπεζες;0,00;0,00;0,00;541,01;-541,01;541,01;0,00;541,01;-541,01;541,01;-541,01;0,00;0,00;-541,01;0,00
06.04.291.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (002150-63).;0,00;0,00;0,00;1.747,65;-1.747,65;1.747,65;0,00;1.747,65;-1.747,65;1.747,65;-1.747,65;0,00;0,00;-1.747,65;0,00
06.04.291.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;19.970,80;19.970,80;0,00;19.970,80;0,00;0,00;0,00;19.970,80;0,00;19.970,80;0,00;0,00;0,00;19.970,80
06.04.291.Τ120;Ταμειακό υπόλοιπο;0,00;19.970,80;19.970,80;0,00;19.970,80;0,00;0,00;0,00;19.970,80;0,00;19.970,80;0,00;0,00;0,00;19.970,80
06.04.291.Τ121;Ταμειακό υπόλοιπο;0,00;19.970,80;19.970,80;0,00;19.970,80;0,00;0,00;0,00;19.970,80;0,00;19.970,80;0,00;0,00;0,00;19.970,80
06.04.291.Τ121.α;Ταμειακό υπόλοιπο /Γεωργοπεριβαλλοντικά;0,00;330,53;330,53;0,00;330,53;0,00;0,00;0,00;330,53;0,00;330,53;0,00;0,00;0,00;330,53
06.04.291.Τ121.β;Ταμειακό υπόλοιπο /ΟΣΔΕ Γεωργίας;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00
06.04.291.Τ121.γ;Ταμειακό υπόλοιπο/ΟΣΔΕ Τοπογραφικής;0,00;2.396,17;2.396,17;0,00;2.396,17;0,00;0,00;0,00;2.396,17;0,00;2.396,17;0,00;0,00;0,00;2.396,17
06.04.291.Τ121.δ;Ταμειακό υπόλοιπο /Έρευνα γάλακτος;0,00;73,51;73,51;0,00;73,51;0,00;0,00;0,00;73,51;0,00;73,51;0,00;0,00;0,00;73,51
06.04.291.Τ121.ε;Ταμειακό υπόλοιπο /Γεωργικές στατιστικές;0,00;800,00;800,00;0,00;800,00;0,00;0,00;0,00;800,00;0,00;800,00;0,00;0,00;0,00;800,00
06.04.291.Τ121.ζ;Ταμειακό υπόλοιπο /Ποιοτικός έλεγχος;0,00;2,17;2,17;0,00;2,17;0,00;0,00;0,00;2,17;0,00;2,17;0,00;0,00;0,00;2,17
06.04.291.Τ121.η;Ταμειακό Υπόλοιπο /Φυτοπροστασία;0,00;2.364,75;2.364,75;0,00;2.364,75;0,00;0,00;0,00;2.364,75;0,00;2.364,75;0,00;0,00;0,00;2.364,75
06.04.291.Τ121.θ;Ταμειακό Υπόλοιπο Κυκλοφορία ζωοτροφών;0,00;9,68;9,68;0,00;9,68;0,00;0,00;0,00;9,68;0,00;9,68;0,00;0,00;0,00;9,68
06.04.291.Τ121.ι;Ταμειακό Υπόλοιπο /Πρόγραμμα Μελισσοκομίας;0,00;205,83;205,83;0,00;205,83;0,00;0,00;0,00;205,83;0,00;205,83;0,00;0,00;0,00;205,83
06.04.291.Τ121.κ;Ταμειακό Υπόλοιπο /Αγροπεριβαλλοντικά;0,00;4.932,43;4.932,43;0,00;4.932,43;0,00;0,00;0,00;4.932,43;0,00;4.932,43;0,00;0,00;0,00;4.932,43
06.04.291.Τ121.λ;Ταμειακό Υπόλοιπο  /RICA;0,00;8.851,73;8.851,73;0,00;8.851,73;0,00;0,00;0,00;8.851,73;0,00;8.851,73;0,00;0,00;0,00;8.851,73
06.04.292;ΥΠΗΡΕΣΙΕΣ ΚΤΗΝΟΤΡΟΦΙΑΣ;17.650,00;122.926,25;140.576,25;53.147,25;87.429,00;53.147,25;0,00;53.147,25;87.429,00;53.147,25;87.429,00;0,00;0,00;-53.147,25;140.576,25
06.04.292.0000;Επιχορηγήσεις;16.000,00;36.660,00;52.660,00;52.652,00;8,00;52.652,00;0,00;52.652,00;8,00;52.652,00;8,00;0,00;0,00;-52.652,00;52.660,00
06.04.292.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;16.000,00;19.180,00;35.180,00;35.176,00;4,00;35.176,00;0,00;35.176,00;4,00;35.176,00;4,00;0,00;0,00;-35.176,00;35.180,00
06.04.292.0150;Επιχορήγηση  για λοιπές δαπάνες;16.000,00;19.180,00;35.180,00;35.176,00;4,00;35.176,00;0,00;35.176,00;4,00;35.176,00;4,00;0,00;0,00;-35.176,00;35.180,00
06.04.292.0159;Επιχορήγηση  για λοιπές δαπάνες;16.000,00;19.180,00;35.180,00;35.176,00;4,00;35.176,00;0,00;35.176,00;4,00;35.176,00;4,00;0,00;0,00;-35.176,00;35.180,00
06.04.292.0159.α;Επιχορήγηση  για λοιπές δαπάνες;16.000,00;19.180,00;35.180,00;35.176,00;4,00;35.176,00;0,00;35.176,00;4,00;35.176,00;4,00;0,00;0,00;-35.176,00;35.180,00
06.04.292.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ, Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα και Ειδικούς Λογαριασμούς Εσωτερικού;0,00;17.480,00;17.480,00;17.476,00;4,00;17.476,00;0,00;17.476,00;4,00;17.476,00;4,00;0,00;0,00;-17.476,00;17.480,00
06.04.292.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;17.480,00;17.480,00;17.476,00;4,00;17.476,00;0,00;17.476,00;4,00;17.476,00;4,00;0,00;0,00;-17.476,00;17.480,00
06.04.292.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;17.480,00;17.480,00;17.476,00;4,00;17.476,00;0,00;17.476,00;4,00;17.476,00;4,00;0,00;0,00;-17.476,00;17.480,00
06.04.292.0211.α;Επιχορηγήσεις από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;17.480,00;17.480,00;17.476,00;4,00;17.476,00;0,00;17.476,00;4,00;17.476,00;4,00;0,00;0,00;-17.476,00;17.480,00
06.04.292.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;1.650,00;0,00;1.650,00;495,25;1.154,75;495,25;0,00;495,25;1.154,75;495,25;1.154,75;0,00;0,00;-495,25;1.650,00
06.04.292.1200;Έσοδα από τέλη και δικαιώματα;1.650,00;0,00;1.650,00;495,25;1.154,75;495,25;0,00;495,25;1.154,75;495,25;1.154,75;0,00;0,00;-495,25;1.650,00
06.04.292.1250;Έσοδα Περιφερειών από Κ.Α.Π.;1.650,00;0,00;1.650,00;495,25;1.154,75;495,25;0,00;495,25;1.154,75;495,25;1.154,75;0,00;0,00;-495,25;1.650,00
06.04.292.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;1.650,00;0,00;1.650,00;495,25;1.154,75;495,25;0,00;495,25;1.154,75;495,25;1.154,75;0,00;0,00;-495,25;1.650,00
06.04.292.1252.α.;Εσοδα απο ΚΑΠ για δαπάνες εποχικού προσωπικού;1.650,00;0,00;1.650,00;495,25;1.154,75;495,25;0,00;495,25;1.154,75;495,25;1.154,75;0,00;0,00;-495,25;1.650,00
06.04.292.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;86.266,25;86.266,25;0,00;86.266,25;0,00;0,00;0,00;86.266,25;0,00;86.266,25;0,00;0,00;0,00;86.266,25
06.04.292.Τ120;Ταμειακό υπόλοιπο;0,00;86.266,25;86.266,25;0,00;86.266,25;0,00;0,00;0,00;86.266,25;0,00;86.266,25;0,00;0,00;0,00;86.266,25
06.04.292.Τ121;Ταμειακό υπόλοιπο;0,00;86.266,25;86.266,25;0,00;86.266,25;0,00;0,00;0,00;86.266,25;0,00;86.266,25;0,00;0,00;0,00;86.266,25
06.04.292.Τ121.α;Ταμειακό υπόλοιπο /Σπερματέγχυση;0,00;2.721,26;2.721,26;0,00;2.721,26;0,00;0,00;0,00;2.721,26;0,00;2.721,26;0,00;0,00;0,00;2.721,26
06.04.292.Τ121.β;Ταμειακό υπόλοιπο /Γρίπη πτηνών;0,00;14.393,63;14.393,63;0,00;14.393,63;0,00;0,00;0,00;14.393,63;0,00;14.393,63;0,00;0,00;0,00;14.393,63
06.04.292.Τ121.γ;Ταμειακό υπόλοιπο /ΟΣΔΕ Κτηνιατρικής;0,00;27.218,71;27.218,71;0,00;27.218,71;0,00;0,00;0,00;27.218,71;0,00;27.218,71;0,00;0,00;0,00;27.218,71
06.04.292.Τ121.δ;Ταμειακό υπόλοιπο /Εξυγίανση ζωϊκού κεφαλαίου;0,00;38.936,65;38.936,65;0,00;38.936,65;0,00;0,00;0,00;38.936,65;0,00;38.936,65;0,00;0,00;0,00;38.936,65
06.04.292.Τ121.ε;Ταμειακό υπόλοιποΗλεκτρονική Σήμανση Ζώων;0,00;2.996,00;2.996,00;0,00;2.996,00;0,00;0,00;0,00;2.996,00;0,00;2.996,00;0,00;0,00;0,00;2.996,00
06.04.293;ΥΠΗΡΕΣΙΕΣ ΑΛΙΕΙΑΣ;0,00;544,93;544,93;0,00;544,93;0,00;0,00;0,00;544,93;0,00;544,93;0,00;0,00;0,00;544,93
06.04.293.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;544,93;544,93;0,00;544,93;0,00;0,00;0,00;544,93;0,00;544,93;0,00;0,00;0,00;544,93
06.04.293.Τ120;Ταμειακό υπόλοιπο;0,00;544,93;544,93;0,00;544,93;0,00;0,00;0,00;544,93;0,00;544,93;0,00;0,00;0,00;544,93
06.04.293.Τ121;Ταμειακό υπόλοιπο;0,00;544,93;544,93;0,00;544,93;0,00;0,00;0,00;544,93;0,00;544,93;0,00;0,00;0,00;544,93
06.04.293.Τ121.α;Ταμειακό υπόλοιπο;0,00;544,93;544,93;0,00;544,93;0,00;0,00;0,00;544,93;0,00;544,93;0,00;0,00;0,00;544,93
06.04.294;ΥΠΗΡΕΣΙΕΣ ΕΓΓΕΙΩΝ ΒΕΛΤΙΩΣΕΩΝ;2.160,00;1.478,59;3.638,59;0,00;3.638,59;0,00;0,00;0,00;3.638,59;0,00;3.638,59;0,00;0,00;0,00;3.638,59
06.04.294.0000;Επιχορηγήσεις;2.160,00;-2.160,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.04.294.0100;Επιχορήγησεις από τον τακτικό κρατικό προϋπολογισμό;2.160,00;-2.160,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.04.294.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα και Ειδικούς Λογαριασμούς Εσωτερικού;2.160,00;-2.160,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.04.294.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ,, Οργανισμούς ή Ειδικούς Λογαριασμούς;2.160,00;-2.160,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.04.294.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ,, Οργανισμούς ή Ειδικούς Λογαριασμούς;2.160,00;-2.160,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.04.294.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;3.638,59;3.638,59;0,00;3.638,59;0,00;0,00;0,00;3.638,59;0,00;3.638,59;0,00;0,00;0,00;3.638,59
06.04.294.Τ120;Ταμειακό υπόλοιπο;0,00;3.638,59;3.638,59;0,00;3.638,59;0,00;0,00;0,00;3.638,59;0,00;3.638,59;0,00;0,00;0,00;3.638,59
06.04.294.Τ121;Ταμειακό υπόλοιπο;0,00;3.638,59;3.638,59;0,00;3.638,59;0,00;0,00;0,00;3.638,59;0,00;3.638,59;0,00;0,00;0,00;3.638,59
06.04.294.Τ121.α;Ταμειακό υπόλοιπο /Εγγείων Βελτιώσεων -Αγροτικός εξηλεκτρισμός;0,00;2.198,94;2.198,94;0,00;2.198,94;0,00;0,00;0,00;2.198,94;0,00;2.198,94;0,00;0,00;0,00;2.198,94
06.04.294.Τ121.β;Ταμειακό υπόλοιπο /Παρατηρητών;0,00;1.439,65;1.439,65;0,00;1.439,65;0,00;0,00;0,00;1.439,65;0,00;1.439,65;0,00;0,00;0,00;1.439,65
06.04.390;ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΩΝ;120.000,00;597.195,21;717.195,21;233.106,89;484.088,32;233.106,89;0,00;233.106,89;484.088,32;233.106,89;484.088,32;0,00;0,00;-233.106,89;717.195,21
06.04.390.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;90.000,00;0,00;90.000,00;93.157,88;-3.157,88;93.157,88;0,00;93.157,88;-3.157,88;93.157,88;-3.157,88;0,00;0,00;-93.157,88;90.000,00
06.04.390.1200;Έσοδα από τέλη και δικαιώματα;90.000,00;0,00;90.000,00;93.157,88;-3.157,88;93.157,88;0,00;93.157,88;-3.157,88;93.157,88;-3.157,88;0,00;0,00;-93.157,88;90.000,00
06.04.390.1220;Έσοδα από άδειες τελών & μεταβίβασης αυτοκινήτων & οχημάτων;90.000,00;0,00;90.000,00;93.157,88;-3.157,88;93.157,88;0,00;93.157,88;-3.157,88;93.157,88;-3.157,88;0,00;0,00;-93.157,88;90.000,00
06.04.390.1226;Έσοδα από άδειες τελών & μεταβίβασης αυτοκινήτων & οχημάτων;90.000,00;0,00;90.000,00;93.157,88;-3.157,88;93.157,88;0,00;93.157,88;-3.157,88;93.157,88;-3.157,88;0,00;0,00;-93.157,88;90.000,00
