Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.04.151.0000;Επιχορηγήσεις;0,00;246.500,00;246.500,00;62.992,00;183.508,00;62.992,00;0,00;62.992,00;183.508,00;62.992,00;183.508,00;0,00;0,00;-62.992,00;246.500,00
06.04.151.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;0,00;246.500,00;246.500,00;62.992,00;183.508,00;62.992,00;0,00;62.992,00;183.508,00;62.992,00;183.508,00;0,00;0,00;-62.992,00;246.500,00
06.04.151.0150;Επιχορήγηση για δαπάνες υγειονομικής περίθαλψης και εξόδων κηδείας ασφαλισμένων του Δημοσίου;0,00;246.500,00;246.500,00;62.992,00;183.508,00;62.992,00;0,00;62.992,00;183.508,00;62.992,00;183.508,00;0,00;0,00;-62.992,00;246.500,00
06.04.151.0158;Επιχορήγηση (002165-28).;0,00;246.500,00;246.500,00;62.992,00;183.508,00;62.992,00;0,00;62.992,00;183.508,00;62.992,00;183.508,00;0,00;0,00;-62.992,00;246.500,00
06.04.151.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;950.000,00;0,00;950.000,00;788.934,33;161.065,67;788.934,33;0,00;788.934,33;161.065,67;788.934,33;161.065,67;0,00;0,00;-788.934,33;950.000,00
06.04.151.1200;Έσοδα από τέλη και δικαιώματα;950.000,00;0,00;950.000,00;788.934,33;161.065,67;788.934,33;0,00;788.934,33;161.065,67;788.934,33;161.065,67;0,00;0,00;-788.934,33;950.000,00
06.04.151.1250;Έσοδα από ΚΑΠ;950.000,00;0,00;950.000,00;788.934,33;161.065,67;788.934,33;0,00;788.934,33;161.065,67;788.934,33;161.065,67;0,00;0,00;-788.934,33;950.000,00
06.04.151.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;950.000,00;0,00;950.000,00;788.934,33;161.065,67;788.934,33;0,00;788.934,33;161.065,67;788.934,33;161.065,67;0,00;0,00;-788.934,33;950.000,00
06.04.151.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;8.496,07;-8.496,07;8.496,07;0,00;8.496,07;-8.496,07;8.496,07;-8.496,07;0,00;0,00;-8.496,07;0,00
06.04.151.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;8.496,07;-8.496,07;8.496,07;0,00;8.496,07;-8.496,07;8.496,07;-8.496,07;0,00;0,00;-8.496,07;0,00
06.04.151.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;8.496,07;-8.496,07;8.496,07;0,00;8.496,07;-8.496,07;8.496,07;-8.496,07;0,00;0,00;-8.496,07;0,00
06.04.151.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;8.496,07;-8.496,07;8.496,07;0,00;8.496,07;-8.496,07;8.496,07;-8.496,07;0,00;0,00;-8.496,07;0,00
06.04.151.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002140-22).;0,00;0,00;0,00;6.204,45;-6.204,45;6.204,45;0,00;6.204,45;-6.204,45;6.204,45;-6.204,45;0,00;0,00;-6.204,45;0,00
06.04.151.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (002162-93);0,00;0,00;0,00;1,06;-1,06;1,06;0,00;1,06;-1,06;1,06;-1,06;0,00;0,00;-1,06;0,00
06.04.151.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες (002163-39).;0,00;0,00;0,00;2,02;-2,02;2,02;0,00;2,02;-2,02;2,02;-2,02;0,00;0,00;-2,02;0,00
06.04.151.3511.δ;Τόκοι από καταθέσεις σε Τράπεζες (003170-79).;0,00;0,00;0,00;20,64;-20,64;20,64;0,00;20,64;-20,64;20,64;-20,64;0,00;0,00;-20,64;0,00
06.04.151.3511.θ;Τόκοι από καταθέσεις σε Τράπεζες (002258-56).;0,00;0,00;0,00;121,39;-121,39;121,39;0,00;121,39;-121,39;121,39;-121,39;0,00;0,00;-121,39;0,00
06.04.151.3511.ι;Τόκοι από καταθέσεις σε Τράπεζες (003137-22);0,00;0,00;0,00;2.131,99;-2.131,99;2.131,99;0,00;2.131,99;-2.131,99;2.131,99;-2.131,99;0,00;0,00;-2.131,99;0,00
06.04.151.3511.κ;Τόκοι από καταθέσεις (002164-82);0,00;0,00;0,00;14,52;-14,52;14,52;0,00;14,52;-14,52;14,52;-14,52;0,00;0,00;-14,52;0,00
06.04.151.5000;Λοιπά Εσοδα;0,00;0,00;0,00;21.771,28;-21.771,28;21.771,28;0,00;21.771,28;-21.771,28;21.771,28;-21.771,28;0,00;0,00;-21.771,28;0,00
06.04.151.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;21.771,28;-21.771,28;21.771,28;0,00;21.771,28;-21.771,28;21.771,28;-21.771,28;0,00;0,00;-21.771,28;0,00
06.04.151.5510;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;0,00;0,00;20.477,28;-20.477,28;20.477,28;0,00;20.477,28;-20.477,28;20.477,28;-20.477,28;0,00;0,00;-20.477,28;0,00
06.04.151.5511;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;0,00;0,00;20.477,28;-20.477,28;20.477,28;0,00;20.477,28;-20.477,28;20.477,28;-20.477,28;0,00;0,00;-20.477,28;0,00
06.04.151.5520;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;0,00;0,00;1.294,00;-1.294,00;1.294,00;0,00;1.294,00;-1.294,00;1.294,00;-1.294,00;0,00;0,00;-1.294,00;0,00
06.04.151.5529;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;0,00;0,00;1.294,00;-1.294,00;1.294,00;0,00;1.294,00;-1.294,00;1.294,00;-1.294,00;0,00;0,00;-1.294,00;0,00
06.04.151.Τ000;Ταμειακό Υπόλοιπο;259.164,24;0,00;259.164,24;0,00;259.164,24;0,00;0,00;0,00;259.164,24;0,00;259.164,24;0,00;0,00;0,00;259.164,24
06.04.151.ΤΑ00;Ταμειακό Υπόλοιπο;259.164,24;0,00;259.164,24;0,00;259.164,24;0,00;0,00;0,00;259.164,24;0,00;259.164,24;0,00;0,00;0,00;259.164,24
06.04.151.ΤΑΜ0;Ταμειακό Υπόλοιπο;259.164,24;0,00;259.164,24;0,00;259.164,24;0,00;0,00;0,00;259.164,24;0,00;259.164,24;0,00;0,00;0,00;259.164,24
06.04.151.ΤΑΜΥ;Ταμειακό Υπόλοιπο;259.164,24;0,00;259.164,24;0,00;259.164,24;0,00;0,00;0,00;259.164,24;0,00;259.164,24;0,00;0,00;0,00;259.164,24
06.04.151.ΤΑΜΥ.01;Ταμειακό Υπόλοιπο απο (2162-93) 5213;708,02;0,00;708,02;0,00;708,02;0,00;0,00;0,00;708,02;0,00;708,02;0,00;0,00;0,00;708,02
06.04.151.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο 2271;207.189,36;0,00;207.189,36;0,00;207.189,36;0,00;0,00;0,00;207.189,36;0,00;207.189,36;0,00;0,00;0,00;207.189,36
06.04.151.ΤΑΜΥ.03;Ταμειαό Υπόλοιπο 2274;51,62;0,00;51,62;0,00;51,62;0,00;0,00;0,00;51,62;0,00;51,62;0,00;0,00;0,00;51,62
06.04.151.ΤΑΜΥ.04;Ταμειαό Υπόλοιπο  2276;98,17;0,00;98,17;0,00;98,17;0,00;0,00;0,00;98,17;0,00;98,17;0,00;0,00;0,00;98,17
06.04.151.ΤΑΜΥ.05;Ταμειακό Υπόλοιπο  (2278);1.006,61;0,00;1.006,61;0,00;1.006,61;0,00;0,00;0,00;1.006,61;0,00;1.006,61;0,00;0,00;0,00;1.006,61
06.04.151.ΤΑΜΥ.06;Ταμειακό Υπόλοιπο Α' Κοιν. Βοηθ. 3170-79;95,08;0,00;95,08;0,00;95,08;0,00;0,00;0,00;95,08;0,00;95,08;0,00;0,00;0,00;95,08
06.04.151.ΤΑΜΥ.07;Πρώτων Κοινωνικών Βοηθειών;50.015,38;0,00;50.015,38;0,00;50.015,38;0,00;0,00;0,00;50.015,38;0,00;50.015,38;0,00;0,00;0,00;50.015,38
06.04.153;ΥΠΗΡΕΣΙΕΣ ΠΑΙΔΙΚΩΝ ΕΞΟΧΩΝ - ΚΑΤΑΣΚΗΝΩΣΕΩΝ;62.206,09;0,00;62.206,09;1.264,15;60.941,94;1.264,15;0,00;1.264,15;60.941,94;1.264,15;60.941,94;0,00;0,00;-1.264,15;62.206,09
06.04.153.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;1.264,15;-1.264,15;1.264,15;0,00;1.264,15;-1.264,15;1.264,15;-1.264,15;0,00;0,00;-1.264,15;0,00
06.04.153.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;1.264,15;-1.264,15;1.264,15;0,00;1.264,15;-1.264,15;1.264,15;-1.264,15;0,00;0,00;-1.264,15;0,00
06.04.153.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;1.264,15;-1.264,15;1.264,15;0,00;1.264,15;-1.264,15;1.264,15;-1.264,15;0,00;0,00;-1.264,15;0,00
06.04.153.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;1.264,15;-1.264,15;1.264,15;0,00;1.264,15;-1.264,15;1.264,15;-1.264,15;0,00;0,00;-1.264,15;0,00
06.04.153.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002145-43).;0,00;0,00;0,00;1.189,78;-1.189,78;1.189,78;0,00;1.189,78;-1.189,78;1.189,78;-1.189,78;0,00;0,00;-1.189,78;0,00
06.04.153.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (003090-27).;0,00;0,00;0,00;74,37;-74,37;74,37;0,00;74,37;-74,37;74,37;-74,37;0,00;0,00;-74,37;0,00
06.04.153.Τ000;Ταμειακό Υπόλοιπο;62.206,09;0,00;62.206,09;0,00;62.206,09;0,00;0,00;0,00;62.206,09;0,00;62.206,09;0,00;0,00;0,00;62.206,09
06.04.153.ΤΑ00;Ταμειακό Υπόλοιπο;62.206,09;0,00;62.206,09;0,00;62.206,09;0,00;0,00;0,00;62.206,09;0,00;62.206,09;0,00;0,00;0,00;62.206,09
06.04.153.ΤΑΜ0;Ταμειακό Υπόλοιπο;62.206,09;0,00;62.206,09;0,00;62.206,09;0,00;0,00;0,00;62.206,09;0,00;62.206,09;0,00;0,00;0,00;62.206,09
06.04.153.ΤΑΜΥ;Ταμειακό Υπόλοιπο;62.206,09;0,00;62.206,09;0,00;62.206,09;0,00;0,00;0,00;62.206,09;0,00;62.206,09;0,00;0,00;0,00;62.206,09
06.04.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;785.000,00;250.000,00;1.035.000,00;419.978,08;615.021,92;419.978,08;0,00;419.978,08;615.021,92;419.978,08;615.021,92;0,00;0,00;-419.978,08;1.035.000,00
06.04.191.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;785.000,00;250.000,00;1.035.000,00;419.978,08;615.021,92;419.978,08;0,00;419.978,08;615.021,92;419.978,08;615.021,92;0,00;0,00;-419.978,08;1.035.000,00
06.04.191.1200;Έσοδα από τέλη και δικαιώματα;785.000,00;250.000,00;1.035.000,00;419.978,08;615.021,92;419.978,08;0,00;419.978,08;615.021,92;419.978,08;615.021,92;0,00;0,00;-419.978,08;1.035.000,00
06.04.191.1250;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;785.000,00;250.000,00;1.035.000,00;419.978,08;615.021,92;419.978,08;0,00;419.978,08;615.021,92;419.978,08;615.021,92;0,00;0,00;-419.978,08;1.035.000,00
06.04.191.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;785.000,00;250.000,00;1.035.000,00;419.978,08;615.021,92;419.978,08;0,00;419.978,08;615.021,92;419.978,08;615.021,92;0,00;0,00;-419.978,08;1.035.000,00
06.04.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;2.210.954,02;170.000,00;2.380.954,02;1.584.437,88;796.516,14;1.584.437,88;0,00;1.584.437,88;796.516,14;1.584.437,88;796.516,14;0,00;0,00;-1.584.437,88;2.380.954,02
06.04.192.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;2.190.000,00;170.000,00;2.360.000,00;1.563.632,21;796.367,79;1.563.632,21;0,00;1.563.632,21;796.367,79;1.563.632,21;796.367,79;0,00;0,00;-1.563.632,21;2.360.000,00
06.04.192.1200;Έσοδα από τέλη και δικαιώματα;2.190.000,00;170.000,00;2.360.000,00;1.563.632,21;796.367,79;1.563.632,21;0,00;1.563.632,21;796.367,79;1.563.632,21;796.367,79;0,00;0,00;-1.563.632,21;2.360.000,00
06.04.192.1250;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;2.190.000,00;170.000,00;2.360.000,00;1.563.632,21;796.367,79;1.563.632,21;0,00;1.563.632,21;796.367,79;1.563.632,21;796.367,79;0,00;0,00;-1.563.632,21;2.360.000,00
06.04.192.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;2.190.000,00;170.000,00;2.360.000,00;1.563.632,21;796.367,79;1.563.632,21;0,00;1.563.632,21;796.367,79;1.563.632,21;796.367,79;0,00;0,00;-1.563.632,21;2.360.000,00
06.04.192.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;20.805,67;-20.805,67;20.805,67;0,00;20.805,67;-20.805,67;20.805,67;-20.805,67;0,00;0,00;-20.805,67;0,00
06.04.192.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;20.805,67;-20.805,67;20.805,67;0,00;20.805,67;-20.805,67;20.805,67;-20.805,67;0,00;0,00;-20.805,67;0,00
06.04.192.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;20.805,67;-20.805,67;20.805,67;0,00;20.805,67;-20.805,67;20.805,67;-20.805,67;0,00;0,00;-20.805,67;0,00
06.04.192.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;20.805,67;-20.805,67;20.805,67;0,00;20.805,67;-20.805,67;20.805,67;-20.805,67;0,00;0,00;-20.805,67;0,00
06.04.192.Τ000;Ταμειακό Υπόλοιπο;20.954,02;0,00;20.954,02;0,00;20.954,02;0,00;0,00;0,00;20.954,02;0,00;20.954,02;0,00;0,00;0,00;20.954,02
06.04.192.ΤΑ00;Ταμειακό Υπόλοιπο;20.954,02;0,00;20.954,02;0,00;20.954,02;0,00;0,00;0,00;20.954,02;0,00;20.954,02;0,00;0,00;0,00;20.954,02
06.04.192.ΤΑΜ0;Ταμειακό Υπόλοιπο;20.954,02;0,00;20.954,02;0,00;20.954,02;0,00;0,00;0,00;20.954,02;0,00;20.954,02;0,00;0,00;0,00;20.954,02
06.04.192.ΤΑΜΥ;Ταμειακό Υπόλοιπο;20.954,02;0,00;20.954,02;0,00;20.954,02;0,00;0,00;0,00;20.954,02;0,00;20.954,02;0,00;0,00;0,00;20.954,02
06.04.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;22.798,85;10.050,00;32.848,85;3.850,88;28.997,97;3.850,88;0,00;3.850,88;28.997,97;3.850,88;28.997,97;0,00;0,00;-3.850,88;32.848,85
06.04.291.0000;Επιχορηγήσεις;0,00;10.050,00;10.050,00;2.878,24;7.171,76;2.878,24;0,00;2.878,24;7.171,76;2.878,24;7.171,76;0,00;0,00;-2.878,24;10.050,00
06.04.291.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα & Ειδικούς Λογαριασμούς Εσωτερικού;0,00;10.050,00;10.050,00;2.878,24;7.171,76;2.878,24;0,00;2.878,24;7.171,76;2.878,24;7.171,76;0,00;0,00;-2.878,24;10.050,00
06.04.291.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;10.050,00;10.050,00;2.878,24;7.171,76;2.878,24;0,00;2.878,24;7.171,76;2.878,24;7.171,76;0,00;0,00;-2.878,24;10.050,00
06.04.291.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;10.050,00;10.050,00;2.878,24;7.171,76;2.878,24;0,00;2.878,24;7.171,76;2.878,24;7.171,76;0,00;0,00;-2.878,24;10.050,00
06.04.291.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;972,64;-972,64;972,64;0,00;972,64;-972,64;972,64;-972,64;0,00;0,00;-972,64;0,00
06.04.291.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;972,64;-972,64;972,64;0,00;972,64;-972,64;972,64;-972,64;0,00;0,00;-972,64;0,00
06.04.291.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;972,64;-972,64;972,64;0,00;972,64;-972,64;972,64;-972,64;0,00;0,00;-972,64;0,00
06.04.291.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;972,64;-972,64;972,64;0,00;972,64;-972,64;972,64;-972,64;0,00;0,00;-972,64;0,00
06.04.291.3511.α;Τόκοι από καταθέσεις σε τράπεζες (002148-75).;0,00;0,00;0,00;185,21;-185,21;185,21;0,00;185,21;-185,21;185,21;-185,21;0,00;0,00;-185,21;0,00
06.04.291.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (002150-63).;0,00;0,00;0,00;787,43;-787,43;787,43;0,00;787,43;-787,43;787,43;-787,43;0,00;0,00;-787,43;0,00
06.04.291.6000;Έκτακτα έσοδα;7.096,00;0,00;7.096,00;0,00;7.096,00;0,00;0,00;0,00;7.096,00;0,00;7.096,00;0,00;0,00;0,00;7.096,00
06.04.291.6100;Λοιπά έσοδα;7.096,00;0,00;7.096,00;0,00;7.096,00;0,00;0,00;0,00;7.096,00;0,00;7.096,00;0,00;0,00;0,00;7.096,00
06.04.291.6120;Επιχορηγήσεις για λοιπούς σκοπούς;7.096,00;0,00;7.096,00;0,00;7.096,00;0,00;0,00;0,00;7.096,00;0,00;7.096,00;0,00;0,00;0,00;7.096,00
06.04.291.6129;Επιχορηγήσεις για λοιπούς σκοπούς;7.096,00;0,00;7.096,00;0,00;7.096,00;0,00;0,00;0,00;7.096,00;0,00;7.096,00;0,00;0,00;0,00;7.096,00
06.04.291.6129.β;Επιχορηγήσεις για λοιπούς σκοπούς;7.096,00;0,00;7.096,00;0,00;7.096,00;0,00;0,00;0,00;7.096,00;0,00;7.096,00;0,00;0,00;0,00;7.096,00
06.04.291.Τ000;Ταμειακό Υπόλοιπο;15.702,85;0,00;15.702,85;0,00;15.702,85;0,00;0,00;0,00;15.702,85;0,00;15.702,85;0,00;0,00;0,00;15.702,85
06.04.291.ΤΑ00;Ταμειακό Υπόλοιπο;15.702,85;0,00;15.702,85;0,00;15.702,85;0,00;0,00;0,00;15.702,85;0,00;15.702,85;0,00;0,00;0,00;15.702,85
06.04.291.ΤΑΜ0;Ταμειακό Υπόλοιπο;15.702,85;0,00;15.702,85;0,00;15.702,85;0,00;0,00;0,00;15.702,85;0,00;15.702,85;0,00;0,00;0,00;15.702,85
06.04.291.ΤΑΜΥ;Ταμειακό Υπόλοιπο;15.702,85;0,00;15.702,85;0,00;15.702,85;0,00;0,00;0,00;15.702,85;0,00;15.702,85;0,00;0,00;0,00;15.702,85
06.04.291.ΤΑΜΥ.01;Ταμειακό Υπόλοιπο/Γεωργοπεριβαλλοντικά;2.332,04;0,00;2.332,04;0,00;2.332,04;0,00;0,00;0,00;2.332,04;0,00;2.332,04;0,00;0,00;0,00;2.332,04
06.04.291.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο/ΟΣΔΕ Γεωργίας;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00
06.04.291.ΤΑΜΥ.03;Ταμειακό Υπόλοιπο/ΟΣΔΕ Τοπογραφικής;4.634,86;0,00;4.634,86;0,00;4.634,86;0,00;0,00;0,00;4.634,86;0,00;4.634,86;0,00;0,00;0,00;4.634,86
06.04.291.ΤΑΜΥ.04;Ταμειακό Υπόλοιπο/Έρευνα γάλακτος;1.674,78;0,00;1.674,78;0,00;1.674,78;0,00;0,00;0,00;1.674,78;0,00;1.674,78;0,00;0,00;0,00;1.674,78
06.04.291.ΤΑΜΥ.05;Ταμειακό Υπόλοιπο/Γεωργικές στατιστικές;1.091,53;0,00;1.091,53;0,00;1.091,53;0,00;0,00;0,00;1.091,53;0,00;1.091,53;0,00;0,00;0,00;1.091,53
06.04.291.ΤΑΜΥ.06;Ταμειακό Υπόλοιπο/Ποιοτικός έλεγχος;230,94;0,00;230,94;0,00;230,94;0,00;0,00;0,00;230,94;0,00;230,94;0,00;0,00;0,00;230,94
06.04.291.ΤΑΜΥ.07;Ταμειακό Υπόλοιπο/Φυτοπροστασία;504,83;0,00;504,83;0,00;504,83;0,00;0,00;0,00;504,83;0,00;504,83;0,00;0,00;0,00;504,83
06.04.291.ΤΑΜΥ.08;Ταμειακό Υπόλοιπο/Κυκλοφορία ζωοτροφών;824,42;0,00;824,42;0,00;824,42;0,00;0,00;0,00;824,42;0,00;824,42;0,00;0,00;0,00;824,42
06.04.291.ΤΑΜΥ.09;Ταμειακό Υπόλοιπο/Πρόγραμμα Μελισσοκομίας;750,24;0,00;750,24;0,00;750,24;0,00;0,00;0,00;750,24;0,00;750,24;0,00;0,00;0,00;750,24
06.04.291.ΤΑΜΥ.10;Ταμειακό Υπόλοιπο/Αγροπεριβαλλοντικά;2.143,97;0,00;2.143,97;0,00;2.143,97;0,00;0,00;0,00;2.143,97;0,00;2.143,97;0,00;0,00;0,00;2.143,97
06.04.291.ΤΑΜΥ.11;Ταμειακό Υπόλοιπο/RICA;1.491,81;0,00;1.491,81;0,00;1.491,81;0,00;0,00;0,00;1.491,81;0,00;1.491,81;0,00;0,00;0,00;1.491,81
06.04.291.ΤΑΜΥ.12;Ταμειακό Υπόλοιπο/Εξισωτική;19,43;0,00;19,43;0,00;19,43;0,00;0,00;0,00;19,43;0,00;19,43;0,00;0,00;0,00;19,43
06.04.292;ΥΠΗΡΕΣΙΕΣ ΚΤΗΝΟΤΡΟΦΙΑΣ;66.275,68;75.100,00;141.375,68;68.273,07;73.102,61;68.273,07;0,00;68.273,07;73.102,61;68.273,07;73.102,61;0,00;0,00;-68.273,07;141.375,68
06.04.292.0000;Επιχορηγήσεις;0,00;64.100,00;64.100,00;56.092,00;8.008,00;56.092,00;0,00;56.092,00;8.008,00;56.092,00;8.008,00;0,00;0,00;-56.092,00;64.100,00
06.04.292.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;0,00;64.100,00;64.100,00;56.092,00;8.008,00;56.092,00;0,00;56.092,00;8.008,00;56.092,00;8.008,00;0,00;0,00;-56.092,00;64.100,00
06.04.292.0150;Επιχορήγηση  για λοιπές δαπάνες;0,00;64.100,00;64.100,00;56.092,00;8.008,00;56.092,00;0,00;56.092,00;8.008,00;56.092,00;8.008,00;0,00;0,00;-56.092,00;64.100,00
06.04.292.0159;Επιχορήγηση  για λοιπές δαπάνες;0,00;64.100,00;64.100,00;56.092,00;8.008,00;56.092,00;0,00;56.092,00;8.008,00;56.092,00;8.008,00;0,00;0,00;-56.092,00;64.100,00
06.04.292.0159.α;Επιχορήγηση  για λοιπές δαπάνες;0,00;8.000,00;8.000,00;0,00;8.000,00;0,00;0,00;0,00;8.000,00;0,00;8.000,00;0,00;0,00;0,00;8.000,00
06.04.292.0159.ε;επιχορηγήσεις για δαπάνες μισθοδοσίας εποχιακού προσωπικού;0,00;56.100,00;56.100,00;56.092,00;8,00;56.092,00;0,00;56.092,00;8,00;56.092,00;8,00;0,00;0,00;-56.092,00;56.100,00
06.04.292.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;0,00;11.000,00;11.000,00;11.599,56;-599,56;11.599,56;0,00;11.599,56;-599,56;11.599,56;-599,56;0,00;0,00;-11.599,56;11.000,00
06.04.292.1200;Έσοδα από τέλη και δικαιώματα;0,00;11.000,00;11.000,00;11.599,56;-599,56;11.599,56;0,00;11.599,56;-599,56;11.599,56;-599,56;0,00;0,00;-11.599,56;11.000,00
06.04.292.1250;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;11.000,00;11.000,00;11.599,56;-599,56;11.599,56;0,00;11.599,56;-599,56;11.599,56;-599,56;0,00;0,00;-11.599,56;11.000,00
06.04.292.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;11.000,00;11.000,00;11.599,56;-599,56;11.599,56;0,00;11.599,56;-599,56;11.599,56;-599,56;0,00;0,00;-11.599,56;11.000,00
06.04.292.1252.α;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;11.000,00;11.000,00;11.599,56;-599,56;11.599,56;0,00;11.599,56;-599,56;11.599,56;-599,56;0,00;0,00;-11.599,56;11.000,00
06.04.292.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;581,51;-581,51;581,51;0,00;581,51;-581,51;581,51;-581,51;0,00;0,00;-581,51;0,00
06.04.292.3100;Έσοδα από προσφορά υπηρεσιών;0,00;0,00;0,00;581,51;-581,51;581,51;0,00;581,51;-581,51;581,51;-581,51;0,00;0,00;-581,51;0,00
06.04.292.3140;Λοιπά έσοδα από προσφορά υγειονομικών υπηρεσιών προερχόμενα από πληρωμές ιδιωτών;0,00;0,00;0,00;581,51;-581,51;581,51;0,00;581,51;-581,51;581,51;-581,51;0,00;0,00;-581,51;0,00
06.04.292.3149;Λοιπά έσοδα από προσφορά υγειονομικών υπηρεσιών προερχόμενα από πληρωμές ιδιωτών;0,00;0,00;0,00;581,51;-581,51;581,51;0,00;581,51;-581,51;581,51;-581,51;0,00;0,00;-581,51;0,00
