Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.04.072α.5111;Τακτικό Αποθεματικό;505.564,06;-451.848,00;53.716,06;0,00;53.716,06;0,00;53.716,06;0,00;53.716,06;0,00;53.716,06;0,00;0,00;0,00;53.716,06;0,00
02.04.072α.5111.α;Τακτικό Αποθεματικό;493.000,00;-451.848,00;41.152,00;0,00;41.152,00;0,00;41.152,00;0,00;41.152,00;0,00;41.152,00;0,00;0,00;0,00;41.152,00;0,00
02.04.072α.5111.β;Τακτικό Αποθεματικό;12.564,06;0,00;12.564,06;0,00;12.564,06;0,00;12.564,06;0,00;12.564,06;0,00;12.564,06;0,00;0,00;0,00;12.564,06;0,00
02.04.072α.5150;Κάθε είδους δαπάνες πολιτικής σχεδίασης εκτακτών αναγκών (ΠΣΕΑ);4.823,04;0,00;4.823,04;0,00;4.823,04;0,00;4.823,04;0,00;4.823,04;0,00;4.823,04;0,00;0,00;0,00;4.823,04;0,00
02.04.072α.5152;Κάθε είδους δαπάνες πολιτικής σχεδίασης εκτακτών αναγκών (ΠΣΕΑ);4.823,04;0,00;4.823,04;0,00;4.823,04;0,00;4.823,04;0,00;4.823,04;0,00;4.823,04;0,00;0,00;0,00;4.823,04;0,00
02.04.072α.5200;Διάφορες σύνθετες δαπάνες;1.593,31;0,00;1.593,31;0,00;1.593,31;0,00;1.593,31;0,00;1.593,31;0,00;1.593,31;0,00;0,00;0,00;1.593,31;0,00
02.04.072α.5260;Διάφορες δαπάνες για τη διενέργεια βουλευτικών, κοινοτικών, δημοτικών εκλογών και ευροεκλογών;1.593,31;0,00;1.593,31;0,00;1.593,31;0,00;1.593,31;0,00;1.593,31;0,00;1.593,31;0,00;0,00;0,00;1.593,31;0,00
02.04.072α.5261;Διάφορες δαπάνες για τη διενέργεια βουλευτικών, κοινοτικών, δημοτικών εκλογών και ευροεκλογών;676,83;0,00;676,83;0,00;676,83;0,00;676,83;0,00;676,83;0,00;676,83;0,00;0,00;0,00;676,83;0,00
02.04.072α.5262;Οδοιπορικά, αποζημίωση και έξοδα κίνησης προσώπων που απασχολούνται με τη διενέργεια εκλογών;916,48;0,00;916,48;0,00;916,48;0,00;916,48;0,00;916,48;0,00;916,48;0,00;0,00;0,00;916,48;0,00
02.04.072α.9000;Πληρωμές για επενδύσεις;1.951.698,77;-25.000,00;1.926.698,77;0,00;1.926.698,77;0,00;1.926.698,77;0,00;1.926.698,77;0,00;1.926.698,77;0,00;0,00;0,00;1.926.698,77;0,00
02.04.072α.9700;Επενδύσεις εκτελούμενες απο τα έσοδα των ΝΠΔΔ;1.951.698,77;-25.000,00;1.926.698,77;0,00;1.926.698,77;0,00;1.926.698,77;0,00;1.926.698,77;0,00;1.926.698,77;0,00;0,00;0,00;1.926.698,77;0,00
02.04.072α.9770;Εκτέλεση συγκοινωνιακών έργων;1.951.698,77;-25.000,00;1.926.698,77;0,00;1.926.698,77;0,00;1.926.698,77;0,00;1.926.698,77;0,00;1.926.698,77;0,00;0,00;0,00;1.926.698,77;0,00
02.04.072α.9771;Εκτέλεση συγκοινωνιακών έργων;600.000,00;0,00;600.000,00;0,00;600.000,00;0,00;600.000,00;0,00;600.000,00;0,00;600.000,00;0,00;0,00;0,00;600.000,00;0,00
02.04.072α.9771.α;Εκτέλεση συγκοινωνιακών έργων;600.000,00;0,00;600.000,00;0,00;600.000,00;0,00;600.000,00;0,00;600.000,00;0,00;600.000,00;0,00;0,00;0,00;600.000,00;0,00
02.04.072α.9779;Εκτέλεση λοιπών έργων που δεν κατονομάζονται ειδικά;1.351.698,77;-25.000,00;1.326.698,77;0,00;1.326.698,77;0,00;1.326.698,77;0,00;1.326.698,77;0,00;1.326.698,77;0,00;0,00;0,00;1.326.698,77;0,00
02.04.072α.9779.α;Εκτέλεση λοιπών έργων που δεν κατονομάζονται ειδικά;1.351.698,77;-25.000,00;1.326.698,77;0,00;1.326.698,77;0,00;1.326.698,77;0,00;1.326.698,77;0,00;1.326.698,77;0,00;0,00;0,00;1.326.698,77;0,00
02.04.072β;ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ - ΟΙΚΟΝΟΜΙΚΟΥ / ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ (τ.Ν.Τ.);418.272,97;0,00;418.272,97;92.786,93;325.486,04;92.786,93;325.486,04;60.797,26;357.475,71;60.797,26;357.475,71;0,00;0,00;-92.786,93;418.272,97;92.786,93
02.04.072β.0000;Πληρωμές για Υπηρεσίες;130.272,97;-15.000,00;115.272,97;9.123,40;106.149,57;9.123,40;106.149,57;9.123,40;106.149,57;9.123,40;106.149,57;0,00;0,00;-9.123,40;115.272,97;9.123,40
02.04.072β.0700;Πληρωμές για μετακίνησεις;20.272,97;0,00;20.272,97;0,00;20.272,97;0,00;20.272,97;0,00;20.272,97;0,00;20.272,97;0,00;0,00;0,00;20.272,97;0,00
02.04.072β.0710;Έξοδα μετακίνησης στο εσωτερικό μόνιμου προσωπικού (τακτικοί - Ι.Δ.Α.Χ.);20.272,97;0,00;20.272,97;0,00;20.272,97;0,00;20.272,97;0,00;20.272,97;0,00;20.272,97;0,00;0,00;0,00;20.272,97;0,00
02.04.072β.0711;Έξοδα μετακίνησης στο εσωτερικό μόνιμου προσωπικού (τακτικοί - Ι.Δ.Α.Χ.);20.272,97;0,00;20.272,97;0,00;20.272,97;0,00;20.272,97;0,00;20.272,97;0,00;20.272,97;0,00;0,00;0,00;20.272,97;0,00
02.04.072β.0800;Πληρωμές για λοιπές υπηρεσίες;110.000,00;-15.000,00;95.000,00;9.123,40;85.876,60;9.123,40;85.876,60;9.123,40;85.876,60;9.123,40;85.876,60;0,00;0,00;-9.123,40;95.000,00;9.123,40
02.04.072β.0860;Αμοιβές για συντήρηση και επισκευή μεταφορικών μέσων ξηράς γενικά;80.000,00;0,00;80.000,00;9.123,40;70.876,60;9.123,40;70.876,60;9.123,40;70.876,60;9.123,40;70.876,60;0,00;0,00;-9.123,40;80.000,00;9.123,40
02.04.072β.0861;Αμοιβές για συντήρηση και επισκευή μεταφορικών μέσων ξηράς γενικά;80.000,00;0,00;80.000,00;9.123,40;70.876,60;9.123,40;70.876,60;9.123,40;70.876,60;9.123,40;70.876,60;0,00;0,00;-9.123,40;80.000,00;9.123,40
02.04.072β.0870;Αμοιβές Φυσικών προσώπων;30.000,00;-15.000,00;15.000,00;0,00;15.000,00;0,00;15.000,00;0,00;15.000,00;0,00;15.000,00;0,00;0,00;0,00;15.000,00;0,00
02.04.072β.0879;Λοιπές αμοιβές όσων  εκτελούν ειδικές υπηρεσίες;30.000,00;-15.000,00;15.000,00;0,00;15.000,00;0,00;15.000,00;0,00;15.000,00;0,00;15.000,00;0,00;0,00;0,00;15.000,00;0,00
02.04.072β.1000;Προμήθειες αγαθών και κεφαλαιακού εξοπλισμού;130.000,00;15.000,00;145.000,00;83.663,53;61.336,47;83.663,53;61.336,47;51.673,86;93.326,14;51.673,86;93.326,14;0,00;0,00;-83.663,53;145.000,00;83.663,53
02.04.072β.1300;Προμήθεια ειδών συντήρησης και επισκευής εγκαταστάσεων και εξοπλισμού;100.000,00;0,00;100.000,00;58.223,86;41.776,14;58.223,86;41.776,14;46.074,09;53.925,91;46.074,09;53.925,91;0,00;0,00;-58.223,86;100.000,00;58.223,86
02.04.072β.1320;Προμήθεια ειδών συντήρησης και επισκευής μεταφορικών μέσων ξηράς γενικά;100.000,00;0,00;100.000,00;58.223,86;41.776,14;58.223,86;41.776,14;46.074,09;53.925,91;46.074,09;53.925,91;0,00;0,00;-58.223,86;100.000,00;58.223,86
02.04.072β.1321;Προμήθεια ειδών συντήρησης και επισκευής μεταφορικών μέσων ξηράς γενικά;100.000,00;0,00;100.000,00;58.223,86;41.776,14;58.223,86;41.776,14;46.074,09;53.925,91;46.074,09;53.925,91;0,00;0,00;-58.223,86;100.000,00;58.223,86
02.04.072β.1400;Προμήθεια ιματισμού, υφασμάτων και συναφών υλικών;0,00;15.000,00;15.000,00;5.599,77;9.400,23;5.599,77;9.400,23;5.599,77;9.400,23;5.599,77;9.400,23;0,00;0,00;-5.599,77;15.000,00;5.599,77
02.04.072β.1420;Προμήθεια ιματισμού, υφασμάτων και συναφών υλικών;0,00;15.000,00;15.000,00;5.599,77;9.400,23;5.599,77;9.400,23;5.599,77;9.400,23;5.599,77;9.400,23;0,00;0,00;-5.599,77;15.000,00;5.599,77
02.04.072β.1421;Προμήθεια ιματισμού, υφασμάτων και συναφών υλικών;0,00;10.000,00;10.000,00;3.999,86;6.000,14;3.999,86;6.000,14;3.999,86;6.000,14;3.999,86;6.000,14;0,00;0,00;-3.999,86;10.000,00;3.999,86
02.04.072β.1423;Προμήθεια ειδών υπόδησης;0,00;5.000,00;5.000,00;1.599,91;3.400,09;1.599,91;3.400,09;1.599,91;3.400,09;1.599,91;3.400,09;0,00;0,00;-1.599,91;5.000,00;1.599,91
02.04.072β.1700;Προμήθεια κεφαλαιακού εξοπλισμού;30.000,00;0,00;30.000,00;19.839,90;10.160,10;19.839,90;10.160,10;0,00;30.000,00;0,00;30.000,00;0,00;0,00;-19.839,90;30.000,00;19.839,90
02.04.072β.1720;Προμήθεια κάθε είδους μηχανικού και λοιπού εξοπλισμού;30.000,00;0,00;30.000,00;19.839,90;10.160,10;19.839,90;10.160,10;0,00;30.000,00;0,00;30.000,00;0,00;0,00;-19.839,90;30.000,00;19.839,90
02.04.072β.1729;Προμήθεια κάθε είδους μηχανικού και λοιπού εξοπλισμού;30.000,00;0,00;30.000,00;19.839,90;10.160,10;19.839,90;10.160,10;0,00;30.000,00;0,00;30.000,00;0,00;0,00;-19.839,90;30.000,00;19.839,90
02.04.072β.9000;Πληρωμές για επενδύσεις;158.000,00;0,00;158.000,00;0,00;158.000,00;0,00;158.000,00;0,00;158.000,00;0,00;158.000,00;0,00;0,00;0,00;158.000,00;0,00
02.04.072β.9100;Επενδύσεις εκτελούμενες μέσω του Τακτικού Κρατικού Προϋπολογισμού;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00;0,00
02.04.072β.9120;Επισκευή & συντήρηση κτιρίων που στεγάζουν Δημόσιες Υπηρεσίες ή Ν.Π.Δ.Δ.;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00;0,00
02.04.072β.9125;Επισκευή & συντήρηση κτιρίων που στεγάζουν Δημόσιες Υπηρεσίες ή Ν.Π.Δ.Δ.;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00;0,00
02.04.072β.9700;Επενδύσεις εκτελούμενες απο τα έσοδα των Ν.Π.Δ.Δ.;58.000,00;0,00;58.000,00;0,00;58.000,00;0,00;58.000,00;0,00;58.000,00;0,00;58.000,00;0,00;0,00;0,00;58.000,00;0,00
02.04.072β.9710;Αποζημιώσεις ιδιοκτητών ακινήτων που απολ/νται για εκτέλεση συγ/κων έργων;58.000,00;0,00;58.000,00;0,00;58.000,00;0,00;58.000,00;0,00;58.000,00;0,00;58.000,00;0,00;0,00;0,00;58.000,00;0,00
02.04.072β.9712;Αποζημιώσεις ιδιοκτητών ακινήτων που απολ/νται για εκτέλεση συγ/κων έργων;58.000,00;0,00;58.000,00;0,00;58.000,00;0,00;58.000,00;0,00;58.000,00;0,00;58.000,00;0,00;0,00;0,00;58.000,00;0,00
02.04.072δ;ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ - ΟΙΚΟΝΟΜΙΚΟΥ / ΝΟΜΑΡΧΙΑΚΟ ΠΡΟΓΡΑΜΜΑ ΕΡΓΩΝ ΧΡΗΜΑΤΟΔΟΤΟΥΜΕΝΟ ΑΠΟ Κ.Α.Π.;1.140.000,00;-182.553,40;957.446,60;44.395,07;913.051,53;44.395,07;913.051,53;22.505,07;934.941,53;22.505,07;934.941,53;0,00;0,00;-44.395,07;957.446,60;44.395,07
02.04.072δ.9000;Πληρωμές για επενδύσεις;1.140.000,00;-182.553,40;957.446,60;44.395,07;913.051,53;44.395,07;913.051,53;22.505,07;934.941,53;22.505,07;934.941,53;0,00;0,00;-44.395,07;957.446,60;44.395,07
02.04.072δ.9700;Επενδύσεις εκτελούμενες απο τα έσοδα των ΝΠΔΔ;1.140.000,00;-202.553,40;937.446,60;44.395,07;893.051,53;44.395,07;893.051,53;22.505,07;914.941,53;22.505,07;914.941,53;0,00;0,00;-44.395,07;937.446,60;44.395,07
02.04.072δ.9770;Εκτέλεση συγκοινωνιακών έργων;1.140.000,00;-396.104,00;743.896,00;44.395,07;699.500,93;44.395,07;699.500,93;22.505,07;721.390,93;22.505,07;721.390,93;0,00;0,00;-44.395,07;743.896,00;44.395,07
02.04.072δ.9771;Εκτέλεση συγκοινωνιακών έργων;1.140.000,00;-890.000,00;250.000,00;0,00;250.000,00;0,00;250.000,00;0,00;250.000,00;0,00;250.000,00;0,00;0,00;0,00;250.000,00;0,00
02.04.072δ.9771.α;Εκτέλεση συγκοινωνιακών έργων;990.000,00;-740.000,00;250.000,00;0,00;250.000,00;0,00;250.000,00;0,00;250.000,00;0,00;250.000,00;0,00;0,00;0,00;250.000,00;0,00
02.04.072δ.9771.β;Εκτέλεση συγκοινωνιακών έργων;150.000,00;-150.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.04.072δ.9773;Εκτέλεση έργων ύδρευσης και άρδευσης.;0,00;140.000,00;140.000,00;0,00;140.000,00;0,00;140.000,00;0,00;140.000,00;0,00;140.000,00;0,00;0,00;0,00;140.000,00;0,00
02.04.072δ.9773.α;Εκτέλεση  έργων ύδρευσης ύδρευσης;0,00;140.000,00;140.000,00;0,00;140.000,00;0,00;140.000,00;0,00;140.000,00;0,00;140.000,00;0,00;0,00;0,00;140.000,00;0,00
02.04.072δ.9779;Εκτέλεση λοιπών έργων που δεν κατονομάζονται ειδικά;0,00;353.896,00;353.896,00;44.395,07;309.500,93;44.395,07;309.500,93;22.505,07;331.390,93;22.505,07;331.390,93;0,00;0,00;-44.395,07;353.896,00;44.395,07
02.04.072δ.9779.γ;Εκτέλεση λοιπων έργων που δεν κατανομάζονται ειδικά - Περιβάλολον;0,00;20.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.04.072δ.9779.δ;Εκτέλεση λοιπων έργων που δεν κατανομάζονται ειδικά - Εκπαίδευση;0,00;30.000,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;0,00;0,00;30.000,00;0,00
02.04.072δ.9779.ε;Εκτέλεση λοιπων έργων που δεν κατανομάζονται ειδικά - Ερευνα & Τεχνολιγία;0,00;20.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.04.072δ.9779.ζ;Εκτέλεση λοιπων έργων που δεν κατανομάζονται ειδικά - Τουρισμός;0,00;65.000,00;65.000,00;0,00;65.000,00;0,00;65.000,00;0,00;65.000,00;0,00;65.000,00;0,00;0,00;0,00;65.000,00;0,00
02.04.072δ.9779.θ;Εκτέλεση λοιπων έργων που δεν κατανομάζονται ειδικά - Διάφορα;0,00;218.896,00;218.896,00;44.395,07;174.500,93;44.395,07;174.500,93;22.505,07;196.390,93;22.505,07;196.390,93;0,00;0,00;-44.395,07;218.896,00;44.395,07
02.04.072δ.9780;Συντήρηση συγκοινωνιακών έργων;0,00;193.550,60;193.550,60;0,00;193.550,60;0,00;193.550,60;0,00;193.550,60;0,00;193.550,60;0,00;0,00;0,00;193.550,60;0,00
02.04.072δ.9781;Συντήρηση συγκοινωνιακών έργων;0,00;193.550,60;193.550,60;0,00;193.550,60;0,00;193.550,60;0,00;193.550,60;0,00;193.550,60;0,00;0,00;0,00;193.550,60;0,00
02.04.072δ.9800;Λοιπές δαπάνες;0,00;20.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.04.072δ.9820;Προμήθειες για τη λειτουργία των Διοικητικών Υπηρεσιών;0,00;20.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.04.072δ.9829;Λοιπές δαπάνες διοίκησης και λειτουργίας;0,00;20.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.04.151;ΥΓΕΙΑΣ & ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ;1.209.164,24;246.500,00;1.455.664,24;769.214,77;686.449,47;769.214,77;686.449,47;769.214,77;686.449,47;769.214,77;686.449,47;0,00;0,00;-769.214,77;1.455.664,24;769.214,77
02.04.151.0000;Πληρωμές για Υπηρεσίες;708,02;0,00;708,02;0,00;708,02;0,00;708,02;0,00;708,02;0,00;708,02;0,00;0,00;0,00;708,02;0,00
02.04.151.0500;Πρόσθετες & παραπόμενες παροχές υπαλλήλων, στρατιώτικών και οργάνων Ελληνικής Αστυνομίας;708,02;0,00;708,02;0,00;708,02;0,00;708,02;0,00;708,02;0,00;708,02;0,00;0,00;0,00;708,02;0,00
02.04.151.0540;Φαρμακευτική περίθαλψη;708,02;0,00;708,02;0,00;708,02;0,00;708,02;0,00;708,02;0,00;708,02;0,00;0,00;0,00;708,02;0,00
02.04.151.0549;Λοιπές δαπάνες νοσηλείας;708,02;0,00;708,02;0,00;708,02;0,00;708,02;0,00;708,02;0,00;708,02;0,00;0,00;0,00;708,02;0,00
02.04.151.2000;Πληρωμές μεταιβαστικές;1.001.266,86;246.500,00;1.247.766,86;769.214,77;478.552,09;769.214,77;478.552,09;769.214,77;478.552,09;769.214,77;478.552,09;0,00;0,00;-769.214,77;1.247.766,86;769.214,77
02.04.151.2300;Επιχορηγήσεις σε Νομικά Πρόσωπα Δημοσίου Δικαίου (Ιδρύματα και Οργανισμοί Υγείας, Πρόνοιας και Κοιν. Ασφάλισης);98,17;0,00;98,17;0,00;98,17;0,00;98,17;0,00;98,17;0,00;98,17;0,00;0,00;0,00;98,17;0,00
02.04.151.2310;Επιχορηγήσεις σε Νοσηλευτικά Ιδρύματα Ν.Δ. 2592/1953 και σε Κέντρα Υγείας, για δαπάνες λειτουργίας και ερευνητικών προγραμμάτων;98,17;0,00;98,17;0,00;98,17;0,00;98,17;0,00;98,17;0,00;98,17;0,00;0,00;0,00;98,17;0,00
02.04.151.2311;Επιχορηγήσεις σε Νοσηλευτικά Ιδρύματα Ν.Δ. 2592/1953 και σε Κέντρα Υγείας, για δαπάνες λειτουργίας και ερευνητικών προγραμμάτων;98,17;0,00;98,17;0,00;98,17;0,00;98,17;0,00;98,17;0,00;98,17;0,00;0,00;0,00;98,17;0,00
02.04.151.2500;Επιχορηγήσεις σε Νομικά πρόσωπα Ιδιωτικού Δικαίου;95,08;246.500,00;246.595,08;63.095,00;183.500,08;63.095,00;183.500,08;63.095,00;183.500,08;63.095,00;183.500,08;0,00;0,00;-63.095,00;246.595,08;63.095,00
02.04.151.2550;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων;95,08;246.500,00;246.595,08;63.095,00;183.500,08;63.095,00;183.500,08;63.095,00;183.500,08;63.095,00;183.500,08;0,00;0,00;-63.095,00;246.595,08;63.095,00
02.04.151.2551;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων;95,08;246.500,00;246.595,08;63.095,00;183.500,08;63.095,00;183.500,08;63.095,00;183.500,08;63.095,00;183.500,08;0,00;0,00;-63.095,00;246.595,08;63.095,00
02.04.151.2700;Εισοδηματικές ενισχύσεις και λοιπές μεταβιβάσεις;1.000.015,38;0,00;1.000.015,38;706.119,77;293.895,61;706.119,77;293.895,61;706.119,77;293.895,61;706.119,77;293.895,61;0,00;0,00;-706.119,77;1.000.015,38;706.119,77
02.04.151.2710;Βοηθήματα σε χανσενικούς;950.000,00;0,00;950.000,00;706.119,77;243.880,23;706.119,77;243.880,23;706.119,77;243.880,23;706.119,77;243.880,23;0,00;0,00;-706.119,77;950.000,00;706.119,77
02.04.151.2713;Βοηθήματα σε νεφροπαθείς;950.000,00;0,00;950.000,00;706.119,77;243.880,23;706.119,77;243.880,23;706.119,77;243.880,23;706.119,77;243.880,23;0,00;0,00;-706.119,77;950.000,00;706.119,77
02.04.151.2790;Λοιπά γενικά Βοηθήματα και επιδόματα;50.015,38;0,00;50.015,38;0,00;50.015,38;0,00;50.015,38;0,00;50.015,38;0,00;50.015,38;0,00;0,00;0,00;50.015,38;0,00
02.04.151.2799;Λοιπά γενικά Βοηθήματα και επιδόματα;50.015,38;0,00;50.015,38;0,00;50.015,38;0,00;50.015,38;0,00;50.015,38;0,00;50.015,38;0,00;0,00;0,00;50.015,38;0,00
02.04.151.2800;Επιχορήγηση για αποδοχές προσωπικού;1.058,23;0,00;1.058,23;0,00;1.058,23;0,00;1.058,23;0,00;1.058,23;0,00;1.058,23;0,00;0,00;0,00;1.058,23;0,00
