Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.05.071.9771.0003.2;ΣΥΝΤΗΡΗΣΗ ΤΜΗΜΑΤΩΝ ΟΔΟΣΤΡΩΜΑΤΟΣ ΠΑΛΑΙΑΣ ΕΘΝΙΚΗΣ ΟΔΟΥ ΑΠΟ ΚΟΜΒΟ ΞΑΝΘΟΓΕΙΩΝ ΕΩΣ ΟΡΙΑ ΝΟΜΟΥ ΠΡΟΣ ΚΕΛΛΗ;0,00;1.948,31;1.948,31;1.948,31;0,00;1.948,31;0,00;1.948,31;0,00;1.948,31;0,00;0,00;0,00;-1.948,31;1.948,31;1.948,31
02.05.071.9771.0003.3;ΑΠΟΚΑΤΑΣΤΑΣΗ ΦΘΟΡΩΝ ΔΙΚΤΥΟΥ ΗΛΕΚΤΡΟΦΩΤΙΣΜΟΥ 1ΟΥ ΚΟΜΒΟΥ ΑΞΟΥ;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.071.9771.0003.4;ΣΥΝΤΗΡΗΣΗ ΤΜΗΜΑΤΩΝ ΟΔΟΣΤΡΩΜΑΤΟΣ ΕΠΑΡΧΙΑΚΗΣ ΟΔΟΥ ΑΠΟ ΔΙΑΣΤ. ΜΑΡΓΑΡΙΤΑΣ ΕΩΣ ΚΟΜΒΟ ΑΨΑΛΟΥ;0,00;4.522,39;4.522,39;4.522,39;0,00;4.522,39;0,00;4.522,39;0,00;4.522,39;0,00;0,00;0,00;-4.522,39;4.522,39;4.522,39
02.05.071.9771.0003.5;ΣΥΝΤΗΡΗΣΗ ΤΜΗΜΑΤΩΝ ΟΔΟΣΤΡΩΜΑΤΟΣ ΕΠΑΡΧΙΑΚΗΣ ΟΔΟΥ ΑΞΟΥ-ΑΡΑΒΗΣΣΟΥ;0,00;13.980,32;13.980,32;13.980,32;0,00;13.980,32;0,00;13.980,32;0,00;13.980,32;0,00;0,00;0,00;-13.980,32;13.980,32;13.980,32
02.05.071.9771.0003.6;ΣΥΝΤΗΡΗΣΗ ΟΔΙΚΟΥ (ΝΟΜΑΡΧΙΑΚΟΥ) ΕΠΑΡΧΙΑΚΟΥ ΔΙΚΤΥΟΥ ΝΟΜΟΥ ΠΕΛΛΑΣ;0,00;12.024,95;12.024,95;12.024,95;0,00;12.024,95;0,00;12.024,95;0,00;12.024,95;0,00;0,00;0,00;-12.024,95;12.024,95;12.024,95
02.05.071.9771.0003.7;ΚΑΤΑΣΚΕΥΗ ΙΣΟΠΕΔΟΥ ΚΟΜΒΟΥ ΣΤΟ 6ο ΧΛΜ. ΤΗΣ ΕΠΑΡΧΙΑΚΗΣ ΟΔΟΥ ΓΙΑΝΝΙΤΣΩΝ ΑΛΕΞΑΝΔΡΕΙΑΣ;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.071.9776;Εκτέλεση  εγγειωβελτιωτικών  έργων;29.699,36;-28.188,02;1.511,34;1.511,34;0,00;1.511,34;0,00;1.511,34;0,00;1.511,34;0,00;0,00;0,00;-1.511,34;1.511,34;1.511,34
02.05.071.9776.0001;ΕΓΓΕΙΟΒΕΛΤΙΩΤΙΚΑ ΚΑΠ;29.699,36;-29.699,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.071.9776.0003;ΕΓΓΕΙΟΒΕΛΤΙΩΤΙΚΑ  ΙΔΙΩΝ  ΠΟΡΩΝ;0,00;1.511,34;1.511,34;1.511,34;0,00;1.511,34;0,00;1.511,34;0,00;1.511,34;0,00;0,00;0,00;-1.511,34;1.511,34;1.511,34
02.05.071.9776.0003.1;ΣΥΜΠΛΗΡΩΜΑΤΙΚΕΣ ΕΡΓΑΣΙΕΣ ΣΤΟ ΦΡΑΓΜΑ ΜΕΣΗΜΕΡΙΟΥ;0,00;1.511,34;1.511,34;1.511,34;0,00;1.511,34;0,00;1.511,34;0,00;1.511,34;0,00;0,00;0,00;-1.511,34;1.511,34;1.511,34
02.05.071.9779;Εκτέλεση λοιπών έργων που δεν κατονομάζονται ειδικά;0,00;40.399,58;40.399,58;36.897,10;3.502,48;36.897,10;3.502,48;36.897,10;3.502,48;36.897,10;3.502,48;0,00;0,00;-36.897,10;40.399,58;36.897,10
02.05.071.9779.0003;ΔΙΑΦΟΡΑ  ΙΔΙΩΝ  ΠΟΡΩΝ;0,00;40.399,58;40.399,58;36.897,10;3.502,48;36.897,10;3.502,48;36.897,10;3.502,48;36.897,10;3.502,48;0,00;0,00;-36.897,10;40.399,58;36.897,10
02.05.071.9779.0003.1;ΑΝΑΚΑΤΑΣΚΕΥΗ ΠΛΑΤΕΙΑΣ ΣΤΟ Τ.Δ ΑΘΥΡΩΝ ΔΗΜΟΥ ΠΕΛΛΑΣ;0,00;3.502,48;3.502,48;0,00;3.502,48;0,00;3.502,48;0,00;3.502,48;0,00;3.502,48;0,00;0,00;0,00;3.502,48;0,00
02.05.071.9779.0003.2;ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΣΤΕΓΗΣ ΛΑΟΓΡΑΦΙΚΟΥ ΜΟΥΣΕΙΟΥ ΓΙΑΝΝΤΣΩΝ;0,00;1.964,87;1.964,87;1.964,87;0,00;1.964,87;0,00;1.964,87;0,00;1.964,87;0,00;0,00;0,00;-1.964,87;1.964,87;1.964,87
02.05.071.9779.0003.3;ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΣΤΕΓΗΣ ΚΑΙ ΚΟΥΦΩΜΑΤΩΝ ΣΤΟ Δ.Σ ΝΕΟΥ ΜΥΛΟΤΟΠΟΥ;0,00;34.932,23;34.932,23;34.932,23;0,00;34.932,23;0,00;34.932,23;0,00;34.932,23;0,00;0,00;0,00;-34.932,23;34.932,23;34.932,23
02.05.071.9900;Επενδύσεις Ε.Ε. για λοιπόύς σκοπούς;0,00;9.967,11;9.967,11;0,00;9.967,11;0,00;9.967,11;0,00;9.967,11;0,00;9.967,11;0,00;0,00;0,00;9.967,11;0,00
02.05.071.9910;Επενδύσεις ΕΕ για λοιπούς σκοπούς;0,00;9.967,11;9.967,11;0,00;9.967,11;0,00;9.967,11;0,00;9.967,11;0,00;9.967,11;0,00;0,00;0,00;9.967,11;0,00
02.05.071.9919.1;Επενδύσεις για ΕΕ λοιπούς σκοπούς-SARMA;0,00;9.967,11;9.967,11;0,00;9.967,11;0,00;9.967,11;0,00;9.967,11;0,00;9.967,11;0,00;0,00;0,00;9.967,11;0,00
02.05.151;ΥΓΕΙΑΣ & ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ;1.070.000,00;86.092,99;1.156.092,99;948.321,16;207.771,83;948.321,16;207.771,83;948.321,16;207.771,83;948.321,16;207.771,83;0,00;0,00;-948.321,16;1.156.092,99;948.321,16
02.05.151.2000;Πληρωμές μεταιβαστικές;1.070.000,00;85.728,02;1.155.728,02;948.321,16;207.406,86;948.321,16;207.406,86;948.321,16;207.406,86;948.321,16;207.406,86;0,00;0,00;-948.321,16;1.155.728,02;948.321,16
02.05.151.2500;Επιχορηγήσεις σε Νομικά πρόσωπα Ιδιωτικού Δικαίου;110.000,00;46.802,02;156.802,02;39.000,00;117.802,02;39.000,00;117.802,02;39.000,00;117.802,02;39.000,00;117.802,02;0,00;0,00;-39.000,00;156.802,02;39.000,00
02.05.151.2550;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων;110.000,00;40.802,02;150.802,02;33.000,00;117.802,02;33.000,00;117.802,02;33.000,00;117.802,02;33.000,00;117.802,02;0,00;0,00;-33.000,00;150.802,02;33.000,00
02.05.151.2551;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων;110.000,00;40.802,02;150.802,02;33.000,00;117.802,02;33.000,00;117.802,02;33.000,00;117.802,02;33.000,00;117.802,02;0,00;0,00;-33.000,00;150.802,02;33.000,00
02.05.151.2551.00;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων.;110.000,00;40.802,02;150.802,02;33.000,00;117.802,02;33.000,00;117.802,02;33.000,00;117.802,02;33.000,00;117.802,02;0,00;0,00;-33.000,00;150.802,02;33.000,00
02.05.151.2560;Επιχορήγηση σε λοιπούς οργανισμούς και σχολές κοινωνικής πρόνοιας;0,00;6.000,00;6.000,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;0,00;0,00;-6.000,00;6.000,00;6.000,00
02.05.151.2569;Επιχορήγηση σε λοιπούς οργανισμούς και σχολές κοινωνικής πρόνοιας;0,00;6.000,00;6.000,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;0,00;0,00;-6.000,00;6.000,00;6.000,00
02.05.151.2569.00;Ιδρύματα;0,00;6.000,00;6.000,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;0,00;0,00;-6.000,00;6.000,00;6.000,00
02.05.151.2700;Εισοδηματικές ενισχύσεις και λοιπές μεταβιβάσεις;960.000,00;38.926,00;998.926,00;909.321,16;89.604,84;909.321,16;89.604,84;909.321,16;89.604,84;909.321,16;89.604,84;0,00;0,00;-909.321,16;998.926,00;909.321,16
02.05.151.2710;Βοηθήματα σε χανσενικούς;960.000,00;38.926,00;998.926,00;909.321,16;89.604,84;909.321,16;89.604,84;909.321,16;89.604,84;909.321,16;89.604,84;0,00;0,00;-909.321,16;998.926,00;909.321,16
02.05.151.2713;Βοηθήματα σε νεφροπαθείς;960.000,00;38.926,00;998.926,00;909.321,16;89.604,84;909.321,16;89.604,84;909.321,16;89.604,84;909.321,16;89.604,84;0,00;0,00;-909.321,16;998.926,00;909.321,16
02.05.151.Α110;ΤΑΚΤΙΚΟ ΑΠΟΘΕΜΑΤΙΚΟ;0,00;364,97;364,97;0,00;364,97;0,00;364,97;0,00;364,97;0,00;364,97;0,00;0,00;0,00;364,97;0,00
02.05.151.Α110.01;ΤΑΚΤΙΚΟ ΑΠΟΘΕΜΑΤΙΚΟ;0,00;364,97;364,97;0,00;364,97;0,00;364,97;0,00;364,97;0,00;364,97;0,00;0,00;0,00;364,97;0,00
02.05.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;2.000.000,00;650.823,25;2.650.823,25;659.672,36;1.991.150,89;659.672,36;1.991.150,89;659.672,36;1.991.150,89;659.672,36;1.991.150,89;0,00;0,00;-659.672,36;2.650.823,25;659.672,36
02.05.191.0000;Πληρωμές για Υπηρεσίες;2.000.000,00;650.823,25;2.650.823,25;659.672,36;1.991.150,89;659.672,36;1.991.150,89;659.672,36;1.991.150,89;659.672,36;1.991.150,89;0,00;0,00;-659.672,36;2.650.823,25;659.672,36
02.05.191.0800;Πληρωμές για λοιπές υπηρεσίες;2.000.000,00;650.823,25;2.650.823,25;659.672,36;1.991.150,89;659.672,36;1.991.150,89;659.672,36;1.991.150,89;659.672,36;1.991.150,89;0,00;0,00;-659.672,36;2.650.823,25;659.672,36
02.05.191.0820;Μεταφορά μαθητών;2.000.000,00;650.823,25;2.650.823,25;659.672,36;1.991.150,89;659.672,36;1.991.150,89;659.672,36;1.991.150,89;659.672,36;1.991.150,89;0,00;0,00;-659.672,36;2.650.823,25;659.672,36
02.05.191.0821;Μεταφορά μαθητών;2.000.000,00;650.823,25;2.650.823,25;659.672,36;1.991.150,89;659.672,36;1.991.150,89;659.672,36;1.991.150,89;659.672,36;1.991.150,89;0,00;0,00;-659.672,36;2.650.823,25;659.672,36
02.05.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;7.850.000,00;1.707.075,86;9.557.075,86;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;0,00;0,00;-3.067.120,39;9.557.075,86;3.067.120,39
02.05.192.0000;Πληρωμές για Υπηρεσίες;7.850.000,00;1.707.075,86;9.557.075,86;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;0,00;0,00;-3.067.120,39;9.557.075,86;3.067.120,39
02.05.192.0800;Πληρωμές για λοιπές υπηρεσίες;7.850.000,00;1.707.075,86;9.557.075,86;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;0,00;0,00;-3.067.120,39;9.557.075,86;3.067.120,39
02.05.192.0820;Μεταφορά μαθητών;7.850.000,00;1.707.075,86;9.557.075,86;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;0,00;0,00;-3.067.120,39;9.557.075,86;3.067.120,39
02.05.192.0821;Μεταφορά μαθητών;7.850.000,00;1.707.075,86;9.557.075,86;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;3.067.120,39;6.489.955,47;0,00;0,00;-3.067.120,39;9.557.075,86;3.067.120,39
02.05.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;158.378,00;771.567,14;929.945,14;39.064,71;890.880,43;39.064,71;890.880,43;39.064,71;890.880,43;39.064,71;890.880,43;0,00;0,00;-39.064,71;929.945,14;39.064,71
02.05.291.0000;Πληρωμές για Υπηρεσίες;54.000,00;82.926,64;136.926,64;13.104,30;123.822,34;13.104,30;123.822,34;13.104,30;123.822,34;13.104,30;123.822,34;0,00;0,00;-13.104,30;136.926,64;13.104,30
02.05.291.0500;Πρόσθετες & παραπόμενες παροχές;0,00;76.689,00;76.689,00;0,00;76.689,00;0,00;76.689,00;0,00;76.689,00;0,00;76.689,00;0,00;0,00;0,00;76.689,00;0,00
02.05.291.0510;Αποζημείωση για υπερωριακή εργασία;0,00;37.000,00;37.000,00;0,00;37.000,00;0,00;37.000,00;0,00;37.000,00;0,00;37.000,00;0,00;0,00;0,00;37.000,00;0,00
02.05.291.0511;Αποζημείωση για υπερωριακή εργασία;0,00;24.000,00;24.000,00;0,00;24.000,00;0,00;24.000,00;0,00;24.000,00;0,00;24.000,00;0,00;0,00;0,00;24.000,00;0,00
02.05.291.0511.0001;Αποζημίωση για υπερωριακή εργασία;0,00;24.000,00;24.000,00;0,00;24.000,00;0,00;24.000,00;0,00;24.000,00;0,00;24.000,00;0,00;0,00;0,00;24.000,00;0,00
02.05.291.0512;Αμοιβή  για εργασία κατά  τις εξαιρέσιμες ημέρες και νυχτερινές ώρες;0,00;13.000,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00;0,00
02.05.291.0512.0001;Αμοιβή  για εργασία κατά  τις εξαιρέσιμες ημέρες και νυχτερινές ώρες;0,00;13.000,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00;0,00
02.05.291.0512.0002;Αμοιβή  για εργασία κατά  τις εξαιρέσιμες ημέρες και νυχτερινές ώρες;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.291.0560;Λοιπές παροχές , αποζημιώσεις και οικονομικές ενισχύσεις;0,00;39.689,00;39.689,00;0,00;39.689,00;0,00;39.689,00;0,00;39.689,00;0,00;39.689,00;0,00;0,00;0,00;39.689,00;0,00
02.05.291.0567;Αποζημίωση ελεγκτών γεωπόνων κτηνιάτρων που διενεργούν φυτοϋγειονομικούς ελέγχους ποιότητας καταλληλότητας;0,00;39.689,00;39.689,00;0,00;39.689,00;0,00;39.689,00;0,00;39.689,00;0,00;39.689,00;0,00;0,00;0,00;39.689,00;0,00
02.05.291.0700;Πληρωμές για μετακινήσεις;54.000,00;6.237,64;60.237,64;13.104,30;47.133,34;13.104,30;47.133,34;13.104,30;47.133,34;13.104,30;47.133,34;0,00;0,00;-13.104,30;60.237,64;13.104,30
02.05.291.0710;Έξοδα μετακίνησης στο εσωτερικό μόνιμου προσωπικού (τακτικοί - Ι.Δ.Α.Χ.);54.000,00;6.237,64;60.237,64;13.104,30;47.133,34;13.104,30;47.133,34;13.104,30;47.133,34;13.104,30;47.133,34;0,00;0,00;-13.104,30;60.237,64;13.104,30
02.05.291.0711;Έξοδα μετακίνησης στο εσωτερικό μόνιμου προσωπικού (τακτικοί - Ι.Δ.Α.Χ.);54.000,00;6.237,64;60.237,64;13.104,30;47.133,34;13.104,30;47.133,34;13.104,30;47.133,34;13.104,30;47.133,34;0,00;0,00;-13.104,30;60.237,64;13.104,30
02.05.291.0711.0001;Έξοδα μετακίνησης πολιτικών υπαλλήλων στο εσωτερικό;54.000,00;6.237,64;60.237,64;13.104,30;47.133,34;13.104,30;47.133,34;13.104,30;47.133,34;13.104,30;47.133,34;0,00;0,00;-13.104,30;60.237,64;13.104,30
02.05.291.5000;Δαπάνες που δεν εντάσσονται σε άλλες κατηγορίες;104.378,00;33.665,62;138.043,62;25.960,41;112.083,21;25.960,41;112.083,21;25.960,41;112.083,21;25.960,41;112.083,21;0,00;0,00;-25.960,41;138.043,62;25.960,41
02.05.291.5100;Διάφορες σύνθετες δαπάνες;0,00;2.722,64;2.722,64;0,00;2.722,64;0,00;2.722,64;0,00;2.722,64;0,00;2.722,64;0,00;0,00;0,00;2.722,64;0,00
02.05.291.5190;Δαπάνες αποζημιώσεων και  ειδικών παροχών;0,00;2.722,64;2.722,64;0,00;2.722,64;0,00;2.722,64;0,00;2.722,64;0,00;2.722,64;0,00;0,00;0,00;2.722,64;0,00
02.05.291.5193;Καταβολή στους πολιτικούς  πρόσφυγες της  αξίας  των  περιουσιών  τους  που  δημεύτηκαν  και  δεν  μπορούν  να επιστραφούν Ν.1540/85;0,00;2.722,64;2.722,64;0,00;2.722,64;0,00;2.722,64;0,00;2.722,64;0,00;2.722,64;0,00;0,00;0,00;2.722,64;0,00
02.05.291.5193.0003;Καταβολή στους πολιτικούς  πρόσφυγες;0,00;2.722,64;2.722,64;0,00;2.722,64;0,00;2.722,64;0,00;2.722,64;0,00;2.722,64;0,00;0,00;0,00;2.722,64;0,00
02.05.291.5200;Διάφορες σύνθετες δαπάνες;99.378,00;30.942,98;130.320,98;25.960,41;104.360,57;25.960,41;104.360,57;25.960,41;104.360,57;25.960,41;104.360,57;0,00;0,00;-25.960,41;130.320,98;25.960,41
02.05.291.5240;Δαπάνες γεωργίας, κτηνοτροφίας κλπ που δεν προβλέπονται σε άλλους κωδικούς αριθμούς εξόδων;95.220,00;30.942,98;126.162,98;25.124,76;101.038,22;25.124,76;101.038,22;25.124,76;101.038,22;25.124,76;101.038,22;0,00;0,00;-25.124,76;126.162,98;25.124,76
02.05.291.5243;Δαπάνες εφαρμογής  προγράμματος  ΟΣΔΕ;29.000,00;0,00;29.000,00;7.885,26;21.114,74;7.885,26;21.114,74;7.885,26;21.114,74;7.885,26;21.114,74;0,00;0,00;-7.885,26;29.000,00;7.885,26
02.05.291.5243.0001;Δαπάνες εφαρμογής  προγράμματος  ΟΣΔΕ;29.000,00;0,00;29.000,00;7.885,26;21.114,74;7.885,26;21.114,74;7.885,26;21.114,74;7.885,26;21.114,74;0,00;0,00;-7.885,26;29.000,00;7.885,26
02.05.291.5244;Δαπάνες γεωργίας, κτηνοτροφίας κλπ που δεν προβλέπονται σε άλλους κωδικούς αριθμούς εξόδων;66.220,00;30.942,98;97.162,98;17.239,50;79.923,48;17.239,50;79.923,48;17.239,50;79.923,48;17.239,50;79.923,48;0,00;0,00;-17.239,50;97.162,98;17.239,50
02.05.291.5244.0001;Δαπάνες γεωργίας, κτηνοτροφίας κ.λπ. που δεν προβλέπονται σε άλλους κωδικούς αριθμούς εξόδων;3.000,00;20.405,98;23.405,98;5.447,22;17.958,76;5.447,22;17.958,76;5.447,22;17.958,76;5.447,22;17.958,76;0,00;0,00;-5.447,22;23.405,98;5.447,22
02.05.291.5244.α;Αγροτοπεριβαντολογικά;16.000,00;1.500,00;17.500,00;2.872,28;14.627,72;2.872,28;14.627,72;2.872,28;14.627,72;2.872,28;14.627,72;0,00;0,00;-2.872,28;17.500,00;2.872,28
02.05.291.5244.α.1;Αγροτοπεριβαντολογικά-Οδοιπορικά;16.000,00;1.500,00;17.500,00;2.872,28;14.627,72;2.872,28;14.627,72;2.872,28;14.627,72;2.872,28;14.627,72;0,00;0,00;-2.872,28;17.500,00;2.872,28
02.05.291.5244.δ;Πρόγραμμα Ο.Σ.Δ.Ε.;7.000,00;0,00;7.000,00;0,00;7.000,00;0,00;7.000,00;0,00;7.000,00;0,00;7.000,00;0,00;0,00;0,00;7.000,00;0,00
02.05.291.5244.δ.1;Πρόγραμμα Ο.Σ.Δ.Ε.-Οδοιπορικά;7.000,00;0,00;7.000,00;0,00;7.000,00;0,00;7.000,00;0,00;7.000,00;0,00;7.000,00;0,00;0,00;0,00;7.000,00;0,00
02.05.291.5244.ε;Τηλεπισκόπιση-Γεωργικές Στατιστικές;0,00;777,00;777,00;0,00;777,00;0,00;777,00;0,00;777,00;0,00;777,00;0,00;0,00;0,00;777,00;0,00
02.05.291.5244.ε.1;Τηλεπισκόπιση-Οδοιπορικά;0,00;777,00;777,00;0,00;777,00;0,00;777,00;0,00;777,00;0,00;777,00;0,00;0,00;0,00;777,00;0,00
02.05.291.5244.ζ;Πρόγραμμα RICA;9.000,00;4.500,00;13.500,00;3.267,76;10.232,24;3.267,76;10.232,24;3.267,76;10.232,24;3.267,76;10.232,24;0,00;0,00;-3.267,76;13.500,00;3.267,76
02.05.291.5244.ζ.1;Πρόγραμμα RICA-Οδοιπορικά;8.000,00;4.500,00;12.500,00;3.267,76;9.232,24;3.267,76;9.232,24;3.267,76;9.232,24;3.267,76;9.232,24;0,00;0,00;-3.267,76;12.500,00;3.267,76
02.05.291.5244.ζ.3;Πρόγραμμα RICA-Λοιπές δαπάνες;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.05.291.5244.θ;Φυτοπροστασία - Απεντομώσεις;13.220,00;3.760,00;16.980,00;1.830,84;15.149,16;1.830,84;15.149,16;1.830,84;15.149,16;1.830,84;15.149,16;0,00;0,00;-1.830,84;16.980,00;1.830,84
02.05.291.5244.θ.1;Φυτοπροστασία , Απεντομώσεις-Οδοιπορικά;6.000,00;2.300,00;8.300,00;1.566,39;6.733,61;1.566,39;6.733,61;1.566,39;6.733,61;1.566,39;6.733,61;0,00;0,00;-1.566,39;8.300,00;1.566,39
02.05.291.5244.θ.3;Φυτοπροστασία,  Απεντομώσεις-Λοιπές δαπάνες;7.220,00;1.460,00;8.680,00;264,45;8.415,55;264,45;8.415,55;264,45;8.415,55;264,45;8.415,55;0,00;0,00;-264,45;8.680,00;264,45
02.05.291.5244.ιβ;Πρόγραμμα κυκλοφορίας ζωοτροφών;8.000,00;0,00;8.000,00;3.266,88;4.733,12;3.266,88;4.733,12;3.266,88;4.733,12;3.266,88;4.733,12;0,00;0,00;-3.266,88;8.000,00;3.266,88
02.05.291.5244.ιβ.1;Πρόγραμμα κυκλοφορίας ζωοτρόφων-Οδοιπορικά;7.000,00;0,00;7.000,00;3.266,88;3.733,12;3.266,88;3.733,12;3.266,88;3.733,12;3.266,88;3.733,12;0,00;0,00;-3.266,88;7.000,00;3.266,88
02.05.291.5244.ιβ.2;Πρόγραμμα κυκλοφορίας ζωοτροφών-Υπερωρίες;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.05.291.5244.ιγ;Πρόγραμμα Μελισσοκομίας;10.000,00;0,00;10.000,00;554,52;9.445,48;554,52;9.445,48;554,52;9.445,48;554,52;9.445,48;0,00;0,00;-554,52;10.000,00;554,52
02.05.291.5250;Δαπάνες εκτέλεσης προγραμμάτων, ερευνών, στατιστικών, απογραφών;4.158,00;0,00;4.158,00;835,65;3.322,35;835,65;3.322,35;835,65;3.322,35;835,65;3.322,35;0,00;0,00;-835,65;4.158,00;835,65
02.05.291.5256;Δαπάνες γεωργικών στατιστικών;4.158,00;0,00;4.158,00;835,65;3.322,35;835,65;3.322,35;835,65;3.322,35;835,65;3.322,35;0,00;0,00;-835,65;4.158,00;835,65
02.05.291.5256.0001;Δαπάνες γεωργικών στατιστικών;4.158,00;0,00;4.158,00;835,65;3.322,35;835,65;3.322,35;835,65;3.322,35;835,65;3.322,35;0,00;0,00;-835,65;4.158,00;835,65
02.05.291.5300;Προγρ'αμματα χρηματοδοτούμενα απο την Ε.Ε.;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.05.291.5320;Λοιπες γεωργικές δαπάνες;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.05.291.5323;Δαπάνες προγράμματος  χρημ/σης από  το ΕΓΤΠΕ-εγγυήσεις;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.05.291.5323.0001;Δαπάνες προγράμματος  χρημ/σης από  το ΕΓΤΠΕ-εγγυήσεις;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.05.291.Α110;ΤΑΚΤΙΚΟ ΑΠΟΘΕΜΑΤΙΚΟ;0,00;654.974,88;654.974,88;0,00;654.974,88;0,00;654.974,88;0,00;654.974,88;0,00;654.974,88;0,00;0,00;0,00;654.974,88;0,00
02.05.291.Α110.01;ΤΑΚΤΙΚΟ ΑΠΟΘΕΜΑΤΙΚΟ;0,00;654.974,88;654.974,88;0,00;654.974,88;0,00;654.974,88;0,00;654.974,88;0,00;654.974,88;0,00;0,00;0,00;654.974,88;0,00
02.05.292;ΥΠΗΡΕΣΙΕΣ ΚΤΗΝΟΤΡΟΦΙΑΣ;41.500,00;206.085,22;247.585,22;50.254,18;197.331,04;50.254,18;197.331,04;50.254,18;197.331,04;50.254,18;197.331,04;0,00;0,00;-50.254,18;247.585,22;50.254,18
02.05.292.0000;Πληρωμές για Υπηρεσίες;30.000,00;37.592,00;67.592,00;39.028,91;28.563,09;39.028,91;28.563,09;39.028,91;28.563,09;39.028,91;28.563,09;0,00;0,00;-39.028,91;67.592,00;39.028,91
