Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.05.071.9455.α;Επιχορηγήσεις για Πρόνοια;1.526.141,95;-1.526.141,95;0,00;-92.308,20;92.308,20;-92.308,20;0,00;-92.308,20;92.308,20;-92.308,20;92.308,20;0,00;0,00;92.308,20;0,00
06.05.071.9455.α.1;Επιχορηγήσεις για Πρόνοια-ΣΑΝΑ 8 -Κατασκευή νέου 3όροφου κτιρίου στο Γενικό Νοσοκομείο Εδεσσας- Π.Ε Πέλλας (1810403780001014);1.526.141,95;-1.526.141,95;0,00;-92.308,20;92.308,20;-92.308,20;0,00;-92.308,20;92.308,20;-92.308,20;92.308,20;0,00;0,00;92.308,20;0,00
06.05.071.9459;Επιχορηγήσεις για διάφορα έργα;25.625,00;-25.625,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.05.071.9459.α;Επιχορηγήσεις για διάφορα έργα;25.625,00;-25.625,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.05.071.9459.α.3;Επιχορηγήσεις για διάφορα έργα ΣΑΝΑ 3;25.625,00;-25.625,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.05.071.9459.α.3.1;Επιχορηγήσεις για διάφορα έργα - ΣΑΝΑ 8 - Αποκατάσταση χώρων ανεξέλεγκτης  διάθεσης απορριμάτων Νομού Πέλλας-1809403780000016 ΣΑΝΑ 8;25.625,00;-25.625,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.05.071.9470;Επιχορηγήσεις Υπουργείου Εσωτερικών Δημ. Διοίκηησης  και Αποκέντρωσης;0,00;42.587,83;42.587,83;42.993,80;-405,97;42.993,80;0,00;42.993,80;-405,97;42.993,80;-405,97;0,00;0,00;-42.993,80;42.587,83
06.05.071.9479;Επιχορηγήσεις άλλων Υπουργείων;0,00;42.587,83;42.587,83;42.993,80;-405,97;42.993,80;0,00;42.993,80;-405,97;42.993,80;-405,97;0,00;0,00;-42.993,80;42.587,83
06.05.071.9479.στ;Επιχορηγήσεις  - Υπουργείου Εργασίας;0,00;42.587,83;42.587,83;42.993,80;-405,97;42.993,80;0,00;42.993,80;-405,97;42.993,80;-405,97;0,00;0,00;-42.993,80;42.587,83
06.05.071.9900;Επιχορηγήσεις ΕΕ για λοιπούς σκοπούς;2.761,54;-2.761,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.05.071.9910;Επιχορηγήσεις για προγρ/τα ΕΕ;2.761,54;-2.761,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.05.071.9919;Επιχορηγήσεις για λοιπούς σκοπούς;2.761,54;-2.761,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.05.071.9919.0;Επιχ/σεις από λοιπούς σκοπούς;2.761,54;-2.761,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.05.071.9919.1;Επιχ/σεις για κάλυψη Εθν. συμμετοχής έργου ΣΑΡΜΑ;2.761,54;-2.761,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.05.071.Τ000;Ταμειακό Υπόλοιπο;137.230,12;383.717,27;520.947,39;0,00;520.947,39;0,00;0,00;0,00;520.947,39;0,00;520.947,39;0,00;0,00;0,00;520.947,39
06.05.071.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;137.230,12;383.717,27;520.947,39;0,00;520.947,39;0,00;0,00;0,00;520.947,39;0,00;520.947,39;0,00;0,00;0,00;520.947,39
06.05.071.Τ110;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;76.364,07;349.476,56;425.840,63;0,00;425.840,63;0,00;0,00;0,00;425.840,63;0,00;425.840,63;0,00;0,00;0,00;425.840,63
06.05.071.Τ110.03;ΤΑΜ. ΥΠΟΛ. ΕΡΓΑ ΚΑΠ ΕΜΠ-431;59.485,29;31.400,84;90.886,13;0,00;90.886,13;0,00;0,00;0,00;90.886,13;0,00;90.886,13;0,00;0,00;0,00;90.886,13
06.05.071.Τ110.04;ΤΑΜ. ΥΠΟΛ. ΟΣΚ-ΑΛΦΑ ΤΡ. 2001.000074;16.878,78;2.604,79;19.483,57;0,00;19.483,57;0,00;0,00;0,00;19.483,57;0,00;19.483,57;0,00;0,00;0,00;19.483,57
06.05.071.Τ110.06;ΤΑΜ. ΥΠΟΛ. ΥΠΕΣΔΑ ΕΜΠ-431;0,00;7.837,40;7.837,40;0,00;7.837,40;0,00;0,00;0,00;7.837,40;0,00;7.837,40;0,00;0,00;0,00;7.837,40
06.05.071.Τ110.07;ΤΑΜ. ΥΠΟΛ. ΚΟΛΥΜΒΗΤΗΡΙΟ ΑΡΙΔΑΙΑΣ ΕΜΠ-457;0,00;179.699,58;179.699,58;0,00;179.699,58;0,00;0,00;0,00;179.699,58;0,00;179.699,58;0,00;0,00;0,00;179.699,58
06.05.071.Τ110.09;ΤΑΜ. ΥΠΟΛ. ΚΑΤΑΣΚ. 3ορ. ΚΤΙΡ. ΝΟΣΟΚ. ΕΔΕΣΣΑΣ ΤΡ. ΕΛΛΑΔΟΣ-1810403780001014;0,00;92.308,20;92.308,20;0,00;92.308,20;0,00;0,00;0,00;92.308,20;0,00;92.308,20;0,00;0,00;0,00;92.308,20
06.05.071.Τ110.10;ΤΑΜ. ΥΠΟΛ. ΑΠΟΚΑΤΑΣΤΑΣΗ Χ.Α.Δ.Α.ΤΡ. ΕΛΛΑΔΟΣ-18094037800-00016;0,00;25.625,75;25.625,75;0,00;25.625,75;0,00;0,00;0,00;25.625,75;0,00;25.625,75;0,00;0,00;0,00;25.625,75
06.05.071.Τ110.13;ΤΑΜ. ΥΠΟΛ. 4ο ΟΛΟΗΜ. ΝΗΠ. ΕΔΕΣΣΑΣ ΤΡ. ΕΛΛΑΔΟΣ-1810404037800-05010;0,00;10.000,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00
06.05.071.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών;60.866,05;34.240,71;95.106,76;0,00;95.106,76;0,00;0,00;0,00;95.106,76;0,00;95.106,76;0,00;0,00;0,00;95.106,76
06.05.071.Τ120.01;ΤΑΜ. ΥΠΟΛ. ΤΕΟ ΕΜΠ-449;1.000,00;37.309,04;38.309,04;0,00;38.309,04;0,00;0,00;0,00;38.309,04;0,00;38.309,04;0,00;0,00;0,00;38.309,04
06.05.071.Τ120.02;ΤΑΜ. ΥΠΟΛ. ΙΔ. ΠΟΡΟΙ ΑΛΦΑ-2001.000058;59.866,05;-3.068,33;56.797,72;0,00;56.797,72;0,00;0,00;0,00;56.797,72;0,00;56.797,72;0,00;0,00;0,00;56.797,72
06.05.151;ΥΓΕΙΑΣ & ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ;1.110.000,00;128.609,38;1.238.609,38;966.928,61;271.680,77;966.928,61;0,00;966.928,61;271.680,77;966.928,61;271.680,77;0,00;0,00;-966.928,61;1.238.609,38
06.05.151.0000;Επιχορηγήσεις;130.000,00;0,00;130.000,00;14.000,00;116.000,00;14.000,00;0,00;14.000,00;116.000,00;14.000,00;116.000,00;0,00;0,00;-14.000,00;130.000,00
06.05.151.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;130.000,00;0,00;130.000,00;14.000,00;116.000,00;14.000,00;0,00;14.000,00;116.000,00;14.000,00;116.000,00;0,00;0,00;-14.000,00;130.000,00
06.05.151.0150;Επιχορήγηση για δαπάνες υγειονομικής περίθαλψης και εξόδων κηδείας ασφαλισμένων του Δημοσίου;130.000,00;0,00;130.000,00;14.000,00;116.000,00;14.000,00;0,00;14.000,00;116.000,00;14.000,00;116.000,00;0,00;0,00;-14.000,00;130.000,00
06.05.151.0158;Επιχορήγηση για δαπάνες λειτουργίας των πάσης φύσεως προνοιακών ιδρυμάτων.;130.000,00;0,00;130.000,00;14.000,00;116.000,00;14.000,00;0,00;14.000,00;116.000,00;14.000,00;116.000,00;0,00;0,00;-14.000,00;130.000,00
06.05.151.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;980.000,00;0,00;980.000,00;946.963,00;33.037,00;946.963,00;0,00;946.963,00;33.037,00;946.963,00;33.037,00;0,00;0,00;-946.963,00;980.000,00
06.05.151.1200;Έσοδα από τέλη και δικαιώματα;980.000,00;0,00;980.000,00;946.963,00;33.037,00;946.963,00;0,00;946.963,00;33.037,00;946.963,00;33.037,00;0,00;0,00;-946.963,00;980.000,00
06.05.151.1250;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;980.000,00;0,00;980.000,00;946.963,00;33.037,00;946.963,00;0,00;946.963,00;33.037,00;946.963,00;33.037,00;0,00;0,00;-946.963,00;980.000,00
06.05.151.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;980.000,00;0,00;980.000,00;946.963,00;33.037,00;946.963,00;0,00;946.963,00;33.037,00;946.963,00;33.037,00;0,00;0,00;-946.963,00;980.000,00
06.05.151.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;1.300,11;1.300,11;2.502,28;-1.202,17;2.502,28;0,00;2.502,28;-1.202,17;2.502,28;-1.202,17;0,00;0,00;-2.502,28;1.300,11
06.05.151.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;1.300,11;1.300,11;2.502,28;-1.202,17;2.502,28;0,00;2.502,28;-1.202,17;2.502,28;-1.202,17;0,00;0,00;-2.502,28;1.300,11
06.05.151.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;1.300,11;1.300,11;2.502,28;-1.202,17;2.502,28;0,00;2.502,28;-1.202,17;2.502,28;-1.202,17;0,00;0,00;-2.502,28;1.300,11
06.05.151.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;1.300,11;1.300,11;2.502,28;-1.202,17;2.502,28;0,00;2.502,28;-1.202,17;2.502,28;-1.202,17;0,00;0,00;-2.502,28;1.300,11
06.05.151.3511.α;Τόκοι από καταθέσεις σε Τράπεζες για επιδόματα κοιν.πρόνοιας;0,00;788,31;788,31;1.456,98;-668,67;1.456,98;0,00;1.456,98;-668,67;1.456,98;-668,67;0,00;0,00;-1.456,98;788,31
06.05.151.3511.β;Τόκοι από καταθέσεις σε Τράπεζες Α΄ κοιν.βοηθειών;0,00;3,32;3,32;6,54;-3,22;6,54;0,00;6,54;-3,22;6,54;-3,22;0,00;0,00;-6,54;3,32
06.05.151.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες για λειτ.δαπ.προν.ιδρυμ.;0,00;508,48;508,48;1.038,76;-530,28;1.038,76;0,00;1.038,76;-530,28;1.038,76;-530,28;0,00;0,00;-1.038,76;508,48
06.05.151.5000;Λοιπά Εσοδα;0,00;3.463,33;3.463,33;3.463,33;0,00;3.463,33;0,00;3.463,33;0,00;3.463,33;0,00;0,00;0,00;-3.463,33;3.463,33
06.05.151.5500;Επιστροφές Χρημάτων;0,00;3.463,33;3.463,33;3.463,33;0,00;3.463,33;0,00;3.463,33;0,00;3.463,33;0,00;0,00;0,00;-3.463,33;3.463,33
06.05.151.5510;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;3.463,33;3.463,33;3.463,33;0,00;3.463,33;0,00;3.463,33;0,00;3.463,33;0,00;0,00;0,00;-3.463,33;3.463,33
06.05.151.5511;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;3.463,33;3.463,33;3.463,33;0,00;3.463,33;0,00;3.463,33;0,00;3.463,33;0,00;0,00;0,00;-3.463,33;3.463,33
06.05.151.5511.α;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;3.463,33;3.463,33;3.463,33;0,00;3.463,33;0,00;3.463,33;0,00;3.463,33;0,00;0,00;0,00;-3.463,33;3.463,33
06.05.151.Τ000;Ταμειακό Υπόλοιπο;0,00;123.845,94;123.845,94;0,00;123.845,94;0,00;0,00;0,00;123.845,94;0,00;123.845,94;0,00;0,00;0,00;123.845,94
06.05.151.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;123.845,94;123.845,94;0,00;123.845,94;0,00;0,00;0,00;123.845,94;0,00;123.845,94;0,00;0,00;0,00;123.845,94
06.05.151.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών;0,00;123.845,94;123.845,94;0,00;123.845,94;0,00;0,00;0,00;123.845,94;0,00;123.845,94;0,00;0,00;0,00;123.845,94
06.05.151.Τ120.01;ΤΑΜ. ΥΠΟΛ. ΠΡΟΝ. ΙΔΡΥΜΑΤΑ ΛΕΙΤ. ΔΑΠΑΝΕΣ ΕΜΠ-384;0,00;56.183,54;56.183,54;0,00;56.183,54;0,00;0,00;0,00;56.183,54;0,00;56.183,54;0,00;0,00;0,00;56.183,54
06.05.151.Τ120.02;ΤΑΜ. ΥΠΟΛ. Α΄ ΚΟΙΝ. ΒΟΗΘΕΙΩΝ ΕΜΠ-368;0,00;367,32;367,32;0,00;367,32;0,00;0,00;0,00;367,32;0,00;367,32;0,00;0,00;0,00;367,32
06.05.151.Τ120.03;ΤΑΜ. ΥΠΟΛ. ΕΠΙΔ. ΚΟΙΝ. ΠΡΟΝΟΙΑΣ ΕΜΠ-376;0,00;67.295,08;67.295,08;0,00;67.295,08;0,00;0,00;0,00;67.295,08;0,00;67.295,08;0,00;0,00;0,00;67.295,08
06.05.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;950.000,00;2.063.079,28;3.013.079,28;958.950,05;2.054.129,23;958.950,05;0,00;958.950,05;2.054.129,23;958.950,05;2.054.129,23;0,00;0,00;-958.950,05;3.013.079,28
06.05.191.1000;Έσοδα από ΚΑΠ;800.000,00;1.350.000,00;2.150.000,00;958.950,05;1.191.049,95;958.950,05;0,00;958.950,05;1.191.049,95;958.950,05;1.191.049,95;0,00;0,00;-958.950,05;2.150.000,00
06.05.191.1200;Έσοδα από ΚΑΠ;800.000,00;1.350.000,00;2.150.000,00;958.950,05;1.191.049,95;958.950,05;0,00;958.950,05;1.191.049,95;958.950,05;1.191.049,95;0,00;0,00;-958.950,05;2.150.000,00
06.05.191.1250;Έσοδα από ΚΑΠ;800.000,00;1.350.000,00;2.150.000,00;958.950,05;1.191.049,95;958.950,05;0,00;958.950,05;1.191.049,95;958.950,05;1.191.049,95;0,00;0,00;-958.950,05;2.150.000,00
06.05.191.1252;Έσοδα από ΚΑΠ;800.000,00;1.350.000,00;2.150.000,00;958.950,05;1.191.049,95;958.950,05;0,00;958.950,05;1.191.049,95;958.950,05;1.191.049,95;0,00;0,00;-958.950,05;2.150.000,00
06.05.191.Τ000;Ταμειακό Υπόλοιπο;150.000,00;713.079,28;863.079,28;0,00;863.079,28;0,00;0,00;0,00;863.079,28;0,00;863.079,28;0,00;0,00;0,00;863.079,28
06.05.191.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ ΠΑΡΕΛΘΟΝΤΩΝ ΕΤΩΝ;150.000,00;713.079,28;863.079,28;0,00;863.079,28;0,00;0,00;0,00;863.079,28;0,00;863.079,28;0,00;0,00;0,00;863.079,28
06.05.191.Τ120;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ ΠΑΡΑΛΘΟΝΤΩΝ ΕΤΩΝ ΜΕΤΑΦΟΡΑ ΜΑΘΗΤΩΝ Α/ΒΑΘΜΙΑ;150.000,00;713.079,28;863.079,28;0,00;863.079,28;0,00;0,00;0,00;863.079,28;0,00;863.079,28;0,00;0,00;0,00;863.079,28
06.05.191.Τ120.01;ΤΑΜ. ΥΠΟΛ. ΜΕΤΑΦΟΡΑ ΜΑΘΗΤΩΝ Α/ΒΑΘΜΙΑ ΕΜΠ-87849414;150.000,00;713.079,28;863.079,28;0,00;863.079,28;0,00;0,00;0,00;863.079,28;0,00;863.079,28;0,00;0,00;0,00;863.079,28
06.05.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;2.450.000,00;5.774.211,51;8.224.211,51;3.859.104,42;4.365.107,09;3.859.104,42;0,00;3.859.104,42;4.365.107,09;3.859.104,42;4.365.107,09;0,00;0,00;-3.859.104,42;8.224.211,51
06.05.192.1000;Φόροι - Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;2.150.000,00;4.550.000,00;6.700.000,00;3.816.457,65;2.883.542,35;3.816.457,65;0,00;3.816.457,65;2.883.542,35;3.816.457,65;2.883.542,35;0,00;0,00;-3.816.457,65;6.700.000,00
06.05.192.1200;Φόροι - Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;2.150.000,00;4.550.000,00;6.700.000,00;3.816.457,65;2.883.542,35;3.816.457,65;0,00;3.816.457,65;2.883.542,35;3.816.457,65;2.883.542,35;0,00;0,00;-3.816.457,65;6.700.000,00
06.05.192.1250;Εσοδα από Κ.Α.Π;2.150.000,00;4.550.000,00;6.700.000,00;3.816.457,65;2.883.542,35;3.816.457,65;0,00;3.816.457,65;2.883.542,35;3.816.457,65;2.883.542,35;0,00;0,00;-3.816.457,65;6.700.000,00
06.05.192.1252;Έσοδα από ΚΑΠ για Λειτουργικές δαπάνες;2.150.000,00;4.550.000,00;6.700.000,00;3.816.457,65;2.883.542,35;3.816.457,65;0,00;3.816.457,65;2.883.542,35;3.816.457,65;2.883.542,35;0,00;0,00;-3.816.457,65;6.700.000,00
06.05.192.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;24.211,51;24.211,51;42.646,77;-18.435,26;42.646,77;0,00;42.646,77;-18.435,26;42.646,77;-18.435,26;0,00;0,00;-42.646,77;24.211,51
06.05.192.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;24.211,51;24.211,51;42.646,77;-18.435,26;42.646,77;0,00;42.646,77;-18.435,26;42.646,77;-18.435,26;0,00;0,00;-42.646,77;24.211,51
06.05.192.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;24.211,51;24.211,51;42.646,77;-18.435,26;42.646,77;0,00;42.646,77;-18.435,26;42.646,77;-18.435,26;0,00;0,00;-42.646,77;24.211,51
06.05.192.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;24.211,51;24.211,51;42.646,77;-18.435,26;42.646,77;0,00;42.646,77;-18.435,26;42.646,77;-18.435,26;0,00;0,00;-42.646,77;24.211,51
06.05.192.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002144-00)-(κατανομή).;0,00;24.211,51;24.211,51;42.646,77;-18.435,26;42.646,77;0,00;42.646,77;-18.435,26;42.646,77;-18.435,26;0,00;0,00;-42.646,77;24.211,51
06.05.192.Τ000;Ταμειακό Υπόλοιπο;300.000,00;1.200.000,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00
06.05.192.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ ΠΑΡΕΛΘΟΝΤΩΝ ΕΤΩΝ ΜΕΤΑΦΟΡΑ ΜΑΘΗΤΩΝ;300.000,00;1.200.000,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00
06.05.192.Τ120;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ ΠΑΡΕΛΘΟΝΤΩΝ ΕΤΩΝ ΜΕΤΑΦΟΡΑ ΜΑΘΗΤΩΝ Β/ΒΑΘΜΙΑ;300.000,00;1.200.000,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00
06.05.192.Τ120.01;ΤΑΜ. ΥΠΟΛ. ΜΕΤΑΦΟΡΑ ΜΑΘΗΤΩΝ Β/ΒΑΘΜΙΑ ΕΜΠ-87849414;300.000,00;1.200.000,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00
06.05.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;119.177,00;906.314,52;1.025.491,52;51.313,44;974.178,08;51.313,44;0,00;51.313,44;974.178,08;51.313,44;974.178,08;0,00;0,00;-51.313,44;1.025.491,52
06.05.291.0000;Επιχορηγήσεις;18.500,00;114.208,71;132.708,71;37.626,65;95.082,06;37.626,65;0,00;37.626,65;95.082,06;37.626,65;95.082,06;0,00;0,00;-37.626,65;132.708,71
06.05.291.0100;Επιχορηγήσεις από τον τακτικό κρατικό προϋπολογισμό;7.000,00;6.500,00;13.500,00;0,00;13.500,00;0,00;0,00;0,00;13.500,00;0,00;13.500,00;0,00;0,00;0,00;13.500,00
06.05.291.0150;Επιχορήγηση  για λοιπές δαπάνες;7.000,00;6.500,00;13.500,00;0,00;13.500,00;0,00;0,00;0,00;13.500,00;0,00;13.500,00;0,00;0,00;0,00;13.500,00
06.05.291.0159;Επιχορήγηση  για λοιπές δαπάνες;7.000,00;6.500,00;13.500,00;0,00;13.500,00;0,00;0,00;0,00;13.500,00;0,00;13.500,00;0,00;0,00;0,00;13.500,00
06.05.291.0159.α;Επιχορήγηση για λοιπές δαπάνες (Αγροτική Ανάπτυξη);7.000,00;6.500,00;13.500,00;0,00;13.500,00;0,00;0,00;0,00;13.500,00;0,00;13.500,00;0,00;0,00;0,00;13.500,00
06.05.291.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα & Ειδικούς Λογαριασμούς Εσωτερικού;11.500,00;107.708,71;119.208,71;37.626,65;81.582,06;37.626,65;0,00;37.626,65;81.582,06;37.626,65;81.582,06;0,00;0,00;-37.626,65;119.208,71
06.05.291.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;11.500,00;107.708,71;119.208,71;37.626,65;81.582,06;37.626,65;0,00;37.626,65;81.582,06;37.626,65;81.582,06;0,00;0,00;-37.626,65;119.208,71
06.05.291.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;11.500,00;107.708,71;119.208,71;37.626,65;81.582,06;37.626,65;0,00;37.626,65;81.582,06;37.626,65;81.582,06;0,00;0,00;-37.626,65;119.208,71
06.05.291.0211.01;Επιχορηγήσεις από Κ.Τ.Γ.Δ Δ/ΣΗ ΑΓΡ. ΑΝΑΠΤ. ΓΙΑΝΝ.;0,00;350,00;350,00;350,00;0,00;350,00;0,00;350,00;0,00;350,00;0,00;0,00;0,00;-350,00;350,00
06.05.291.0211.02;Επιχορηγήσεις από Κ.Τ.Γ.Δ Δ/ΣΗ ΑΓΡ. ΑΝΑΠΤ. ΕΔΕΣΣ.;11.500,00;107.358,71;118.858,71;37.276,65;81.582,06;37.276,65;0,00;37.276,65;81.582,06;37.276,65;81.582,06;0,00;0,00;-37.276,65;118.858,71
06.05.291.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;5.690,05;5.690,05;13.826,84;-8.136,79;13.826,84;0,00;13.826,84;-8.136,79;13.826,84;-8.136,79;0,00;0,00;-13.826,84;5.690,05
06.05.291.3400;ΕΣΟΔΑ ΑΠΌ ΕΚΜΊΣΘΩΣΗ ΚΙΝΗΤΗς;0,00;0,00;0,00;2.389,77;-2.389,77;2.389,77;0,00;2.389,77;-2.389,77;2.389,77;-2.389,77;0,00;0,00;-2.389,77;0,00
06.05.291.3410;ΕΣΟΔΑ ΑΠΌ ΕΚΜΊΣΘΩΣΗ ΚΙΝΗΤΗς;0,00;0,00;0,00;2.389,77;-2.389,77;2.389,77;0,00;2.389,77;-2.389,77;2.389,77;-2.389,77;0,00;0,00;-2.389,77;0,00
06.05.291.3419;ΕΣΟΔΑ ΑΠΌ ΕΚΜΊΣΘΩΣΗ ΛΟΙΠΉς ΑΚΙΝ. ΠΕΡΙΟΥΣ.;0,00;0,00;0,00;2.389,77;-2.389,77;2.389,77;0,00;2.389,77;-2.389,77;2.389,77;-2.389,77;0,00;0,00;-2.389,77;0,00
06.05.291.3419.02;ΕΣΟΔΑ ΑΠΌ ΕΚΜΊΣΘΩΣΗ Δ/ΝΣΗ ΑΓΡ. ΑΝΑΠΤ. ΓΙΑΝΝΙΤΣΩΝ;0,00;0,00;0,00;2.389,77;-2.389,77;2.389,77;0,00;2.389,77;-2.389,77;2.389,77;-2.389,77;0,00;0,00;-2.389,77;0,00
06.05.291.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;5.690,05;5.690,05;11.437,07;-5.747,02;11.437,07;0,00;11.437,07;-5.747,02;11.437,07;-5.747,02;0,00;0,00;-11.437,07;5.690,05
06.05.291.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;5.690,05;5.690,05;11.437,07;-5.747,02;11.437,07;0,00;11.437,07;-5.747,02;11.437,07;-5.747,02;0,00;0,00;-11.437,07;5.690,05
06.05.291.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;5.690,05;5.690,05;11.437,07;-5.747,02;11.437,07;0,00;11.437,07;-5.747,02;11.437,07;-5.747,02;0,00;0,00;-11.437,07;5.690,05
06.05.291.3511.α;Τόκοι από καταθέσεις σε τράπεζες Δ/νση Αγρ.Οικονομίας Εδεσσας(213904);0,00;5.690,05;5.690,05;11.437,07;-5.747,02;11.437,07;0,00;11.437,07;-5.747,02;11.437,07;-5.747,02;0,00;0,00;-11.437,07;5.690,05
06.05.291.Τ000;Ταμειακό Υπόλοιπο;100.677,00;786.415,76;887.092,76;-140,05;887.232,81;-140,05;0,00;-140,05;887.232,81;-140,05;887.232,81;0,00;0,00;140,05;887.092,76
06.05.291.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ ΠΑΡΕΛΘΟΝΤΩΝ ΕΤΩΝ;100.677,00;786.415,76;887.092,76;-140,05;887.232,81;-140,05;0,00;-140,05;887.232,81;-140,05;887.232,81;0,00;0,00;140,05;887.092,76
