Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.05.071;ΥΠΗΡΕΣΙΕΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΥ - ΣΧΕΔΙΑΣΜΟΥ (Π.Δ.Ε.);1.827.958,61;-1.264.376,97;563.581,64;57.995,46;505.586,18;57.995,46;505.586,18;57.995,46;505.586,18;57.995,46;505.586,18;0,00;0,00;-57.995,46;563.581,64;57.995,46
02.05.071.9000;Πληρωμές για επενδύσεις;1.827.958,61;-1.264.376,97;563.581,64;57.995,46;505.586,18;57.995,46;505.586,18;57.995,46;505.586,18;57.995,46;505.586,18;0,00;0,00;-57.995,46;563.581,64;57.995,46
02.05.071.9400;Πληρωμές για επενδύσεις;1.704.845,73;-1.335.094,38;369.751,35;57.995,46;311.755,89;57.995,46;311.755,89;57.995,46;311.755,89;57.995,46;311.755,89;0,00;0,00;-57.995,46;369.751,35;57.995,46
02.05.071.9450; Επενδύσεις για Γεωργία - Δάση - Αλιεία;1.687.966,95;-1.380.333,42;307.633,53;10.507,63;297.125,90;10.507,63;297.125,90;10.507,63;297.125,90;10.507,63;297.125,90;0,00;0,00;-10.507,63;307.633,53;10.507,63
02.05.071.9454;Τουρισμός - Μουσεία - Μνημεία - Εκπαίδευση;136.200,00;-126.200,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.05.071.9454.β;Επενδύσεις για Εκπαίδευση;136.200,00;-126.200,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.05.071.9454.β.3;Επενδύσεις για Εκπαίδευση - ΣΑΝΑ 3;136.200,00;-126.200,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.05.071.9454.β.3.3;Επενδύσεις για Εκπαίδευση - ΣΑΝΑ 8 - 4ο Ολοήμερο Νηπιαγωγείο Εδεσσας;136.200,00;-126.200,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.05.071.9454.β.3.3.01;Επενδύσεις για Εκπαίδευση - ΣΑΝΑ 8 - 4ο Ολοήμερο Νηπιαγωγείο Εδεσσας;136.200,00;-126.200,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.05.071.9455;Επενδύσεις για Οικισμό - Υγεία - Πρόνοια;1.526.141,95;-1.433.833,75;92.308,20;0,00;92.308,20;0,00;92.308,20;0,00;92.308,20;0,00;92.308,20;0,00;0,00;0,00;92.308,20;0,00
02.05.071.9455.α;Επενδύσεις για Πρόνοια;1.526.141,95;-1.433.833,75;92.308,20;0,00;92.308,20;0,00;92.308,20;0,00;92.308,20;0,00;92.308,20;0,00;0,00;0,00;92.308,20;0,00
02.05.071.9455.α.1;Επενδύσεις για Πρόνοια-ΣΑΝΑ 8 -Κατασκευή νέου 3όροφου κτιρίου στο Γενικό Νοσοκομείο Εδεσσας-Π.Ε Πέλλας (1810403780001014);1.526.141,95;-1.433.833,75;92.308,20;0,00;92.308,20;0,00;92.308,20;0,00;92.308,20;0,00;92.308,20;0,00;0,00;0,00;92.308,20;0,00
02.05.071.9455.α.1.01;Επενδύσεις για Πρόνοια-ΣΑΝΑ 8 -Κατασκευή νέου 3όροφου κτιρίου στο Γενικό Νοσοκομείο Εδεσσας-Π.Ε Πέλλας (1810403780001014);1.526.141,95;-1.433.833,75;92.308,20;0,00;92.308,20;0,00;92.308,20;0,00;92.308,20;0,00;92.308,20;0,00;0,00;0,00;92.308,20;0,00
02.05.071.9459;Διάφορα;25.625,00;179.700,33;205.325,33;10.507,63;194.817,70;10.507,63;194.817,70;10.507,63;194.817,70;10.507,63;194.817,70;0,00;0,00;-10.507,63;205.325,33;10.507,63
02.05.071.9459.α;Επενδύσεις για διάφορα έργα;25.625,00;179.700,33;205.325,33;10.507,63;194.817,70;10.507,63;194.817,70;10.507,63;194.817,70;10.507,63;194.817,70;0,00;0,00;-10.507,63;205.325,33;10.507,63
02.05.071.9459.α.3;Επενδύσεις για διάφορα έργα - ΣΑΝΑ 3;25.625,00;0,75;25.625,75;10.507,63;15.118,12;10.507,63;15.118,12;10.507,63;15.118,12;10.507,63;15.118,12;0,00;0,00;-10.507,63;25.625,75;10.507,63
02.05.071.9459.α.3.1;Επενδύσεις για διάφορα έργα - ΣΑΝΑ 8 -  Αποκατάσταση χώρων ανεξέλεγκτης  διάθεσης απορριμάτων Νομού Πέλλας-1809403780000016;25.625,00;0,75;25.625,75;10.507,63;15.118,12;10.507,63;15.118,12;10.507,63;15.118,12;10.507,63;15.118,12;0,00;0,00;-10.507,63;25.625,75;10.507,63
02.05.071.9459.α.3.1.01;Επενδύσεις για διάφορα έργα - ΣΑΝΑ 8 -  Αποκατάσταση χώρων ανεξέλεγκτης  διάθεσης απορριμάτων Νομού Πέλλας-1809403780000016;25.625,00;0,75;25.625,75;10.507,63;15.118,12;10.507,63;15.118,12;10.507,63;15.118,12;10.507,63;15.118,12;0,00;0,00;-10.507,63;25.625,75;10.507,63
02.05.071.9459.α.4;Επενδύσεις για διάφορα έργα - Ε.Α.Π.;0,00;179.699,58;179.699,58;0,00;179.699,58;0,00;179.699,58;0,00;179.699,58;0,00;179.699,58;0,00;0,00;0,00;179.699,58;0,00
02.05.071.9459.α.4.1;Κατασκευή ανοικτού κολυμβητηρίου Δ Αριδαίας;0,00;179.699,58;179.699,58;0,00;179.699,58;0,00;179.699,58;0,00;179.699,58;0,00;179.699,58;0,00;0,00;0,00;179.699,58;0,00
02.05.071.9459.α.4.1.01;Κατασκευή ανοικτού κολυμβητηρίου Δ Αριδαίας;0,00;179.699,58;179.699,58;0,00;179.699,58;0,00;179.699,58;0,00;179.699,58;0,00;179.699,58;0,00;0,00;0,00;179.699,58;0,00
02.05.071.9470;Επενδύσεις Υπουργείου Εσωτερικών  Δημ. Διοίκησης και Αποκέντρωσης;0,00;42.587,83;42.587,83;42.587,83;0,00;42.587,83;0,00;42.587,83;0,00;42.587,83;0,00;0,00;0,00;-42.587,83;42.587,83;42.587,83
02.05.071.9479;Επενδύσεις λοιπών Υπουργείων;0,00;42.587,83;42.587,83;42.587,83;0,00;42.587,83;0,00;42.587,83;0,00;42.587,83;0,00;0,00;0,00;-42.587,83;42.587,83;42.587,83
02.05.071.9479.στ;Επενδύσεις - Υπουργείου Εργασίας;0,00;42.587,83;42.587,83;42.587,83;0,00;42.587,83;0,00;42.587,83;0,00;42.587,83;0,00;0,00;0,00;-42.587,83;42.587,83;42.587,83
02.05.071.9479.στ.01;Επενδύσεις - Υπουργείου Εργασίας;0,00;42.587,83;42.587,83;42.587,83;0,00;42.587,83;0,00;42.587,83;0,00;42.587,83;0,00;0,00;0,00;-42.587,83;42.587,83;42.587,83
02.05.071.9480;Επενδύσεις για έργα Σχολικής Στέγης (ΤΑΣΕ);16.878,78;2.651,21;19.529,99;4.900,00;14.629,99;4.900,00;14.629,99;4.900,00;14.629,99;4.900,00;14.629,99;0,00;0,00;-4.900,00;19.529,99;4.900,00
02.05.071.9483;Επενδύσεις για έργα Σχολικής Στέγης (ΤΑΣΕ);16.878,78;2.651,21;19.529,99;4.900,00;14.629,99;4.900,00;14.629,99;4.900,00;14.629,99;4.900,00;14.629,99;0,00;0,00;-4.900,00;19.529,99;4.900,00
02.05.071.9483.0;ΟΣΚ;16.878,78;-14.227,57;2.651,21;0,00;2.651,21;0,00;2.651,21;0,00;2.651,21;0,00;2.651,21;0,00;0,00;0,00;2.651,21;0,00
02.05.071.9483.0.01;ΟΣΚ;5.000,00;-2.348,79;2.651,21;0,00;2.651,21;0,00;2.651,21;0,00;2.651,21;0,00;2.651,21;0,00;0,00;0,00;2.651,21;0,00
02.05.071.9483.0.02;ΟΣΚ;11.878,78;-11.878,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.071.9483.1;ΑΠΟΠΕΡΑΤΩΣΗ ΤΜΗΜΑΤΟΣ ΨΕΥΔΟΡΟΦΗΣ ΚΑΙ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΗΛΕΚΤΡΟΛΟΓΙΚΗΣ ΕΓΚΑΤΑΣΤΑΣΗΣ Δ.Σ ΠΑΡΑΛΙΜΝΗΣ;0,00;5.000,00;5.000,00;4.900,00;100,00;4.900,00;100,00;4.900,00;100,00;4.900,00;100,00;0,00;0,00;-4.900,00;5.000,00;4.900,00
02.05.071.9483.1.02;ΑΠΟΠΕΡΑΤΩΣΗ ΤΜΗΜΑΤΟΣ ΨΕΥΔΟΡΟΦΗΣ ΚΑΙ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΗΛΕΚΤΡΟΛΟΓΙΚΗΣ ΕΓΚΑΤΑΣΤΑΣΗΣ Δ.Σ ΠΑΡΑΛΙΜΝΗΣ;0,00;5.000,00;5.000,00;4.900,00;100,00;4.900,00;100,00;4.900,00;100,00;4.900,00;100,00;0,00;0,00;-4.900,00;5.000,00;4.900,00
02.05.071.9483.2;ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΚΟΥΦΩΜΑΤΩΝ ΣΤΟ 4ο Δ.Σ ΕΔΕΣΣΑΣ;0,00;11.878,78;11.878,78;0,00;11.878,78;0,00;11.878,78;0,00;11.878,78;0,00;11.878,78;0,00;0,00;0,00;11.878,78;0,00
02.05.071.9483.2.02;ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΚΟΥΦΩΜΑΤΩΝ ΣΤΟ 4ο Δ.Σ ΕΔΕΣΣΑΣ;0,00;11.878,78;11.878,78;0,00;11.878,78;0,00;11.878,78;0,00;11.878,78;0,00;11.878,78;0,00;0,00;0,00;11.878,78;0,00
02.05.071.9700;Επενδύσεις  εκτελούμενες  από  τα  έσοδα  των  ΝΠΔΔ;120.351,34;73.478,95;193.830,29;0,00;193.830,29;0,00;193.830,29;0,00;193.830,29;0,00;193.830,29;0,00;0,00;0,00;193.830,29;0,00
02.05.071.9770;Εκτέλεση  έργων;120.351,34;73.478,95;193.830,29;0,00;193.830,29;0,00;193.830,29;0,00;193.830,29;0,00;193.830,29;0,00;0,00;0,00;193.830,29;0,00
02.05.071.9771;ΕΚΤΕΛΕΣΗ ΣΥΓΚΟΙΝΩΝΙΑΚΩΝ  ΕΡΓΩΝ;80.405,29;76.224,93;156.630,22;0,00;156.630,22;0,00;156.630,22;0,00;156.630,22;0,00;156.630,22;0,00;0,00;0,00;156.630,22;0,00
02.05.071.9771.0001;ΣΥΓΚΟΙΝΩΝΙΕΣ  ΚΑΠ;59.485,29;38.915,89;98.401,18;0,00;98.401,18;0,00;98.401,18;0,00;98.401,18;0,00;98.401,18;0,00;0,00;0,00;98.401,18;0,00
02.05.071.9771.0001.3;ΑΜΜΟΧΑΛΙΚΟΣΤΡΩΣΗ ΑΓΡΟΤΙΚΟΥ ΔΡΟΜΟΥ ΣΤΟ ΣΑΜΑΡΙ ΔΗΜΟΥ ΕΔΕΣΣΑΣ ΦΑΣΗ Β;1.600,00;-1.220,00;380,00;0,00;380,00;0,00;380,00;0,00;380,00;0,00;380,00;0,00;0,00;0,00;380,00;0,00
02.05.071.9771.0001.3.02;ΑΜΜΟΧΑΛΙΚΟΣΤΡΩΣΗ ΑΓΡΟΤΙΚΟΥ ΔΡΟΜΟΥ ΣΤΟ ΣΑΜΑΡΙ ΔΗΜΟΥ ΕΔΕΣΣΑΣ ΦΑΣΗ Β;1.600,00;-1.220,00;380,00;0,00;380,00;0,00;380,00;0,00;380,00;0,00;380,00;0,00;0,00;0,00;380,00;0,00
02.05.071.9771.0001.4;ΑΠΟΚΑΤΑΣΤΑΣΗ ΚΥΚΛΟΦΟΡΙΑΣ ΛΟΓΩ ΚΑΤΟΛΙΣΘΗΣΗΣ ΣΤΟ 16ο ΧΛΜ ΤΟΥ ΔΡΟΜΟΥ ΑΡΝΙΣΣΑΣ -ΧΙΟΝΟΔΡΟΜΙΚΟΥ ΚΕΝΤΡΟΥ ΒΟΡΑ;2.337,79;0,00;2.337,79;0,00;2.337,79;0,00;2.337,79;0,00;2.337,79;0,00;2.337,79;0,00;0,00;0,00;2.337,79;0,00
02.05.071.9771.0001.4.02;ΑΠΟΚΑΤΑΣΤΑΣΗ ΚΥΚΛΟΦΟΡΙΑΣ ΛΟΓΩ ΚΑΤΟΛΙΣΘΗΣΗΣ ΣΤΟ 16ο ΧΛΜ ΤΟΥ ΔΡΟΜΟΥ ΑΡΝΙΣΣΑΣ -ΧΙΟΝΟΔΡΟΜΙΚΟΥ ΚΕΝΤΡΟΥ ΒΟΡΑ;2.337,79;0,00;2.337,79;0,00;2.337,79;0,00;2.337,79;0,00;2.337,79;0,00;2.337,79;0,00;0,00;0,00;2.337,79;0,00
02.05.071.9771.0001.6;ΑΣΦΑΛΤΟΣΤΡΩΣΗ ΑΓΡΟΤΙΚΟΥ ΔΡΟΜΟΥ ΑΓΡΟΣΥΚΙΑΣ -ΛΕΠΤΟΚΑΡΥΑΣ;50.000,00;40.135,89;90.135,89;0,00;90.135,89;0,00;90.135,89;0,00;90.135,89;0,00;90.135,89;0,00;0,00;0,00;90.135,89;0,00
02.05.071.9771.0001.6.01;ΑΣΦΑΛΤΟΣΤΡΩΣΗ ΑΓΡΟΤΙΚΟΥ ΔΡΟΜΟΥ ΑΓΡΟΣΥΚΙΑΣ -ΛΕΠΤΟΚΑΡΥΑΣ;0,00;897,65;897,65;0,00;897,65;0,00;897,65;0,00;897,65;0,00;897,65;0,00;0,00;0,00;897,65;0,00
02.05.071.9771.0001.6.02;ΑΣΦΑΛΤΟΣΤΡΩΣΗ ΑΓΡΟΤΙΚΟΥ ΔΡΟΜΟΥ ΑΓΡΟΣΥΚΙΑΣ -ΛΕΠΤΟΚΑΡΥΑΣ;50.000,00;39.238,24;89.238,24;0,00;89.238,24;0,00;89.238,24;0,00;89.238,24;0,00;89.238,24;0,00;0,00;0,00;89.238,24;0,00
02.05.071.9771.0001.7;ΚΑΤΑΣΚΕΥΗ ΟΔΟΣΤΡΩΣΙΑΣ ΣΤΟ ΔΡΟΜΟ ΞΙΦΙΑΝΗΣ -Ι.Ν ΑΓ. ΔΗΜΗΤΡΙΟΥ;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.05.071.9771.0001.7.02;ΚΑΤΑΣΚΕΥΗ ΟΔΟΣΤΡΩΣΙΑΣ ΣΤΟ ΔΡΟΜΟ ΞΙΦΙΑΝΗΣ -Ι.Ν ΑΓ. ΔΗΜΗΤΡΙΟΥ;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.05.071.9771.0001.9;ΑΓΡΟΤΙΚΗ ΟΔΟΠΟΙΙΑ ΔΗΜΟΥ ΕΔΕΣΣΑΣ;547,50;0,00;547,50;0,00;547,50;0,00;547,50;0,00;547,50;0,00;547,50;0,00;0,00;0,00;547,50;0,00
02.05.071.9771.0001.9.02;ΑΓΡΟΤΙΚΗ ΟΔΟΠΟΙΙΑ ΔΗΜΟΥ ΕΔΕΣΣΑΣ;547,50;0,00;547,50;0,00;547,50;0,00;547,50;0,00;547,50;0,00;547,50;0,00;0,00;0,00;547,50;0,00
02.05.071.9771.0002;ΣΥΓΚΟΙΝΩΝΙΑΚΑ  ΤΕΟ;1.000,00;37.309,04;38.309,04;0,00;38.309,04;0,00;38.309,04;0,00;38.309,04;0,00;38.309,04;0,00;0,00;0,00;38.309,04;0,00
02.05.071.9771.0002.0;ΤΕΟ;0,00;37.309,04;37.309,04;0,00;37.309,04;0,00;37.309,04;0,00;37.309,04;0,00;37.309,04;0,00;0,00;0,00;37.309,04;0,00
02.05.071.9771.0002.0.01;ΤΕΟ;0,00;37.309,04;37.309,04;0,00;37.309,04;0,00;37.309,04;0,00;37.309,04;0,00;37.309,04;0,00;0,00;0,00;37.309,04;0,00
02.05.071.9771.0002.1;ΚΑΤΑΣΚΕΥΗ ΕΡΓΩΝ ΑΠΟΡΡΟΗΣ ΟΜΒΡΙΩΝ ΥΔΑΤΩΝ ΠΕΡΙΦΕΡΕΙΑΚΟΥ ΔΡΟΜΟΥ ΓΙΑΝΝΙΤΣΩΝ- ΠΕΝΤΑΠΛΑΤΑΝΟΥ;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.05.071.9771.0002.1.02;ΚΑΤΑΣΚΕΥΗ ΕΡΓΩΝ ΑΠΟΡΡΟΗΣ ΟΜΒΡΙΩΝ ΥΔΑΤΩΝ ΠΕΡΙΦΕΡΕΙΑΚΟΥ ΔΡΟΜΟΥ ΓΙΑΝΝΙΤΣΩΝ- ΠΕΝΤΑΠΛΑΤΑΝΟΥ;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.05.071.9771.0003;ΣΥΓΚΟΙΝΩΝΙΑΚΑ  ΙΔΙΟΙ ΠΟΡΟΙ;19.920,00;0,00;19.920,00;0,00;19.920,00;0,00;19.920,00;0,00;19.920,00;0,00;19.920,00;0,00;0,00;0,00;19.920,00;0,00
02.05.071.9771.0003.2;ΣΥΝΤΗΡΗΣΗ ΤΜΗΜΑΤΩΝ ΟΔΟΣΤΡΩΜΑΤΟΣ ΠΑΛΑΙΑΣ ΕΘΝΙΚΗΣ ΟΔΟΥ ΑΠΟ ΚΟΜΒΟ ΞΑΝΘΟΓΕΙΩΝ ΕΩΣ ΟΡΙΑ ΝΟΜΟΥ ΠΡΟΣ ΚΕΛΛΗ;19.920,00;0,00;19.920,00;0,00;19.920,00;0,00;19.920,00;0,00;19.920,00;0,00;19.920,00;0,00;0,00;0,00;19.920,00;0,00
02.05.071.9771.0003.2.02;ΣΥΝΤΗΡΗΣΗ ΤΜΗΜΑΤΩΝ ΟΔΟΣΤΡΩΜΑΤΟΣ ΠΑΛΑΙΑΣ ΕΘΝΙΚΗΣ ΟΔΟΥ ΑΠΟ ΚΟΜΒΟ ΞΑΝΘΟΓΕΙΩΝ ΕΩΣ ΟΡΙΑ ΝΟΜΟΥ ΠΡΟΣ ΚΕΛΛΗ;19.920,00;0,00;19.920,00;0,00;19.920,00;0,00;19.920,00;0,00;19.920,00;0,00;19.920,00;0,00;0,00;0,00;19.920,00;0,00
02.05.071.9776;Εκτέλεση  εγγειωβελτιωτικών  έργων;1.511,34;-1.188,99;322,35;0,00;322,35;0,00;322,35;0,00;322,35;0,00;322,35;0,00;0,00;0,00;322,35;0,00
02.05.071.9776.0001;ΕΓΓΕΙΟΒΕΛΤΙΩΤΙΚΑ ΚΑΠ;0,00;322,35;322,35;0,00;322,35;0,00;322,35;0,00;322,35;0,00;322,35;0,00;0,00;0,00;322,35;0,00
02.05.071.9776.0001.1;ΕΠΙΚΑΛΥΨΗ ΤΑΦΡΟΥ ΛΥΜΑΤΩΝ ΣΤΟ ΑΓΡΟΚΤΗΜΑ ΕΔΕΣΣΑΣ;0,00;322,35;322,35;0,00;322,35;0,00;322,35;0,00;322,35;0,00;322,35;0,00;0,00;0,00;322,35;0,00
02.05.071.9776.0001.1.01;ΕΠΙΚΑΛΥΨΗ ΤΑΦΡΟΥ ΛΥΜΑΤΩΝ ΣΤΟ ΑΓΡΟΚΤΗΜΑ ΕΔΕΣΣΑΣ;0,00;322,35;322,35;0,00;322,35;0,00;322,35;0,00;322,35;0,00;322,35;0,00;0,00;0,00;322,35;0,00
02.05.071.9776.0003;ΕΓΓΕΙΟΒΕΛΤΙΩΤΙΚΑ  ΙΔΙΩΝ  ΠΟΡΩΝ;1.511,34;-1.511,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.071.9776.0003.1;ΣΥΜΠΛΗΡΩΜΑΤΙΚΕΣ ΕΡΓΑΣΙΕΣ ΣΤΟ ΦΡΑΓΜΑ ΜΕΣΗΜΕΡΙΟΥ;1.511,34;-1.511,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.071.9776.0003.1.02;ΣΥΜΠΛΗΡΩΜΑΤΙΚΕΣ ΕΡΓΑΣΙΕΣ ΣΤΟ ΦΡΑΓΜΑ ΜΕΣΗΜΕΡΙΟΥ;1.511,34;-1.511,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.071.9779;Εκτέλεση λοιπών έργων που δεν κατονομάζονται ειδικά;38.434,71;-1.556,99;36.877,72;0,00;36.877,72;0,00;36.877,72;0,00;36.877,72;0,00;36.877,72;0,00;0,00;0,00;36.877,72;0,00
02.05.071.9779.0003;ΔΙΑΦΟΡΑ  ΙΔΙΩΝ  ΠΟΡΩΝ;38.434,71;-1.556,99;36.877,72;0,00;36.877,72;0,00;36.877,72;0,00;36.877,72;0,00;36.877,72;0,00;0,00;0,00;36.877,72;0,00
02.05.071.9779.0003.1;ΑΝΑΚΑΤΑΣΚΕΥΗ ΠΛΑΤΕΙΑΣ ΣΤΟ Τ.Δ ΑΘΥΡΩΝ ΔΗΜΟΥ ΠΕΛΛΑΣ;3.502,48;-1.556,99;1.945,49;0,00;1.945,49;0,00;1.945,49;0,00;1.945,49;0,00;1.945,49;0,00;0,00;0,00;1.945,49;0,00
02.05.071.9779.0003.1.02;ΑΝΑΚΑΤΑΣΚΕΥΗ ΠΛΑΤΕΙΑΣ ΣΤΟ Τ.Δ ΑΘΥΡΩΝ ΔΗΜΟΥ ΠΕΛΛΑΣ;3.502,48;-1.556,99;1.945,49;0,00;1.945,49;0,00;1.945,49;0,00;1.945,49;0,00;1.945,49;0,00;0,00;0,00;1.945,49;0,00
02.05.071.9779.0003.3;ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΣΤΕΓΗΣ ΚΑΙ ΚΟΥΦΩΜΑΤΩΝ ΣΤΟ Δ.Σ ΝΕΟΥ ΜΥΛΟΤΟΠΟΥ;34.932,23;0,00;34.932,23;0,00;34.932,23;0,00;34.932,23;0,00;34.932,23;0,00;34.932,23;0,00;0,00;0,00;34.932,23;0,00
02.05.071.9779.0003.3.02;ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΣΤΕΓΗΣ ΚΑΙ ΚΟΥΦΩΜΑΤΩΝ ΣΤΟ Δ.Σ ΝΕΟΥ ΜΥΛΟΤΟΠΟΥ;34.932,23;0,00;34.932,23;0,00;34.932,23;0,00;34.932,23;0,00;34.932,23;0,00;34.932,23;0,00;0,00;0,00;34.932,23;0,00
02.05.071.9900;Επενδύσεις Ε.Ε. για λοιπόύς σκοπούς;2.761,54;-2.761,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.071.9910;Επενδύσεις ΕΕ για λοιπούς σκοπούς;2.761,54;-2.761,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.071.9919.1;Επενδύσεις για ΕΕ λοιπούς σκοπούς-SARMA;2.761,54;-2.761,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.071.9919.1.01;Επενδύσεις για ΕΕ λοιπούς σκοπούς-SARMA;2.761,54;-2.761,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.151;ΥΓΕΙΑΣ & ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ;1.110.000,00;128.609,38;1.238.609,38;1.037.232,83;201.376,55;1.040.232,83;198.376,55;1.037.232,83;201.376,55;1.037.232,83;201.376,55;0,00;0,00;-1.040.232,83;1.238.609,38;1.037.232,83
02.05.151.2000;Πληρωμές μεταιβαστικές;1.110.000,00;127.450,43;1.237.450,43;1.037.232,83;200.217,60;1.040.232,83;197.217,60;1.037.232,83;200.217,60;1.037.232,83;200.217,60;0,00;0,00;-1.040.232,83;1.237.450,43;1.037.232,83
02.05.151.2500;Επιχορηγήσεις σε Νομικά πρόσωπα Ιδιωτικού Δικαίου;130.000,00;56.692,02;186.692,02;39.000,00;147.692,02;42.000,00;144.692,02;39.000,00;147.692,02;39.000,00;147.692,02;0,00;0,00;-42.000,00;186.692,02;39.000,00
02.05.151.2550;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων;130.000,00;56.692,02;186.692,02;39.000,00;147.692,02;42.000,00;144.692,02;39.000,00;147.692,02;39.000,00;147.692,02;0,00;0,00;-42.000,00;186.692,02;39.000,00
02.05.151.2551;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων;130.000,00;56.692,02;186.692,02;39.000,00;147.692,02;42.000,00;144.692,02;39.000,00;147.692,02;39.000,00;147.692,02;0,00;0,00;-42.000,00;186.692,02;39.000,00
02.05.151.2551.00;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων.;130.000,00;56.692,02;186.692,02;39.000,00;147.692,02;42.000,00;144.692,02;39.000,00;147.692,02;39.000,00;147.692,02;0,00;0,00;-42.000,00;186.692,02;39.000,00
02.05.151.2551.00.01;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων.;130.000,00;-54.491,52;75.508,48;14.000,00;61.508,48;17.000,00;58.508,48;14.000,00;61.508,48;14.000,00;61.508,48;0,00;0,00;-17.000,00;75.508,48;14.000,00
02.05.151.2551.00.02;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων.;0,00;111.183,54;111.183,54;25.000,00;86.183,54;25.000,00;86.183,54;25.000,00;86.183,54;25.000,00;86.183,54;0,00;0,00;-25.000,00;111.183,54;25.000,00
02.05.151.2700;Εισοδηματικές ενισχύσεις και λοιπές μεταβιβάσεις;980.000,00;70.758,41;1.050.758,41;998.232,83;52.525,58;998.232,83;52.525,58;998.232,83;52.525,58;998.232,83;52.525,58;0,00;0,00;-998.232,83;1.050.758,41;998.232,83
02.05.151.2710;Βοηθήματα σε χανσενικούς;980.000,00;70.758,41;1.050.758,41;998.232,83;52.525,58;998.232,83;52.525,58;998.232,83;52.525,58;998.232,83;52.525,58;0,00;0,00;-998.232,83;1.050.758,41;998.232,83
02.05.151.2713;Βοηθήματα σε νεφροπαθείς;980.000,00;70.758,41;1.050.758,41;998.232,83;52.525,58;998.232,83;52.525,58;998.232,83;52.525,58;998.232,83;52.525,58;0,00;0,00;-998.232,83;1.050.758,41;998.232,83
