Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.04.390.1420;Προμήθεια ιματισμού, υφασμάτων και συναφών υλικών;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.04.390.1421;Προμήθεια ιματισμού, υφασμάτων και συναφών υλικών;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;0,00;0,00;3.000,00;0,00
02.04.390.1423;Προμήθεια ειδών υπόδησης;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;0,00;0,00;2.000,00;0,00
02.04.390.1600;Διάφορες Προμήθειες;3.000,00;4.000,00;7.000,00;1.670,96;5.329,04;1.670,96;5.329,04;1.330,00;5.670,00;1.330,00;5.670,00;0,00;0,00;-1.670,96;7.000,00;1.670,96
02.04.390.1690;Λοιπές προμήθειες;3.000,00;4.000,00;7.000,00;1.670,96;5.329,04;1.670,96;5.329,04;1.330,00;5.670,00;1.330,00;5.670,00;0,00;0,00;-1.670,96;7.000,00;1.670,96
02.04.390.1699;Λοιπές προμήθειες;3.000,00;4.000,00;7.000,00;1.670,96;5.329,04;1.670,96;5.329,04;1.330,00;5.670,00;1.330,00;5.670,00;0,00;0,00;-1.670,96;7.000,00;1.670,96
02.04.390.1700;Προμήθεια κεφαλαιακού εξοπλισμού;50.000,00;0,00;50.000,00;1.030,00;48.970,00;1.030,00;48.970,00;0,00;50.000,00;0,00;50.000,00;0,00;0,00;-1.030,00;50.000,00;1.030,00
02.04.390.1710;Προμήθεια επίπλων;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;0,00;0,00;30.000,00;0,00
02.04.390.1711;Προμήθεια επίπλων;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.04.390.1712;Προμήθεια συσκευών θέρμανσης και κλιματισμού.;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.04.390.1713;Προμήθεια γραφομηχανών, μηχανημάτων φωτοαντιγραφής κλπ μηχανών γραφείου;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.04.390.1720;Προμήθεια ηλεκτρονικών υπολογιστών προγραμμάτων και λοιπών υλικών;20.000,00;0,00;20.000,00;1.030,00;18.970,00;1.030,00;18.970,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;-1.030,00;20.000,00;1.030,00
02.04.390.1723;Προμήθεια ηλεκτρονικών υπολογιστών προγραμμάτων και λοιπών υλικών;15.000,00;0,00;15.000,00;0,00;15.000,00;0,00;15.000,00;0,00;15.000,00;0,00;15.000,00;0,00;0,00;0,00;15.000,00;0,00
02.04.390.1729;Προμήθεια κάθε είδους μηχανικού και λοιπού εξοπλισμού;5.000,00;0,00;5.000,00;1.030,00;3.970,00;1.030,00;3.970,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;-1.030,00;5.000,00;1.030,00
02.04.390.3000;Πληρωμές αντικριζόμενες από πραγματοποιούμενα έσοδα;200.000,00;31.272,65;231.272,65;2.151,36;229.121,29;2.151,36;229.121,29;2.151,36;229.121,29;2.151,36;229.121,29;0,00;0,00;-2.151,36;231.272,65;2.151,36
02.04.390.3300;Αποδόσεις εσόδων, που εισπράχτηκαν για τρίτους;200.000,00;31.272,65;231.272,65;2.151,36;229.121,29;2.151,36;229.121,29;2.151,36;229.121,29;2.151,36;229.121,29;0,00;0,00;-2.151,36;231.272,65;2.151,36
02.04.390.3390;Απόδοση εισπράξεων για λογαριασμό του Δημοσίου;200.000,00;31.272,65;231.272,65;2.151,36;229.121,29;2.151,36;229.121,29;2.151,36;229.121,29;2.151,36;229.121,29;0,00;0,00;-2.151,36;231.272,65;2.151,36
02.04.390.3391;Απόδοση εισπράξεων για λογαριασμό του Δημοσίου;200.000,00;31.272,65;231.272,65;2.151,36;229.121,29;2.151,36;229.121,29;2.151,36;229.121,29;2.151,36;229.121,29;0,00;0,00;-2.151,36;231.272,65;2.151,36
02.04.390.5000;Διάφορες κοινές ή σύνθετες δαπάνες Υπουργείων και Νομαρχιών που δεν έχουν ενταχθεί σε κάποια από τις γενικές κατηγορίες του Κώδικα;18.500,00;57.811,65;76.311,65;0,00;76.311,65;0,00;76.311,65;0,00;76.311,65;0,00;76.311,65;0,00;0,00;0,00;76.311,65;0,00
02.04.390.5100;Διάφορες σύνθετες δαπάνες;18.500,00;57.811,65;76.311,65;0,00;76.311,65;0,00;76.311,65;0,00;76.311,65;0,00;76.311,65;0,00;0,00;0,00;76.311,65;0,00
02.04.390.5110;Τακτικό Αποθεματικό;18.500,00;57.811,65;76.311,65;0,00;76.311,65;0,00;76.311,65;0,00;76.311,65;0,00;76.311,65;0,00;0,00;0,00;76.311,65;0,00
02.04.390.5111;Τακτικό Αποθεματικό;18.500,00;57.811,65;76.311,65;0,00;76.311,65;0,00;76.311,65;0,00;76.311,65;0,00;76.311,65;0,00;0,00;0,00;76.311,65;0,00
02.04.721;ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ - ΟΙΚΟΝΟΜΙΚΟΥ / ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ;9.069.029,56;-2.883.012,35;6.186.017,21;1.481.174,64;4.704.842,57;1.514.884,20;4.671.133,01;1.243.180,40;4.942.836,81;1.243.180,40;4.942.836,81;0,00;0,00;-1.514.884,20;6.186.017,21;1.481.174,64
02.04.721.0000;Πληρωμές για Υπηρεσίες;5.748.722,70;-3.721.415,06;2.027.307,64;850.731,33;1.176.576,31;836.757,64;1.190.550,00;662.191,85;1.365.115,79;662.191,85;1.365.115,79;0,00;0,00;-836.757,64;2.027.307,64;850.731,33
02.04.721.0200;Αμοιβές πολιτικών υπαλλήλων (τακτικοί & Ι.Δ.Α.Χ.);4.493.000,00;-4.195.850,00;297.150,00;94.092,29;203.057,71;94.092,29;203.057,71;89.590,41;207.559,59;89.590,41;207.559,59;0,00;0,00;-94.092,29;297.150,00;94.092,29
02.04.721.0210;Βασικός Μισθός;3.832.500,00;-3.716.000,00;116.500,00;71.810,22;44.689,78;71.810,22;44.689,78;71.810,22;44.689,78;71.810,22;44.689,78;0,00;0,00;-71.810,22;116.500,00;71.810,22
02.04.721.0211;Βασικός Μισθός;3.172.000,00;-3.072.000,00;100.000,00;69.281,67;30.718,33;69.281,67;30.718,33;69.281,67;30.718,33;69.281,67;30.718,33;0,00;0,00;-69.281,67;100.000,00;69.281,67
02.04.721.0213;Οικογενειακή παροχή;125.000,00;-115.000,00;10.000,00;1.993,00;8.007,00;1.993,00;8.007,00;1.993,00;8.007,00;1.993,00;8.007,00;0,00;0,00;-1.993,00;10.000,00;1.993,00
02.04.721.0215;Επίδομα θέσης ευθύνης;26.000,00;-26.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.04.721.0216;Προσωπική διαφορά (άρθρο 29 του ν.2470/97);187.500,00;-187.500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.04.721.0217;Κίνητρο απόδοσης;102.500,00;-102.500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.04.721.0218;Επιδόματα εορτών Χριστουγέννων, Πάσχα και αδείας;205.000,00;-200.000,00;5.000,00;535,55;4.464,45;535,55;4.464,45;535,55;4.464,45;535,55;4.464,45;0,00;0,00;-535,55;5.000,00;535,55
02.04.721.0219;Λοιπά γενικά  επιδόματα;14.500,00;-13.000,00;1.500,00;0,00;1.500,00;0,00;1.500,00;0,00;1.500,00;0,00;1.500,00;0,00;0,00;0,00;1.500,00;0,00
02.04.721.0220;Λοιπά ειδικά επιδόματα;122.000,00;-122.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.04.721.0224;Επίδομα δυσμενών και ειδικών συνθηκών εργασίας;110.000,00;-110.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.04.721.0225;Επικίνδυνης και ανθυγιεινής;12.000,00;-12.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.04.721.0230;Λοιπά Κλαδικά Επιδόματα;2.200,00;-2.200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.04.721.0239;Λοιπά Κλαδικά Επιδόματα;2.200,00;-2.200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.04.721.0280;Αποζημίωση υπαλλ. που τελούν σε εκπαιδ. άδεια;1.700,00;138.950,00;140.650,00;7.092,17;133.557,83;7.092,17;133.557,83;2.590,29;138.059,71;2.590,29;138.059,71;0,00;0,00;-7.092,17;140.650,00;7.092,17
02.04.721.0282;Αποζημίωση υπαλλ. που τελούν σε εκπαιδ. άδεια;0,00;10.000,00;10.000,00;4.137,17;5.862,83;4.137,17;5.862,83;2.590,29;7.409,71;2.590,29;7.409,71;0,00;0,00;-4.137,17;10.000,00;4.137,17
02.04.721.0283;Αποζημίωση προσωπικού που απολύεται, συνταξιοδοτείται ή καταγγέλλεται η σύμβαση εργασίας;0,00;56.750,00;56.750,00;0,00;56.750,00;0,00;56.750,00;0,00;56.750,00;0,00;56.750,00;0,00;0,00;0,00;56.750,00;0,00
02.04.721.0289;Λοιπές αποζημιώσεις;1.700,00;72.200,00;73.900,00;2.955,00;70.945,00;2.955,00;70.945,00;0,00;73.900,00;0,00;73.900,00;0,00;0,00;-2.955,00;73.900,00;2.955,00
02.04.721.0290;Εισφορές στι ΙΚΑ;534.600,00;-494.600,00;40.000,00;15.189,90;24.810,10;15.189,90;24.810,10;15.189,90;24.810,10;15.189,90;24.810,10;0,00;0,00;-15.189,90;40.000,00;15.189,90
02.04.721.0291;Εισφορές στι ΙΚΑ;174.000,00;-154.000,00;20.000,00;10.694,15;9.305,85;10.694,15;9.305,85;10.694,15;9.305,85;10.694,15;9.305,85;0,00;0,00;-10.694,15;20.000,00;10.694,15
02.04.721.0292;Εισφορές σε λοιπούς ασφαλιστικούς οργανισμούς;360.600,00;-340.600,00;20.000,00;4.495,75;15.504,25;4.495,75;15.504,25;4.495,75;15.504,25;4.495,75;15.504,25;0,00;0,00;-4.495,75;20.000,00;4.495,75
02.04.721.0300;Αμοιβές υπαλλήλων με σχέση εργασίας Ι.Δ. ορισμένου χρόνου και ειδικών κατηγοριών;114.329,34;-19.784,04;94.545,30;0,00;94.545,30;0,00;94.545,30;0,00;94.545,30;0,00;94.545,30;0,00;0,00;0,00;94.545,30;0,00
02.04.721.0330;Αμοιβές προσωπικού μερικής απασχ/σης;467,54;16,10;483,64;0,00;483,64;0,00;483,64;0,00;483,64;0,00;483,64;0,00;0,00;0,00;483,64;0,00
02.04.721.0331;Αμοιβές προσωπικού μερικής απασχ/σης;467,54;16,10;483,64;0,00;483,64;0,00;483,64;0,00;483,64;0,00;483,64;0,00;0,00;0,00;483,64;0,00
02.04.721.0340;Αμοιβές προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου γενικά;73.861,80;-19.800,14;54.061,66;0,00;54.061,66;0,00;54.061,66;0,00;54.061,66;0,00;54.061,66;0,00;0,00;0,00;54.061,66;0,00
02.04.721.0342;Αμοιβές προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου γενικά;73.861,80;-19.800,14;54.061,66;0,00;54.061,66;0,00;54.061,66;0,00;54.061,66;0,00;54.061,66;0,00;0,00;0,00;54.061,66;0,00
02.04.721.0342.α;Αμοιβές προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου γενικά;70.000,00;-20.000,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;0,00;0,00;50.000,00;0,00
02.04.721.0342.β;Αμοιβές προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου (Ι.Δ.Ο.Χ.) γενικά (συμπεριλαμβάνεται και το εποχικό προσωπικό)  παλαιό υπόλοιπο;3.861,80;199,86;4.061,66;0,00;4.061,66;0,00;4.061,66;0,00;4.061,66;0,00;4.061,66;0,00;0,00;0,00;4.061,66;0,00
02.04.721.0350;Εισφορές σε ασφαλιστικούς οργανισμούς προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου γενικά;30.000,00;-10.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.04.721.0352;Εισφορές σε ασφαλιστικούς οργανισμούς προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου γενικά;30.000,00;-10.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.04.721.0352.α;Εισφορές σε ασφαλιστικούς οργανισμούς προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου γενικά;30.000,00;-10.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.04.721.0380;Αποζημίωση σπουδαστών δημοσίων σχολών που πραγματοποιούν στις δημόσιες υπηρεσίες άσκηση στο επάγγελμα;10.000,00;10.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.04.721.0385;Αποζημίωση σπουδαστών δημοσίων σχολών που πραγματοποιούν στις δημόσιες υπηρεσίες άσκηση στο επάγγελμα;10.000,00;10.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.04.721.0500;Πρόσθετες & παραπόμενες παροχές.;139.149,83;73.058,26;212.208,09;40.982,44;171.225,65;38.394,94;173.813,15;37.126,30;175.081,79;37.126,30;175.081,79;0,00;0,00;-38.394,94;212.208,09;40.982,44
02.04.721.0510;Αποζημίωση για υπερωριακή εργασία;133.000,00;63.058,26;196.058,26;36.541,26;159.517,00;33.953,76;162.104,50;33.353,76;162.704,50;33.353,76;162.704,50;0,00;0,00;-33.953,76;196.058,26;36.541,26
02.04.721.0511;Αποζημίωση για υπερωριακή εργασία;70.000,00;21.418,02;91.418,02;17.255,17;74.162,85;17.255,17;74.162,85;17.255,17;74.162,85;17.255,17;74.162,85;0,00;0,00;-17.255,17;91.418,02;17.255,17
02.04.721.0512;Αμοιβή για εργασία κατά τις εξαιρέσιμες ημέρες και νυχτερνές ώρες;0,00;40.000,00;40.000,00;3.299,57;36.700,43;3.299,57;36.700,43;3.299,57;36.700,43;3.299,57;36.700,43;0,00;0,00;-3.299,57;40.000,00;3.299,57
02.04.721.0515;Αποζημείωση μελών συλλογικών οργάνων;51.000,00;1.640,24;52.640,24;6.787,50;45.852,74;4.200,00;48.440,24;3.600,00;49.040,24;3.600,00;49.040,24;0,00;0,00;-4.200,00;52.640,24;6.787,50
02.04.721.0515.α;Αποζημείωση μελών συλλογικών οργάνων;30.000,00;0,00;30.000,00;600,00;29.400,00;600,00;29.400,00;0,00;30.000,00;0,00;30.000,00;0,00;0,00;-600,00;30.000,00;600,00
02.04.721.0515.β;Αποζημίωση μελών συλλογικών οργάνων-άδειες εγκαταστάσεων;3.000,00;2.463,68;5.463,68;2.587,50;2.876,18;0,00;5.463,68;0,00;5.463,68;0,00;5.463,68;0,00;0,00;0,00;5.463,68;2.587,50
02.04.721.0515.δ;Αποζημίωση μελών συλλογικών οργάνων-Δευτ/θμια επιτροπή ιατρών;16.000,00;-5.927,36;10.072,64;3.600,00;6.472,64;3.600,00;6.472,64;3.600,00;6.472,64;3.600,00;6.472,64;0,00;0,00;-3.600,00;10.072,64;3.600,00
02.04.721.0515.ε;Αποζημίωση μελών συλλογικών οργάνων-επαγγελματικές άδειες;2.000,00;5.103,92;7.103,92;0,00;7.103,92;0,00;7.103,92;0,00;7.103,92;0,00;7.103,92;0,00;0,00;0,00;7.103,92;0,00
02.04.721.0519;Λοιπές πρόσθετες παροχές και αποζημιώσεις;12.000,00;0,00;12.000,00;9.199,02;2.800,98;9.199,02;2.800,98;9.199,02;2.800,98;9.199,02;2.800,98;0,00;0,00;-9.199,02;12.000,00;9.199,02
02.04.721.0560;Αποζημίωση υπαλλ. που έχουν διατεθεί σε γραφεία βουλευτών;6.149,83;10.000,00;16.149,83;4.441,18;11.708,65;4.441,18;11.708,65;3.772,54;12.377,29;3.772,54;12.377,29;0,00;0,00;-4.441,18;16.149,83;4.441,18
02.04.721.0561;Αποζημίωση υπαλλ. που έχουν διατεθεί σε γραφεία βουλευτών;5.000,00;10.000,00;15.000,00;4.441,18;10.558,82;4.441,18;10.558,82;3.772,54;11.227,46;3.772,54;11.227,46;0,00;0,00;-4.441,18;15.000,00;4.441,18
02.04.721.0566;Αμοιβές μελών των Κλιμακίων Ελέγχου Λαϊκών Αγορών και Υπαίθριου Εμπορίου;1.149,83;0,00;1.149,83;0,00;1.149,83;0,00;1.149,83;0,00;1.149,83;0,00;1.149,83;0,00;0,00;0,00;1.149,83;0,00
02.04.721.0600;Ασφαλιστικές Παροχές;59.247,53;-39.449,28;19.798,25;19.798,25;0,00;19.798,25;0,00;19.798,25;0,00;19.798,25;0,00;0,00;0,00;-19.798,25;19.798,25;19.798,25
02.04.721.0630;Βοηθήματα εφάπαξ (Ν 103/75) υπαλλήλων;59.247,53;-39.449,28;19.798,25;19.798,25;0,00;19.798,25;0,00;19.798,25;0,00;19.798,25;0,00;0,00;0,00;-19.798,25;19.798,25;19.798,25
02.04.721.0631;Βοηθήματα εφάπαξ (Ν 103/75) υπαλλήλων;59.247,53;-39.449,28;19.798,25;19.798,25;0,00;19.798,25;0,00;19.798,25;0,00;19.798,25;0,00;0,00;0,00;-19.798,25;19.798,25;19.798,25
02.04.721.0700;Πληρωμές για μετακινήσεις;75.000,00;50.000,00;125.000,00;13.365,84;111.634,16;11.252,88;113.747,12;10.231,50;114.768,50;10.231,50;114.768,50;0,00;0,00;-11.252,88;125.000,00;13.365,84
02.04.721.0710;Έξοδα μετακίνησης στο εσωτερικό μόνιμου προσωπικού (τακτικοί - Ι.Δ.Α.Χ.);75.000,00;50.000,00;125.000,00;13.365,84;111.634,16;11.252,88;113.747,12;10.231,50;114.768,50;10.231,50;114.768,50;0,00;0,00;-11.252,88;125.000,00;13.365,84
02.04.721.0711;Έξοδα μετακίνησης στο εσωτερικό μόνιμου προσωπικού (τακτικοί - Ι.Δ.Α.Χ.);40.000,00;10.000,00;50.000,00;11.079,64;38.920,36;8.966,68;41.033,32;7.945,30;42.054,70;7.945,30;42.054,70;0,00;0,00;-8.966,68;50.000,00;11.079,64
02.04.721.0711.α;Έξοδα μετακίνησης στο εσωτερικό μόνιμου προσωπικού (τακτικοί - Ι.Δ.Α.Χ.);40.000,00;10.000,00;50.000,00;11.079,64;38.920,36;8.966,68;41.033,32;7.945,30;42.054,70;7.945,30;42.054,70;0,00;0,00;-8.966,68;50.000,00;11.079,64
02.04.721.0713;Έξοδα μετακίνησης πολιτικών υπαλλήλων από το εσωτερικό στο εξωτερικό ή και αντίστροφα μόνιμου προσωπικού ( τακτικών - Ι.Δ.Α.Χ.);10.000,00;20.000,00;30.000,00;1.710,56;28.289,44;1.710,56;28.289,44;1.710,56;28.289,44;1.710,56;28.289,44;0,00;0,00;-1.710,56;30.000,00;1.710,56
02.04.721.0716;Έξοδα μετακίνησης λοιπών προσώπων στο εσωτερικό;10.000,00;10.000,00;20.000,00;575,64;19.424,36;575,64;19.424,36;575,64;19.424,36;575,64;19.424,36;0,00;0,00;-575,64;20.000,00;575,64
02.04.721.0717;Έξοδα μετακίνησης λοιπών προσώπων από το εσωτερικό στο εξωτερικό και αντίστροφα;15.000,00;10.000,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.04.721.0800;Πληρωμές για λοιπές υπηρεσίες;867.996,00;410.610,00;1.278.606,00;682.492,51;596.113,49;673.219,28;605.386,72;505.445,39;773.160,61;505.445,39;773.160,61;0,00;0,00;-673.219,28;1.278.606,00;682.492,51
02.04.721.0810;Μισθώματα κτιρίων;240.000,00;10.000,00;250.000,00;182.050,10;67.949,90;178.050,10;71.949,90;147.798,21;102.201,79;147.798,21;102.201,79;0,00;0,00;-178.050,10;250.000,00;182.050,10
02.04.721.0813;Μισθώματα κτιρίων;240.000,00;10.000,00;250.000,00;182.050,10;67.949,90;178.050,10;71.949,90;147.798,21;102.201,79;147.798,21;102.201,79;0,00;0,00;-178.050,10;250.000,00;182.050,10
02.04.721.0820;Λοιπές ματαφορές;130.000,00;0,00;130.000,00;62.880,54;67.119,46;60.380,00;69.620,00;58.139,86;71.860,14;58.139,86;71.860,14;0,00;0,00;-60.380,00;130.000,00;62.880,54
02.04.721.0823;Ταχυδρομικά;50.000,00;5.000,00;55.000,00;27.333,67;27.666,33;25.222,63;29.777,37;23.856,49;31.143,51;23.856,49;31.143,51;0,00;0,00;-25.222,63;55.000,00;27.333,67
02.04.721.0824;Υποχρεώσεις από παροχή τηλεπικοινωνιακών υπηρεσιών (τέλη, μισθώματα, και δαπάνες εγκαταστάσεων);80.000,00;-15.000,00;65.000,00;35.546,87;29.453,13;35.157,37;29.842,63;34.283,37;30.716,63;34.283,37;30.716,63;0,00;0,00;-35.157,37;65.000,00;35.546,87
02.04.721.0829;Λοιπές ματαφορές;0,00;10.000,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.04.721.0830;Υδρευση και άρδευση;140.000,00;20.000,00;160.000,00;76.743,08;83.256,92;76.743,08;83.256,92;76.264,51;83.735,49;76.264,51;83.735,49;0,00;0,00;-76.743,08;160.000,00;76.743,08
02.04.721.0831;Υδρευση και άρδευση;40.000,00;20.000,00;60.000,00;3.880,24;56.119,76;3.880,24;56.119,76;3.444,24;56.555,76;3.444,24;56.555,76;0,00;0,00;-3.880,24;60.000,00;3.880,24
